measured_on,ac_current__319,ac_power__315,ac_power__4020,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_current__4024,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dc_power__4025,dc_voltage__4023,inverter_temp__324,module_temp_1__321,module_temp_1__4021,module_temp_2__322,module_temp_3__323,poa_irradiance__313,poa_irradiance__4022,power_factor__327,system_id
2013-04-28 18:33:00,0.5226,4.3548,,122.4396,21.1061,13.1522,24.6915,,0.085,184.0438,15.6178,,,24.627,19.7662,,19.7627,19.9469,13.1184,,0.0672999999999999,4
2013-04-28 18:34:00,0.5198,3.1588,,122.454,21.1132,13.1522,24.6254,,0.0835999999999999,170.8457,14.2783,,,24.6075,19.5837,,19.581,19.7507,12.0499,,0.0482,4
2013-04-28 18:35:00,0.5172999999999999,2.7505,,122.4782,21.1339,13.1527,24.5667,,0.0798999999999999,171.0118,13.6709,,,24.5899,19.4509,,19.4773,19.699,11.3969,,0.0430999999999999,4
2013-04-28 18:36:00,0.5172999999999999,2.3312,,122.4033,21.0697,13.154,24.503,,0.0753999999999999,171.1146,12.899,,,24.5462,19.3373,,19.3837,19.5306,10.9221,,0.0361,4
2013-04-28 18:37:00,0.5192999999999999,1.9816,,122.3792,20.8796,13.1554,24.4394,,0.0767999999999999,170.8705,13.1146,,,24.4236,19.2665,,19.2776,19.455,10.6253,,0.0303,4
2013-04-28 18:38:00,0.5208,1.723,,122.3615,20.7091,13.1582,24.3758,,0.0767999999999999,170.9221,13.1194,,,24.2982,19.1919,,19.1988,19.3756,9.9724,,0.0263,4
2013-04-28 18:39:00,0.5226,1.6539,,122.3701,20.7203,13.1582,24.317,,0.0729,170.8998,12.4586,,,24.2291,19.1119,,19.0945,19.3032,10.2099,,0.0253999999999999,4
2013-04-28 18:40:00,0.5219,1.3525,,122.378,20.7175,13.1582,24.2479,,0.0730999999999999,171.1791,12.5136,,,24.1744,19.0011,,18.9567,19.1773,9.6756,,0.0207999999999999,4
2013-04-28 18:41:00,0.5261,0.8082,,122.4063,20.5966,13.1582,24.1798,,0.0621999999999999,171.0769,10.6358,,,24.072,18.96,,18.9253,19.1653,8.250899999999998,,0.0126,4
2013-04-28 18:42:00,0.5305999999999998,0.3174,,122.4608,20.5806,13.1582,24.1161,,0.0626,170.8324,10.6998,,,23.941,18.9657,,18.8742,19.1544,7.0044,,0.0053,4
2013-04-28 18:43:00,0.5308,-0.4403,,122.4939,20.4763,13.1592,24.0452,,0.0580999999999999,166.2148,9.6566,,,23.8055,18.9509,,18.8344,19.1361,5.8765,,-0.0064999999999999,4
2013-04-28 18:44:00,0.4477999999999999,-0.4406999999999999,,122.4575,20.3448,13.1624,23.983,,0.0632999999999999,168.1909,10.5344,,,23.6712,18.9221,,18.7757,19.0976,4.8674,,0.0028999999999999,4
2013-04-28 18:45:00,0.4622999999999999,0.5732,,122.4378,20.1093,13.1637,23.9055,,0.0458,201.2393,8.9189,,,23.5228,18.832,,18.6779,19.0082,3.7396,,0.0356,4
2013-04-28 18:46:00,0.3570999999999999,1.2559,,122.4036,19.915,13.166,23.8353,,0.0471,196.2687,9.1817,,,23.3679,18.7615,,18.6039,18.9349,2.8492,,0.0553999999999999,4
2013-04-28 18:47:00,0.3296999999999999,1.533,,122.3385,19.9204,13.1683,23.7633,,0.0424,185.2963,7.7641,,,23.2189,18.7289,,18.554,18.9066,1.7214,,0.0704,4
2013-04-28 18:48:00,0.2858,1.8274,,122.3178,19.9947,13.1693,23.6869,,0.0350999999999999,189.5386,6.6011,,,23.0984,18.6804,,18.5026,18.8434,0.8309999999999998,,0.0829,4
2013-04-28 18:49:00,0.2591,1.5207,,122.3687,20.0066,13.1693,23.6142,,0.0393999999999999,166.1474,6.5,,,22.9699,18.6341,,18.4549,18.7881,-0.1781,,0.0807999999999999,4
2013-04-28 18:50:00,0.1845,2.6318,,122.389,19.9435,13.1697,23.5406,,0.0371,147.6248,5.4834,,,22.8425,18.5659,,18.3694,18.7096,-1.1872,,0.1163,4
2013-04-28 18:51:00,0.1842999999999999,2.6537,,122.3562,19.8344,13.1725,23.4593,,0.0325999999999999,51.8617,1.8158,,,22.7129,18.4671,,18.2844,18.608,-1.6027,,0.1169,4
2013-04-28 18:52:00,0.1842,2.6764,,122.3315,19.76,13.1748,23.3855,,0.028,26.375,0.7375,,,22.6011,18.396,,18.2161,18.5432,-2.1964,,0.1186,4
2013-04-28 18:53:00,0.184,2.6947,,122.3057,19.8533,13.1771,23.3023,,0.0318999999999999,22.9927,0.7304,,,22.4943,18.371,,18.2182,18.5397,-2.7306,,0.1194,4
2013-04-28 18:54:00,0.184,2.7023,,122.2602,19.8449,13.1798,23.2283,,0.0303,21.2902,0.6461,,,22.3968,18.3489,,18.1454,18.5087,-3.0868,,0.1189999999999999,4
2013-04-28 18:55:00,0.1839,2.7062,,122.2138,19.6671,13.1803,23.1473,,0.0328,19.4681,0.6409,,,22.2985,18.263,,18.0796,18.463,-3.0274,,0.1203,4
2013-04-28 18:56:00,0.1841,2.728,,122.1956,19.5829,13.1803,23.0722,,0.0287,17.441,0.5039,,,22.2176,18.191,,18.059,18.4654,-3.1461,,0.1206,4
2013-04-28 18:57:00,0.1841,2.7168,,122.1907,19.4281,13.1803,22.9884,,0.0293999999999999,15.2944,0.4476,,,22.0986,18.0863,,17.9959,18.3934,-3.3242,,0.1207,4
2013-04-28 18:58:00,0.184,2.7492,,122.1907,19.3545,13.1807,22.9131,,0.0285,13.6032,0.386,,,21.9701,18.0342,,17.9931,18.351,-3.5617,,0.1212,4
2013-04-28 18:59:00,0.1839,2.7427,,122.1574,19.2825,13.1853,22.8353,,0.0296,11.8267,0.3482,,,21.8012,18.0328,,17.9514,18.3267,-3.4429,,0.1227,4
2013-04-28 19:00:00,0.184,2.7474,,122.177,19.0857,13.1858,22.7578,,0.0298,10.7676,0.3202999999999999,,,21.6469,17.9809,,17.8724,18.2637,-3.5023,,0.1222,4
2013-04-28 19:01:00,0.1837999999999999,2.7529,,122.148,19.1464,13.1862,22.6732,,0.028,10.0615,0.2805,,,21.529,17.9622,,17.8614,18.2826,-3.5617,,0.1221,4
2013-04-28 19:02:00,0.1837,2.7555,,122.1404,19.1925,13.1876,22.5776,,0.0247999999999999,9.5946,0.2399999999999999,,,21.4069,17.929,,17.8344,18.2611,-3.5617,,0.1226,4
2013-04-28 19:03:00,0.1835,2.7506,,122.0496,19.1727,13.1908,22.4955,,0.0221,9.8109,0.2152999999999999,,,21.3122,17.8996,,17.8044,18.2214,-3.7398,,0.1226,4
2013-04-28 19:04:00,0.1834,2.7676,,122.103,19.3565,13.1913,22.4168,,0.0235,9.828,0.232,,,21.2409,17.9133,,17.7958,18.2233,-3.8585,,0.1226,4
2013-04-28 19:05:00,0.1834,2.774,,122.1397,19.5497,13.1913,22.3377,,0.0277999999999999,9.5319,0.2626,,,21.1913,17.9204,,17.7535,18.2011,-3.7991,,0.1231,4
2013-04-28 19:06:00,0.1835,2.7837,,122.0906,19.6898,13.1917,22.2602,,0.0281999999999999,9.7141,0.2747,,,21.1557,17.9622,,17.7946,18.2478,-3.9178,,0.1233,4
2013-04-28 19:07:00,0.1834,2.7752,,122.135,19.8496,13.1945,22.1909,,0.0171,9.2757,0.157,,,21.1401,18.021,,17.8472,18.3239,-3.9178,,0.1235,4
2013-04-28 19:08:00,0.1835,2.7743,,122.1229,20.0688,13.1968,22.1197,,0.0288999999999999,9.2985,0.2654,,,21.1441,18.0515,,17.802,18.3225,-3.8585,,0.1239,4
2013-04-28 19:09:00,0.1835,2.7875,,122.1364,19.9489,13.1974,22.0476,,0.0239,9.0081,0.2156,,,21.1271,17.9677,,17.7146,18.1963,-3.9179,,0.1235,4
2013-04-28 19:10:00,0.1835,2.781,,122.1118,19.7808,13.2,21.9733,,0.0213999999999999,8.968199999999998,0.1935999999999999,,,21.1106,17.8377,,17.5748,18.0609,-4.0366,,0.1244,4
2013-04-28 19:11:00,0.1834,2.8035,,122.1365,19.7549,13.2011,21.9113,,0.0277999999999999,9.1905,0.2549,,,21.1086,17.7467,,17.5207,17.9692,-4.1553,,0.124,4
2013-04-28 19:12:00,0.1835,2.7884,,122.142,19.6557,13.2031,21.8445,,0.0259999999999999,8.877399999999998,0.2328,,,21.0887,17.6286,,17.4018,17.8692,-4.4521,,0.1246,4
2013-04-28 19:13:00,0.1834,2.8089,,122.1316,19.5465,13.2023,21.7782,,0.0276,7.7899,0.2162,,,21.0796,17.4622,,17.2228,17.7071,-4.5709,,0.1245,4
2013-04-28 19:14:00,0.1832999999999999,2.7748,,122.051,19.4443,13.2033,21.7112,,0.0198,7.2263,0.1424,,,21.0802,17.238,,17.0277,17.4593,-4.8083,,0.1234,4
2013-04-28 19:15:00,0.1832999999999999,2.7997,,122.0315,19.3739,13.2035,21.6411,,0.0264,5.8937,0.1545999999999999,,,21.0743,17.0244,,16.876,17.2994,-4.5709,,0.1244,4
2013-04-28 19:16:00,0.1831,2.7992,,122.0332,19.3115,13.2036,21.5854,,0.0224999999999999,5.3812,0.1231,,,21.0751,16.881,,16.7799,17.1742,-4.9865,,0.1245,4
2013-04-28 19:17:00,0.1831,2.8027,,122.0201,19.2543,13.2037,21.5214,,0.0221,4.9599,0.1094,,,21.0691,16.6904,,16.6256,16.9698,-4.9865,,0.125,4
2013-04-28 19:18:00,0.183,2.7939,,121.9889,19.185,13.2038,21.4559,,0.0190999999999999,4.2994,0.0782999999999999,,,21.0595,16.5211,,16.459,16.7797,-5.4021,,0.1246,4
2013-04-28 19:19:00,0.1829,2.8111,,122.029,19.1303,13.2039,21.3896,,0.02,3.9408,0.0777,,,21.0546,16.3509,,16.33,16.6312,-5.4615,,0.1252999999999999,4
2013-04-28 19:20:00,0.1829,2.7885,,122.024,19.0573,13.2039,21.3226,,0.0205,3.7814,0.079,,,21.0407,16.2469,,16.2385,16.5468,-4.9866,,0.1247,4
2013-04-28 19:21:00,0.1829,2.8066,,121.9935,18.918,13.2045,21.2638,,0.0247999999999999,3.5822,0.0902,,,21.0179,16.1513,,16.129,16.4421,-5.3428,,0.1250999999999999,4
2013-04-28 19:22:00,0.183,2.8098,,122.0304,18.8735,13.2063,21.1938,,0.0244,3.2177,0.079,,,21.0003,15.9954,,15.9856,16.3686,-5.5803,,0.1252,4
2013-04-28 19:23:00,0.1831,2.8092,,122.0209,18.8534,13.2082,21.1418,,0.0190999999999999,3.0982,0.0579,,,21.0043,15.91,,15.9589,16.3057,-5.2242,,0.1252,4
2013-04-28 19:24:00,0.1832,2.8132,,122.0613,18.7925,13.2092,21.0763,,0.0190999999999999,2.9331,0.0563,,,20.9899,15.8494,,15.9025,16.1725,-5.1648,,0.1252,4
2013-04-28 19:25:00,0.183,2.8241,,122.0972,18.6327,13.2097,21.0176,,0.0205,2.899,0.0582999999999999,,,20.9602,15.7652,,15.7827,16.0724,-5.1649,,0.1257,4
2013-04-28 19:26:00,0.183,2.8117,,122.083,18.5064,13.2101,20.9566,,0.0182,3.0129,0.0538,,,20.9392,15.6931,,15.7399,16.0185,-5.0462,,0.1250999999999999,4
2013-04-28 19:27:00,0.1827999999999999,2.8168,,122.0672,18.4681,13.212,20.8933,,0.0198,2.9617,0.0572,,,20.9209,15.6343,,15.6636,15.9143,-5.1057,,0.1255,4
2013-04-28 19:28:00,0.1831,2.824,,122.0423,18.3463,13.212,20.8368,,0.0207,3.1383,0.063,,,20.8865,15.6037,,15.705,15.8935,-4.987,,0.1252,4
2013-04-28 19:29:00,0.1829,2.805,,121.9844,18.3098,13.2153,20.7713,,0.0205,2.7909,0.0546999999999999,,,20.8348,15.6611,,15.8001,15.9725,-5.4027,,0.1252999999999999,4
2013-04-28 19:30:00,0.1827999999999999,2.8177,,122.0055,18.5184,13.2154,20.7194,,0.0212,3.0016,0.0621999999999999,,,20.7912,15.7923,,15.8412,16.1001,-4.5715,,0.1255,4
2013-04-28 19:31:00,0.1829,2.8103,,122.0187,18.688,13.2158,20.6593,,0.0205,2.7738,0.0558,,,20.7505,15.9369,,15.9844,16.3137,-4.3934,,0.1255999999999999,4
2013-04-28 19:32:00,0.1826,2.8211,,122.0072,18.9815,13.2159,20.6087,,0.0235,2.7738,0.0677999999999999,,,20.7213,16.0931,,16.1245,16.4481,-4.5716,,0.1258,4
2013-04-28 19:33:00,0.1827,2.8167,,122.0024,19.0685,13.2162,20.5499,,0.0253,2.7739,0.0729999999999999,,,20.6819,16.257,,16.2772,16.5966,-4.0966,,0.1255999999999999,4
2013-04-28 19:34:00,0.1827999999999999,2.8235,,122.0639,19.1541,13.2163,20.5002,,0.0190999999999999,2.8194,0.0560999999999999,,,20.6419,16.4488,,16.4341,16.7862,-3.9779,,0.1258,4
2013-04-28 19:35:00,0.1827,2.835,,122.0307,19.2074,13.2183,20.4511,,0.0190999999999999,2.6258,0.0495999999999999,,,20.6107,16.6075,,16.5636,16.8995,-2.9686,,0.1265,4
2013-04-28 19:36:00,0.1827,2.8352,,122.0245,19.22,13.2198,20.4121,,0.0267,2.6258,0.0701999999999999,,,20.5932,16.7119,,16.6938,17.0018,-2.9093,,0.1268,4
2013-04-28 19:37:00,0.1826,2.8115,,122.0293,19.2669,13.2218,20.3579,,0.0231999999999999,2.3011,0.0551,,,20.5515,16.8922,,16.8748,17.1987,-3.028,,0.1257,4
2013-04-28 19:38:00,0.1827,2.8278,,122.0442,19.2591,13.2218,20.3195,,0.0216,2.4265,0.0502999999999999,,,20.511,17.0674,,17.0054,17.3563,-2.7906,,0.1264,4
2013-04-28 19:39:00,0.1827999999999999,2.842,,122.04,19.2944,13.2224,20.2775,,0.0218999999999999,2.4663,0.0539999999999999,,,20.4787,17.22,,17.117,17.488,-2.6125,,0.1267,4
2013-04-28 19:40:00,0.1827,2.8451,,122.0438,19.3986,13.2225,20.2449,,0.0251,2.4663,0.0621999999999999,,,20.4579,17.3954,,17.2847,17.6424,-2.375,,0.1268,4
2013-04-28 19:41:00,0.1827,2.8407,,122.0534,19.4391,13.2226,20.2088,,0.0184999999999999,2.3752,0.0454,,,20.4349,17.5009,,17.3777,17.7639,-2.6719,,0.1265999999999999,4
2013-04-28 19:42:00,0.1827999999999999,2.8447,,122.0982,19.5248,13.2227,20.1704,,0.0228,2.4436,0.0553,,,20.4104,17.6363,,17.5006,17.8644,-2.375,,0.1264,4
2013-04-28 19:43:00,0.1827999999999999,2.8254,,122.0921,19.5251,13.2241,20.1421,,0.0253,2.4208,0.0627999999999999,,,20.3918,17.7379,,17.5814,17.9486,-2.7313,,0.1262,4
2013-04-28 19:44:00,0.1827999999999999,2.8354,,122.0691,19.5097,13.2241,20.1094,,0.0175,2.2784,0.0402,,,20.3667,17.8176,,17.6347,18.0053,-2.1376,,0.1267,4
2013-04-28 19:45:00,0.1827999999999999,2.847,,122.0789,19.4972,13.2265,20.0913,,0.0194,2.1531,0.0424,,,20.3563,17.878,,17.6777,18.0539,-2.1376,,0.1272,4
2013-04-28 19:46:00,0.1829,2.8398,,122.0759,19.5561,13.2261,20.0574,,0.0259999999999999,2.1531,0.0563,,,20.3355,17.9691,,17.7779,18.1582,-2.3157,,0.1267,4
2013-04-28 19:47:00,0.1827999999999999,2.8319,,122.0935,19.6218,13.2279,20.038,,0.021,2.2442,0.0478,,,20.3265,18.0533,,17.8788,18.2513,-2.1376,,0.1260999999999999,4
2013-04-28 19:48:00,0.1827,2.8533,,122.0675,19.5984,13.228,20.0077,,0.0156999999999999,2.3183,0.0333999999999999,,,20.3066,18.1167,,17.8915,18.273,-2.4345,,0.1273,4
2013-04-28 19:49:00,0.1827,2.8415,,122.1041,19.3702,13.228,19.9964,,0.0257,2.1645,0.0536999999999999,,,20.2843,18.122,,17.8996,18.2825,-2.197,,0.1270999999999999,4
2013-04-28 19:50:00,0.1826,2.8444,,122.0326,19.1996,13.228,19.9738,,0.021,2.3012,0.0471,,,20.2278,18.132,,17.9074,18.2918,-2.4345,,0.1273,4
2013-04-28 19:51:00,0.1826,2.8374,,122.0795,19.1213,13.2285,19.9444,,0.0155,2.3183,0.0359999999999999,,,20.1631,18.1428,,17.9391,18.3144,-2.4345,,0.1260999999999999,4
2013-04-28 19:52:00,0.1827999999999999,2.8579,,122.0958,19.2106,13.2285,19.9277,,0.0221,2.0164,0.0461,,,20.1346,18.1635,,17.9592,18.3358,-2.1377,,0.1265,4
2013-04-28 19:53:00,0.1829,2.8481,,122.0967,19.2844,13.2285,19.9038,,0.028,2.3069,0.0665,,,20.1038,18.1993,,17.9908,18.3806,-2.1377,,0.1269,4
2013-04-28 19:54:00,0.183,2.833,,122.1087,19.3936,13.2286,19.8902,,0.0178,1.9822,0.0356,,,20.0965,18.2363,,18.0493,18.41,-2.1377,,0.1264,4
2013-04-28 19:55:00,0.1829,2.849,,122.1552,19.463,13.2286,19.8857,,0.0218999999999999,2.2158,0.0476999999999999,,,20.1044,18.2596,,18.0705,18.4034,-2.1377,,0.1272,4
2013-04-28 19:56:00,0.1827,2.852,,122.1735,19.3575,13.2286,19.859,,0.0223,2.0563,0.0446999999999999,,,20.0784,18.1835,,17.9701,18.3266,-2.3158,,0.127,4
2013-04-28 19:57:00,0.1827999999999999,2.8587,,122.1983,19.2739,13.2286,19.8383,,0.0172999999999999,2.267,0.0385,,,20.0618,18.1043,,17.8916,18.2468,-2.3158,,0.1269,4
2013-04-28 19:58:00,0.1827999999999999,2.8589,,122.1966,19.1832,13.2286,19.8292,,0.0168999999999999,1.9936,0.0347,,,20.0493,18.0458,,17.8574,18.1904,-2.7315,,0.1272,4
2013-04-28 19:59:00,0.1827,2.8643,,122.1746,19.0683,13.2286,19.8044,,0.0235,1.9993,0.0463,,,20.0197,17.9347,,17.7504,18.0696,-2.6127,,0.1275999999999999,4
2013-04-28 20:00:00,0.1827999999999999,2.8749,,122.1555,19.0346,13.2286,19.784,,0.0205,2.2044,0.0439,,,19.9972,17.8719,,17.7168,18.0248,-2.7909,,0.128,4
2013-04-28 20:01:00,0.183,2.8551,,122.2289,19.0198,13.2286,19.7818,,0.0285,2.1075,0.0585,,,20.0026,17.7583,,17.6039,17.8842,-2.8503,,0.127,4
2013-04-28 20:02:00,0.1829,2.8469,,122.2093,18.9642,13.2287,19.7569,,0.0144,2.1018,0.0296,,,19.9799,17.6408,,17.517,17.7973,-2.7315,,0.1268,4
2013-04-28 20:03:00,0.1829,2.8659,,122.243,18.9183,13.2287,19.7383,,0.0168999999999999,1.9822,0.0333,,,19.9716,17.4996,,17.4008,17.684,-2.7909,,0.1274,4
2013-04-28 20:04:00,0.1829,2.8672,,122.2401,18.8932,13.2287,19.723,,0.0218999999999999,2.2272,0.0505999999999999,,,19.964,17.4375,,17.3811,17.6386,-3.0284,,0.1277,4
2013-04-28 20:05:00,0.1827999999999999,2.8632,,122.2237,18.9709,13.2291,19.7072,,0.0182,2.0734,0.0400999999999999,,,19.9371,17.4892,,17.4808,17.6847,-2.9097,,0.1275,4
2013-04-28 20:06:00,0.1827999999999999,2.8588,,122.2245,18.9937,13.2301,19.6846,,0.0241999999999999,2.1189,0.05,,,19.9083,17.4895,,17.4332,17.676,-2.9097,,0.1273,4
2013-04-28 20:07:00,0.1829,2.874,,122.2108,18.9485,13.2301,19.6779,,0.0205,2.005,0.041,,,19.9071,17.443,,17.402,17.6066,-2.8503,,0.1278,4
2013-04-28 20:08:00,0.183,2.8626,,122.3307,18.9159,13.2305,19.6613,,0.0195999999999999,2.1588,0.0432,,,19.8946,17.4062,,17.3784,17.5788,-2.7909,,0.1268,4
2013-04-28 20:09:00,0.183,2.8632,,122.3115,18.9031,13.2314,19.6394,,0.0194,2.1132,0.0417999999999999,,,19.8714,17.394,,17.3655,17.5659,-2.8503,,0.1269,4
2013-04-28 20:10:00,0.183,2.8765,,122.2942,18.8685,13.2328,19.6259,,0.0184999999999999,1.9765,0.0337999999999999,,,19.8586,17.3275,,17.2592,17.4764,-2.8503,,0.1274,4
2013-04-28 20:11:00,0.183,2.8714,,122.3623,18.8386,13.2328,19.6114,,0.0149999999999999,1.9765,0.0287,,,19.8545,17.2314,,17.1903,17.3964,-2.8503,,0.1274,4
2013-04-28 20:12:00,0.1832,2.8676,,122.3611,18.8225,13.2333,19.5897,,0.0228,2.0335,0.0459,,,19.8432,17.1637,,17.1303,17.3719,-2.8503,,0.1272,4
2013-04-28 20:13:00,0.1834,2.8728,,122.3973,18.8199,13.2342,19.5739,,0.0235,2.0563,0.0473,,,19.8427,17.0676,,17.0342,17.2814,-2.8503,,0.127,4
2013-04-28 20:14:00,0.1832999999999999,2.8845,,122.4311,18.7955,13.2342,19.5649,,0.0166,2.2386,0.0364,,,19.8482,16.9658,,16.9567,17.1804,-2.7909,,0.1279,4
2013-04-28 20:15:00,0.1832,2.8746,,122.467,18.7572,13.2342,19.5468,,0.0236999999999999,1.9367,0.0475,,,19.844,16.8913,,16.8969,17.1052,-2.6722,,0.1278,4
2013-04-28 20:16:00,0.1832,2.879,,122.4478,18.7106,13.2347,19.522,,0.021,2.0392,0.042,,,19.8268,16.7743,,16.7938,16.9736,-2.6722,,0.1280999999999999,4
2013-04-28 20:17:00,0.1832,2.874,,122.4589,18.6637,13.2342,19.5016,,0.0223,2.1702,0.0485999999999999,,,19.8224,16.6667,,16.6918,16.8807,-2.494,,0.127,4
2013-04-28 20:18:00,0.1832,2.8859,,122.4561,18.6403,13.2342,19.4881,,0.0221,2.0221,0.0448,,,19.8185,16.6356,,16.7304,16.8336,-2.5534,,0.1279,4
2013-04-28 20:19:00,0.1831,2.8766,,122.4268,18.5689,13.236,19.4677,,0.0171,1.8626,0.0316999999999999,,,19.7975,16.6229,,16.7121,16.7741,-2.8503,,0.1275999999999999,4
2013-04-28 20:20:00,0.1832999999999999,2.8589,,122.5068,18.5271,13.2374,19.4574,,0.0218999999999999,1.9025,0.0413,,,19.7823,16.5476,,16.616,16.6585,-2.8503,,0.1275,4
2013-04-28 20:21:00,0.1832,2.8793,,122.4918,18.4855,13.2365,19.4361,,0.0152999999999999,1.874,0.0293999999999999,,,19.7687,16.4649,,16.5479,16.5486,-2.8503,,0.1277,4
2013-04-28 20:22:00,0.1832,2.8853,,122.5078,18.4414,13.2365,19.4158,,0.0166,2.2101,0.0378,,,19.749,16.4151,,16.4905,16.4898,-2.8503,,0.1275999999999999,4
2013-04-28 20:23:00,0.183,2.8869,,122.4955,18.4401,13.2388,19.3971,,0.0179999999999999,2.0449,0.0337,,,19.7367,16.3327,,16.4248,16.4102,-2.8503,,0.128,4
2013-04-28 20:24:00,0.1832,2.8948,,122.5485,18.4071,13.2392,19.3683,,0.0244,1.9822,0.0485999999999999,,,19.7148,16.2752,,16.3924,16.4077,-3.1472,,0.1283,4
2013-04-28 20:25:00,0.1832,2.8699,,122.579,18.5291,13.2397,19.3638,,0.0221,2.0848,0.0451,,,19.713,16.3755,,16.5171,16.5575,-3.2065,,0.1274,4
2013-04-28 20:26:00,0.1834,2.8915,,122.6108,18.6257,13.2397,19.3367,,0.0221,2.0677,0.0437,,,19.686,16.42,,16.5546,16.487,-3.0284,,0.1283,4
2013-04-28 20:27:00,0.1835,2.8882,,122.5714,18.6469,13.2397,19.3139,,0.0218999999999999,1.9253,0.0432,,,19.6632,16.4885,,16.6154,16.5505,-3.0284,,0.1278,4
2013-04-28 20:28:00,0.1832999999999999,2.8821,,122.5461,18.5778,13.2397,19.2938,,0.0205,2.0164,0.041,,,19.6431,16.4745,,16.5784,16.471,-2.9096,,0.128,4
2013-04-28 20:29:00,0.1835,2.8985,,122.5822,18.5157,13.2397,19.2785,,0.0179999999999999,2.0221,0.0366,,,19.6354,16.3608,,16.5261,16.3831,-2.8502,,0.1282,4
2013-04-28 20:30:00,0.1832999999999999,2.8945,,122.5821,18.4823,13.2397,19.2599,,0.0178,2.062,0.0344,,,19.6293,16.2604,,16.4488,16.3295,-2.9096,,0.128,4
2013-04-28 20:31:00,0.1832999999999999,2.8899,,122.6045,18.4836,13.2397,19.2486,,0.0164,1.7544,0.0287999999999999,,,19.6319,16.2072,,16.4074,16.2874,-3.1471,,0.1278,4
2013-04-28 20:32:00,0.1832999999999999,2.8968,,122.6864,18.4497,13.2397,19.2245,,0.0171,1.9708,0.0342999999999999,,,19.621,16.1319,,16.3308,16.2206,-3.0877,,0.128,4
2013-04-28 20:33:00,0.1834,2.9039,,122.6094,18.424,13.2429,19.2079,,0.0172999999999999,1.9424,0.0300999999999999,,,19.6183,16.0663,,16.261,16.1752,-3.0283,,0.1282,4
2013-04-28 20:34:00,0.1835,2.9019,,122.6798,18.4104,13.2415,19.1853,,0.021,2.0221,0.0427,,,19.6082,16.0569,,16.2649,16.1776,-2.9096,,0.1275999999999999,4
2013-04-28 20:35:00,0.1835,2.8981,,122.6388,18.3978,13.2438,19.156,,0.0166,1.9196,0.0313999999999999,,,19.5844,16.0324,,16.2103,16.1147,-3.0877,,0.1282,4
2013-04-28 20:36:00,0.1834,2.9051,,122.6738,18.3781,13.2438,19.1496,,0.0194,2.062,0.0403,,,19.5828,16.042,,16.2729,16.0873,-3.3252,,0.1285,4
2013-04-28 20:37:00,0.1834,2.9069,,122.6707,18.229,13.2447,19.1243,,0.0148,2.2101,0.0292,,,19.5507,16.0766,,16.3222,16.1485,-3.0877,,0.1277,4
2013-04-28 20:38:00,0.1835,2.9081,,122.7048,18.1386,13.2452,19.1017,,0.0195999999999999,2.1987,0.0425999999999999,,,19.5233,16.1139,,16.3853,16.1934,-3.0877,,0.1287,4
2013-04-28 20:39:00,0.1837,2.8923,,122.6931,17.9842,13.2452,19.081,,0.0195999999999999,2.2272,0.0427,,,19.4831,16.1391,,16.4168,16.2396,-2.969,,0.1285,4
2013-04-28 20:40:00,0.1835,2.9009,,122.7068,17.866,13.2452,19.0588,,0.0201,2.3069,0.0473999999999999,,,19.4318,16.1705,,16.4196,16.2633,-2.8502,,0.1293999999999999,4
2013-04-28 20:41:00,0.1835,2.912,,122.7429,17.8268,13.2452,19.0498,,0.0149999999999999,2.267,0.032,,,19.3881,16.2019,,16.4495,16.2709,-2.8502,,0.1295999999999999,4
2013-04-28 20:42:00,0.1836,2.9048,,122.7646,17.7808,13.2452,19.0311,,0.0207,1.9879,0.0393999999999999,,,19.3356,16.2193,,16.4391,16.2388,-2.8502,,0.1283,4
2013-04-28 20:43:00,0.1836,2.8996,,122.7624,17.7953,13.2461,19.0023,,0.0189,2.2556,0.0425999999999999,,,19.277,16.2391,,16.4645,16.2063,-2.7909,,0.1283999999999999,4
2013-04-28 20:44:00,0.1834,2.8961,,122.6804,17.9183,13.247,18.9895,,0.0175,2.0449,0.034,,,19.2544,16.3087,,16.5675,16.211,-2.6721,,0.128,4
2013-04-28 20:45:00,0.1835,2.8908,,122.6554,18.0424,13.2489,18.9639,,0.0184999999999999,1.9594,0.0359,,,19.2247,16.3702,,16.6003,16.253,-2.6128,,0.1283999999999999,4
2013-04-28 20:46:00,0.1837,2.9004,,122.682,18.2048,13.2507,18.9459,,0.0195999999999999,2.1816,0.0442,,,19.2011,16.4755,,16.7404,16.3088,-2.6722,,0.1275999999999999,4
2013-04-28 20:47:00,0.1837999999999999,2.901,,122.7444,18.4099,13.2507,18.9355,,0.0195999999999999,2.0734,0.0442999999999999,,,19.1907,16.6394,,16.8924,16.4916,-2.3159,,0.1279,4
2013-04-28 20:48:00,0.1837,2.916,,122.785,18.3122,13.2502,18.912,,0.0198,2.0335,0.0403,,,19.1506,16.7141,,16.9726,16.5349,-2.2565,,0.1292,4
2013-04-28 20:49:00,0.1834,2.8915,,122.7795,18.2262,13.2502,18.8939,,0.0137,2.0734,0.0281999999999999,,,19.0957,16.8576,,17.1203,16.7161,-2.0784,,0.1280999999999999,4
