measured_on,ac_current__319,ac_current__669,ac_power__315,ac_power__665,ac_voltage__318,ac_voltage__668,ambient_temp__320,ambient_temp__670,das_temp__325,dc_pos_current__317,dc_pos_current__667,dc_pos_voltage__316,dc_pos_voltage__666,dc_power__314,dc_power__664,inverter_temp__673,module_temp_1__321,module_temp_1__671,module_temp_2__672,poa_irradiance__663,system_id
2010-04-27 03:29:00,4.994,,0.11,,121.828,,2.958,,196.434,0.006,,1.938,,0.012,,,3.982,,,,4
2010-04-27 03:30:00,4.989,,-0.006,,121.8,,2.962,,186.47,0.007,,1.81,,0.012,,,3.949,,,,4
2010-04-27 03:31:00,4.988,,0.159,,121.86,,2.958,,194.191,0.006,,1.992,,0.012,,,3.964,,,,4
2010-04-27 03:32:00,4.986,,0.104,,121.844,,2.994,,199.524,0.005,,2.264,,0.012,,,4.008,,,,4
2010-04-27 03:33:00,4.994,,-0.039,,121.812,,3.028,,213.929,0.006,,1.956,,0.012,,,4.08,,,,4
2010-04-27 03:34:00,4.996,,-0.006,,121.782,,3.141,,203.065,0.006,,2.002,,0.01,,,4.114,,,,4
2010-04-27 03:35:00,4.986,,0.055,,121.714,,3.087,,200.653,0.005,,2.028,,0.012,,,4.091,,,,4
2010-04-27 03:36:00,4.987,,-0.0439999999999999,,121.73,,3.157,,197.968,0.006,,1.974,,0.012,,,4.144,,,,4
2010-04-27 03:37:00,4.986,,-0.05,,121.732,,3.11,,202.872,0.007,,2.034,,0.014,,,4.17,,,,4
2010-04-27 03:38:00,4.978,,-0.017,,121.659,,3.101,,199.412,0.007,,1.912,,0.012,,,4.159,,,,4
2010-04-27 03:39:00,4.989,,0.049,,121.69,,3.069,,201.279,0.008,,2.276,,0.0179999999999999,,,4.173,,,,4
2010-04-27 03:40:00,4.989,,0.055,,121.724,,3.29,,195.199,0.006,,2.034,,0.014,,,4.224,,,,4
2010-04-27 03:41:00,4.988,,0.0769999999999999,,121.653,,3.221,,198.063,0.007,,2.206,,0.016,,,4.205,,,,4
2010-04-27 03:42:00,4.989,,-0.033,,121.6,,3.103,,203.7,0.008,,2.052,,0.016,,,4.182,,,,4
2010-04-27 03:43:00,4.992,,0.005,,121.664,,2.935,,200.556,0.007,,2.004,,0.014,,,4.184,,,,4
2010-04-27 03:44:00,4.985,,-0.0219999999999999,,121.641,,2.895,,229.128,0.006,,2.302,,0.014,,,4.202,,,,4
2010-04-27 03:45:00,4.99,,0.066,,121.634,,2.889,,233.759,0.006,,2.1,,0.012,,,4.228,,,,4
2010-04-27 03:46:00,4.987,,0.0109999999999999,,121.653,,2.949,,227.65,0.006,,1.878,,0.01,,,4.248,,,,4
2010-04-27 03:47:00,4.979,,0.121,,121.578,,2.916,,214.735,0.006,,2.17,,0.014,,,4.214,,,,4
2010-04-27 03:48:00,4.98,,0.0109999999999999,,121.631,,2.938,,205.721,0.007,,1.954,,0.012,,,4.198,,,,4
2010-04-27 03:49:00,4.967,,-0.017,,121.524,,2.998,,211.849,0.006,,2.01,,0.012,,,4.188,,,,4
2010-04-27 03:50:00,4.982,,0.0,,121.542,,3.069,,239.441,0.006,,2.008,,0.012,,,4.178,,,,4
2010-04-27 03:51:00,4.988,,0.0379999999999999,,121.611,,3.127,,233.477,0.008,,2.068,,0.016,,,4.153,,,,4
2010-04-27 03:52:00,4.986,,-0.0219999999999999,,121.641,,3.015,,231.248,0.005,,1.848,,0.01,,,4.134,,,,4
2010-04-27 03:53:00,4.988,,0.0599999999999999,,121.67,,2.965,,227.67,0.006,,2.076,,0.012,,,4.179,,,,4
2010-04-27 03:54:00,4.988,,0.0879999999999999,,121.702,,3.165,,218.608,0.008,,1.972,,0.014,,,4.239,,,,4
2010-04-27 03:55:00,4.982,,0.027,,121.643,,3.356,,232.193,0.006,,1.956,,0.014,,,4.182,,,,4
2010-04-27 03:56:00,4.974,,-0.0219999999999999,,121.539,,3.152,,249.009,0.007,,2.04,,0.014,,,4.148,,,,4
2010-04-27 03:57:00,4.975,,0.0879999999999999,,121.598,,2.947,,244.706,0.008,,1.93,,0.016,,,4.144,,,,4
2010-04-27 03:58:00,4.985,,0.0219999999999999,,121.633,,2.891,,256.014,0.007,,1.764,,0.012,,,4.188,,,,4
2010-04-27 03:59:00,4.981,,-0.017,,121.519,,3.004,,234.144,0.007,,1.788,,0.012,,,4.213,,,,4
2010-04-27 04:00:00,4.975,,-0.033,,121.419,,2.999,,238.853,0.008,,1.872,,0.016,,,4.204,,,,4
2010-04-27 04:01:00,4.969,,-0.0719999999999999,,121.342,,3.238,,252.249,0.006,,1.99,,0.012,,,4.233,,,,4
2010-04-27 04:02:00,4.961,,-0.105,,121.226,,3.519,,259.438,0.007,,2.14,,0.014,,,4.192,,,,4
2010-04-27 04:03:00,4.988,,0.0379999999999999,,121.789,,3.437,,249.976,0.006,,1.842,,0.01,,,4.093,,,,4
2010-04-27 04:04:00,4.989,,0.0929999999999999,,121.93,,3.222,,258.56,0.007,,1.95,,0.014,,,4.049,,,,4
2010-04-27 04:05:00,4.991,,0.055,,121.847,,3.211,,261.575,0.005,,1.932,,0.008,,,4.022,,,,4
2010-04-27 04:06:00,4.989,,0.027,,121.865,,2.995,,272.289,0.008,,2.044,,0.016,,,3.989,,,,4
2010-04-27 04:07:00,4.987,,0.099,,121.856,,2.954,,247.497,0.007,,2.044,,0.014,,,3.967,,,,4
2010-04-27 04:08:00,4.986,,-0.05,,121.809,,3.019,,263.688,0.005,,1.752,,0.01,,,3.999,,,,4
2010-04-27 04:09:00,4.985,,0.066,,121.8,,2.984,,288.336,0.007,,1.906,,0.012,,,3.96,,,,4
2010-04-27 04:10:00,4.989,,0.033,,121.766,,2.94,,297.166,0.007,,2.176,,0.016,,,3.937,,,,4
2010-04-27 04:11:00,4.983,,0.005,,121.756,,2.956,,297.178,0.004,,1.824,,0.008,,,3.912,,,,4
2010-04-27 04:12:00,4.985,,0.082,,121.765,,2.908,,271.062,0.006,,2.2,,0.012,,,3.865,,,,4
2010-04-27 04:13:00,4.98,,0.055,,121.722,,2.852,,251.807,0.008,,2.13,,0.0179999999999999,,,3.872,,,,4
2010-04-27 04:14:00,4.985,,0.0219999999999999,,121.708,,2.831,,277.027,0.005,,2.326,,0.012,,,3.827,,,,4
2010-04-27 04:15:00,4.978,,0.027,,121.754,,2.643,,285.269,0.006,,2.186,,0.014,,,3.793,,,,4
2010-04-27 04:16:00,4.98,,0.099,,121.766,,2.671,,293.52,0.007,,2.046,,0.014,,,3.773,,,,4
2010-04-27 04:17:00,4.984,,0.016,,121.685,,2.843,,289.439,0.007,,2.07,,0.016,,,3.769,,,,4
2010-04-27 04:18:00,4.974,,0.082,,121.621,,3.141,,271.025,0.006,,2.112,,0.01,,,3.769,,,,4
2010-04-27 04:19:00,4.967,,-0.017,,121.553,,3.164,,261.782,0.007,,2.18,,0.014,,,3.718,,,,4
2010-04-27 04:20:00,4.968,,0.005,,121.637,,3.024,,262.605,0.007,,2.106,,0.014,,,3.698,,,,4
2010-04-27 04:21:00,4.971,,0.0219999999999999,,121.622,,3.021,,264.495,0.006,,2.246,,0.014,,,3.705,,,,4
2010-04-27 04:22:00,4.972,,0.0709999999999999,,121.597,,3.089,,268.883,0.006,,2.36,,0.016,,,3.67,,,,4
2010-04-27 04:23:00,4.974,,0.11,,121.749,,2.992,,252.147,0.005,,2.408,,0.012,,,3.652,,,,4
2010-04-27 04:24:00,4.991,,-0.017,,121.749,,3.067,,252.647,0.007,,2.246,,0.016,,,3.682,,,,4
2010-04-27 04:25:00,4.987,,0.104,,121.722,,2.799,,269.311,0.006,,2.488,,0.014,,,3.634,,,,4
2010-04-27 04:26:00,4.986,,0.0879999999999999,,121.655,,2.6,,272.151,0.007,,2.51,,0.016,,,3.607,,,,4
2010-04-27 04:27:00,4.982,,0.225,,121.719,,2.546,,253.418,0.006,,2.438,,0.016,,,3.627,,,,4
2010-04-27 04:28:00,4.985,,0.099,,121.739,,2.682,,244.738,0.008,,3.068,,0.024,,,3.701,,,,4
2010-04-27 04:29:00,4.981,,0.0709999999999999,,121.65,,2.777,,262.166,0.007,,3.086,,0.02,,,3.711,,,,4
2010-04-27 04:30:00,4.975,,0.005,,121.565,,2.803,,252.081,0.006,,3.116,,0.02,,,3.734,,,,4
2010-04-27 04:31:00,4.969,,0.0769999999999999,,121.497,,2.732,,238.653,0.007,,3.586,,0.024,,,3.731,,,,4
2010-04-27 04:32:00,4.974,,0.055,,121.486,,2.738,,235.491,0.005,,3.574,,0.0179999999999999,,,3.744,,,,4
2010-04-27 04:33:00,4.972,,0.055,,121.493,,2.726,,241.589,0.006,,3.554,,0.0219999999999999,,,3.711,,,,4
2010-04-27 04:34:00,4.978,,-0.017,,121.478,,2.621,,219.077,0.007,,3.56,,0.0259999999999999,,,3.694,,,,4
2010-04-27 04:35:00,4.972,,0.214,,121.514,,2.626,,226.951,0.006,,3.758,,0.024,,,3.653,,,,4
2010-04-27 04:36:00,4.971,,0.049,,121.41,,2.542,,227.915,0.006,,3.898,,0.0219999999999999,,,3.572,,,,4
2010-04-27 04:37:00,4.97,,0.132,,121.346,,2.499,,227.42,0.007,,4.242,,0.0299999999999999,,,3.539,,,,4
2010-04-27 04:38:00,4.969,,-0.066,,121.406,,2.451,,235.909,0.005,,4.736,,0.0219999999999999,,,3.515,,,,4
2010-04-27 04:39:00,4.966,,-0.0879999999999999,,121.383,,2.437,,247.743,0.0089999999999999,,4.838,,0.042,,,3.47,,,,4
2010-04-27 04:40:00,4.957,,0.121,,121.351,,2.466,,243.84,0.007,,5.3,,0.0359999999999999,,,3.429,,,,4
2010-04-27 04:41:00,4.963,,0.049,,121.27,,2.502,,246.324,0.007,,5.766,,0.04,,,3.429,,,,4
2010-04-27 04:42:00,4.967,,0.0769999999999999,,121.333,,2.435,,232.07,0.006,,6.27,,0.0379999999999999,,,3.455,,,,4
2010-04-27 04:43:00,4.964,,0.0709999999999999,,121.287,,2.393,,218.132,0.007,,7.068,,0.0459999999999999,,,3.456,,,,4
2010-04-27 04:44:00,5.003,,0.104,,122.228,,2.532,,225.737,0.008,,8.324,,0.062,,,3.408,,,,4
2010-04-27 04:45:00,5.007,,0.121,,122.253,,2.593,,243.89,0.008,,9.548,,0.0739999999999999,,,3.341,,,,4
2010-04-27 04:46:00,5.002,,0.0599999999999999,,122.252,,2.599,,237.336,0.006,,9.956,,0.064,,,3.329,,,,4
2010-04-27 04:47:00,4.998,,0.033,,122.189,,2.549,,256.233,0.007,,9.902,,0.066,,,3.306,,,,4
2010-04-27 04:48:00,4.998,,0.0,,122.115,,2.487,,236.958,0.008,,10.16,,0.082,,,3.302,,,,4
2010-04-27 04:49:00,5.008,,0.0109999999999999,,122.204,,2.623,,257.53,0.008,,10.218,,0.0859999999999999,,,3.301,,,,4
2010-04-27 04:50:00,5.003,,0.132,,122.197,,2.798,,279.022,0.007,,10.5,,0.0739999999999999,,,3.329,,,,4
2010-04-27 04:51:00,5.008,,0.1809999999999999,,122.209,,2.854,,284.781,0.007,,10.124,,0.066,,,3.295,,,,4
2010-04-27 04:52:00,5.008,,0.187,,122.121,,2.746,,248.903,0.01,,10.272,,0.104,,,3.291,,,,4
2010-04-27 04:53:00,5.009,,0.275,,122.153,,2.592,,249.456,0.01,,10.44,,0.104,,,3.329,,,,4
2010-04-27 04:54:00,4.997,,0.137,,122.097,,2.62,,248.904,0.01,,10.854,,0.112,,,3.395,,,,4
2010-04-27 04:55:00,4.998,,0.0929999999999999,,122.065,,2.629,,252.581,0.01,,12.408,,0.124,,,3.366,,,,4
2010-04-27 04:56:00,5.0,,-0.0719999999999999,,122.145,,2.664,,267.388,0.014,,14.498,,0.198,,,3.382,,,,4
2010-04-27 04:57:00,4.998,,0.225,,122.109,,2.661,,239.795,0.0109999999999999,,16.822,,0.192,,,3.426,,,,4
2010-04-27 04:58:00,5.008,,-0.0609999999999999,,122.181,,2.626,,214.254,0.0129999999999999,,19.958,,0.266,,,3.371,,,,4
2010-04-27 04:59:00,5.008,,0.0379999999999999,,122.146,,2.728,,237.548,0.014,,23.058,,0.324,,,3.454,,,,4
2010-04-27 05:00:00,5.003,,-0.006,,122.168,,2.689,,196.682,0.0129999999999999,,25.89,,0.334,,,3.405,,,,4
2010-04-27 05:01:00,4.992,,0.0,,122.006,,2.608,,212.844,0.016,,28.018,,0.45,,,3.352,,,,4
2010-04-27 05:02:00,4.993,,0.005,,121.944,,2.599,,214.798,0.0179999999999999,,31.356,,0.574,,,3.371,,,,4
2010-04-27 05:03:00,4.987,,0.11,,121.791,,2.766,,203.962,0.019,,37.236,,0.7219999999999999,,,3.446,,,,4
2010-04-27 05:04:00,4.983,,-0.017,,121.725,,2.85,,205.232,0.021,,42.17,,0.874,,,3.411,,,,4
2010-04-27 05:05:00,4.977,,0.0219999999999999,,121.667,,2.742,,194.834,0.0219999999999999,,45.044,,0.984,,,3.388,,,,4
2010-04-27 05:06:00,4.989,,0.0109999999999999,,121.694,,2.686,,184.076,0.024,,47.744,,1.126,,,3.396,,,,4
2010-04-27 05:07:00,5.007,,0.005,,122.145,,2.661,,201.925,0.028,,50.674,,1.406,,,3.358,,,,4
2010-04-27 05:08:00,5.059,,0.033,,123.269,,2.655,,210.562,0.028,,54.486,,1.498,,,3.387,,,,4
2010-04-27 05:09:00,5.023,,0.1429999999999999,,122.427,,2.731,,190.822,0.0299999999999999,,57.332,,1.744,,,3.349,,,,4
2010-04-27 05:10:00,5.02,,-0.033,,122.428,,2.761,,199.279,0.032,,59.038,,1.898,,,3.306,,,,4
2010-04-27 05:11:00,5.016,,0.055,,122.369,,2.686,,203.768,0.0299999999999999,,154.418,,4.422,,,3.192,,,,4
2010-04-27 05:12:00,5.149,,-0.259,,122.322,,2.727,,204.461,0.0299999999999999,,201.438,,5.846,,,3.178,,,,4
2010-04-27 05:13:00,5.134,,-1.492,,122.278,,2.802,,205.664,0.029,,217.8,,6.13,,,3.183,,,,4
2010-04-27 05:14:00,5.229,,-3.1,,122.197,,2.828,,197.967,0.035,,199.3,,6.47,,,3.143,,,,4
2010-04-27 05:15:00,5.342,,-4.575,,122.305,,2.814,,196.582,0.0439999999999999,,160.368,,7.08,,,3.088,,,,4
2010-04-27 05:16:00,5.297,,-4.107,,122.232,,2.78,,207.924,0.047,,160.114,,7.551999999999999,,,3.055,,,,4
2010-04-27 05:17:00,5.264,,-3.816,,122.278,,2.883,,225.129,0.0529999999999999,,160.126,,8.422,,,3.091,,,,4
2010-04-27 05:18:00,5.283,,-3.265,,122.212,,3.074,,235.721,0.0529999999999999,,160.38,,8.5,,,3.143,,,,4
2010-04-27 05:19:00,5.288,,-2.748,,121.981,,3.08,,224.81,0.056,,160.32,,9.002,,,3.133,,,,4
2010-04-27 05:20:00,5.27,,-2.373,,122.068,,3.053,,227.173,0.0609999999999999,,159.86,,9.732,,,3.127,,,,4
2010-04-27 05:21:00,5.251,,-1.74,,121.938,,3.002,,231.821,0.064,,160.294,,10.186,,,3.101,,,,4
2010-04-27 05:22:00,5.235,,-1.481,,121.982,,2.957,,225.878,0.066,,160.09,,10.578,,,3.138,,,,4
2010-04-27 05:23:00,5.229,,-1.024,,121.983,,2.984,,242.606,0.068,,160.264,,10.968,,,3.162,,,,4
2010-04-27 05:24:00,5.224,,-0.766,,122.005,,2.864,,250.315,0.0739999999999999,,160.192,,11.808,,,3.203,,,,4
2010-04-27 05:25:00,5.211,,0.027,,121.954,,2.805,,257.095,0.0759999999999999,,159.902,,12.072,,,3.241,,,,4
2010-04-27 05:26:00,5.209,,0.2419999999999999,,121.967,,2.745,,246.013,0.078,,160.056,,12.446,,,3.278,,,,4
2010-04-27 05:27:00,5.202,,0.936,,121.918,,2.722,,227.449,0.08,,159.988,,12.786,,,3.362,,,,4
2010-04-27 05:28:00,5.192,,1.547,,121.977,,2.814,,236.031,0.082,,160.242,,13.166,,,3.409,,,,4
2010-04-27 05:29:00,5.18,,2.345,,121.881,,2.912,,230.654,0.0879999999999999,,159.896,,14.092,,,3.459,,,,4
2010-04-27 05:30:00,5.163,,2.962,,121.898,,2.962,,227.139,0.0909999999999999,,160.108,,14.614,,,3.493,,,,4
2010-04-27 05:31:00,5.166,,3.05,,121.902,,2.958,,229.748,0.094,,159.97,,15.052,,,3.56,,,,4
2010-04-27 05:32:00,5.151,,3.303,,121.777,,2.969,,258.709,0.098,,160.102,,15.638,,,3.64,,,,4
2010-04-27 05:33:00,5.143,,3.314,,121.841,,2.962,,260.229,0.098,,160.11,,15.732,,,3.665,,,,4
2010-04-27 05:34:00,5.133,,3.754,,121.828,,2.919,,257.075,0.101,,160.06,,16.166,,,3.724,,,,4
2010-04-27 05:35:00,5.127,,3.826,,121.82,,2.827,,253.036,0.1029999999999999,,160.21,,16.532,,,3.797,,,,4
2010-04-27 05:36:00,5.122,,4.525,,121.809,,2.804,,243.396,0.106,,160.312,,16.942,,,3.883,,,,4
2010-04-27 05:37:00,5.112,,4.982,,121.853,,2.835,,245.93,0.108,,159.798,,17.332,,,3.94,,,,4
2010-04-27 05:38:00,5.108,,5.422,,121.823,,2.864,,222.352,0.112,,160.24,,17.884,,,3.993,,,,4
2010-04-27 05:39:00,5.112,,5.395,,121.864,,2.809,,226.722,0.116,,160.014,,18.512,,,4.029,,,,4
2010-04-27 05:40:00,5.119,,5.511,,121.841,,2.779,,236.606,0.12,,160.012,,19.186,,,4.122,,,,4
2010-04-27 05:41:00,5.129,,5.582,,121.837,,2.848,,234.496,0.1189999999999999,,159.994,,19.052,,,4.203,,,,4
2010-04-27 05:42:00,5.126,,5.89,,121.793,,2.915,,239.312,0.123,,159.914,,19.618,,,4.274,,,,4
2010-04-27 05:43:00,5.121,,5.929,,121.755,,2.961,,229.811,0.125,,160.236,,20.096,,,4.367,,,,4
2010-04-27 05:44:00,5.122,,6.975,,121.698,,3.0,,223.238,0.131,,160.494,,20.948,,,4.465,,,,4
2010-04-27 05:45:00,5.153,,10.642,,121.737,,2.948,,209.662,0.129,,181.912,,23.422,,,4.528,,,,4
2010-04-27 05:46:00,5.209,,14.011,,121.742,,2.966,,246.454,0.125,,216.698,,27.044,,,4.646,,,,4
2010-04-27 05:47:00,5.211,,15.013,,121.736,,3.053,,256.33,0.1189999999999999,,251.778,,30.034,,,4.743,,,,4
2010-04-27 05:48:00,5.179,,14.137,,121.686,,3.137,,248.997,0.107,,275.66,,29.57,,,4.768,,,,4
2010-04-27 05:49:00,5.165,,17.402,,121.664,,3.177,,254.78,0.127,,246.968,,31.22,,,4.771,,,,4
2010-04-27 05:50:00,5.167,,17.281,,121.676,,3.231,,250.245,0.136,,227.216,,30.926,,,4.779,,,,4
2010-04-27 05:51:00,5.165,,17.578,,121.567,,3.259,,249.79,0.137,,227.234,,31.144,,,4.771,,,,4
2010-04-27 05:52:00,5.178,,18.013,,121.469,,3.293,,245.692,0.1409999999999999,,227.624,,32.024,,,4.79,,,,4
2010-04-27 05:53:00,5.173,,18.894,,121.562,,3.384,,242.965,0.1429999999999999,,227.622,,32.516,,,4.79,,,,4
2010-04-27 05:54:00,5.151,,19.186,,121.489,,3.396,,248.085,0.1439999999999999,,227.504,,32.76,,,4.801,,,,4
2010-04-27 05:55:00,5.151,,19.588,,121.486,,3.405,,261.884,0.1449999999999999,,227.418,,32.952,,,4.841,,,,4
2010-04-27 05:56:00,5.156,,19.758,,121.591,,3.458,,271.888,0.1489999999999999,,227.558,,33.966,,,4.873,,,,4
2010-04-27 05:57:00,5.15,,20.722,,121.562,,3.471,,264.649,0.152,,227.36,,34.632,,,4.91,,,,4
2010-04-27 05:58:00,5.151,,21.526,,121.503,,3.386,,267.131,0.156,,227.324,,35.574,,,4.981,,,,4
2010-04-27 05:59:00,5.148,,21.889,,121.561,,3.432,,258.322,0.159,,227.526,,36.098,,,5.038,,,,4
2010-04-27 06:00:00,5.142,,22.329,,121.508,,3.536,,287.724,0.16,,227.424,,36.436,,,5.103,,,,4
2010-04-27 06:01:00,5.155,,22.803,,121.915,,3.654,,268.604,0.164,,227.382,,37.18,,,5.135,,,,4
2010-04-27 06:02:00,5.19,,23.26,,122.73,,3.745,,270.86,0.168,,227.224,,38.12,,,5.177,,,,4
2010-04-27 06:03:00,5.181,,24.229,,122.771,,3.826,,233.953,0.169,,227.378,,38.472,,,5.236,,,,4
2010-04-27 06:04:00,5.175,,25.137,,122.763,,3.865,,244.54,0.1729999999999999,,227.528,,39.296,,,5.301,,,,4
2010-04-27 06:05:00,5.18,,25.908,,122.731,,3.834,,257.747,0.1759999999999999,,227.396,,39.96,,,5.4,,,,4
2010-04-27 06:06:00,5.181,,26.431,,122.773,,3.848,,241.399,0.182,,227.308,,41.458,,,5.506,,,,4
2010-04-27 06:07:00,5.167,,27.846,,122.666,,3.785,,240.106,0.188,,227.378,,42.678,,,5.622,,,,4
2010-04-27 06:08:00,5.158,,28.732,,122.654,,3.832,,244.586,0.193,,227.544,,43.926,,,5.744,,,,4
2010-04-27 06:09:00,5.154,,30.323,,122.626,,3.962,,245.6,0.198,,227.528,,45.038,,,5.834,,,,4
2010-04-27 06:10:00,5.143,,31.672,,122.607,,4.061,,238.957,0.2059999999999999,,227.432,,46.876,,,5.92,,,,4
2010-04-27 06:11:00,5.141,,33.329,,122.698,,4.074,,238.858,0.214,,227.666,,48.718,,,6.0,,,,4
2010-04-27 06:12:00,5.127,,34.75,,122.655,,4.036,,223.584,0.219,,227.486,,49.878,,,6.126,,,,4
2010-04-27 06:13:00,5.12,,36.451,,122.681,,4.001,,226.668,0.229,,227.456,,52.046,,,6.275,,,,4
2010-04-27 06:14:00,5.117,,37.992,,122.718,,4.045,,248.596,0.234,,227.426,,53.312,,,6.396,,,,4
2010-04-27 06:15:00,5.098,,39.875,,122.729,,4.011,,238.069,0.2429999999999999,,227.49,,55.352,,,6.544,,,,4
2010-04-27 06:16:00,5.078,,42.017,,122.734,,4.036,,252.409,0.252,,227.514,,57.3,,,6.7,,,,4
2010-04-27 06:17:00,5.063,,44.037,,122.524,,4.118,,254.93,0.26,,227.546,,59.138,,,6.844,,,,4
2010-04-27 06:18:00,5.047,,46.179,,122.51,,4.181,,249.432,0.269,,227.378,,61.212,,,7.0,,,,4
2010-04-27 06:19:00,5.04,,48.953,,122.441,,4.178,,239.002,0.28,,228.554,,63.998,,,7.164,,,,4
2010-04-27 06:20:00,5.022,,53.776,,122.447,,4.056,,234.361,0.277,,253.702,,70.234,,,7.352,,,,4
2010-04-27 06:21:00,5.069,,50.968,,122.495,,4.114,,242.39,0.2419999999999999,,289.032,,69.522,,,7.526,,,,4
2010-04-27 06:22:00,5.095,,42.683,,122.524,,4.21,,245.601,0.2,,299.406,,59.364,,,7.692999999999999,,,,4
2010-04-27 06:23:00,4.942,,62.425,,122.476,,4.288,,248.386,0.2999999999999999,,264.662,,79.286,,,7.838,,,,4
2010-04-27 06:24:00,4.966,,62.695,,122.512,,4.291,,240.178,0.313,,250.554,,78.35599999999998,,,7.964,,,,4
2010-04-27 06:25:00,4.964,,65.299,,122.632,,4.427,,245.443,0.327,,252.292,,82.53199999999998,,,8.109999999999998,,,,4
2010-04-27 06:26:00,4.95,,68.316,,122.529,,4.298,,259.377,0.335,,253.81,,84.95,,,8.231,,,,4
2010-04-27 06:27:00,4.937,,71.63,,122.583,,4.173,,250.501,0.342,,258.868,,88.634,,,8.387,,,,4
2010-04-27 06:28:00,4.924,,75.831,,122.506,,4.262,,249.124,0.3479999999999999,,263.548,,91.596,,,8.559,,,,4
2010-04-27 06:29:00,4.921,,76.827,,122.473,,4.4,,256.33,0.3629999999999999,,257.866,,93.63,,,8.691,,,,4
2010-04-27 06:30:00,4.896,,79.162,,122.486,,4.512,,264.794,0.376,,254.136,,95.572,,,8.824,,,,4
2010-04-27 06:31:00,4.898,,82.69,,122.617,,4.618,,253.679,0.383,,261.258,,100.058,,,8.952,,,,4
2010-04-27 06:32:00,4.896,,83.571,,122.586,,4.495,,265.293,0.398,,253.994,,101.142,,,9.044,,,,4
2010-04-27 06:33:00,4.886,,84.893,,122.54,,4.315,,255.379,0.4109999999999999,,252.676,,103.936,,,9.218,,,,4
2010-04-27 06:34:00,4.867,,91.455,,122.455,,4.253,,251.021,0.4219999999999999,,253.664,,106.984,,,9.409,,,,4
2010-04-27 06:35:00,4.852,,93.228,,122.514,,4.206,,258.007,0.434,,258.616,,112.304,,,9.590000000000002,,,,4
2010-04-27 06:36:00,4.843,,98.7,,122.501,,4.182,,248.537,0.443,,262.756,,116.366,,,9.756,,,,4
2010-04-27 06:37:00,4.841,,103.215,,122.524,,4.237,,250.915,0.452,,268.18,,121.222,,,9.915,,,,4
2010-04-27 06:38:00,4.828,,105.103,,122.396,,4.402,,245.823,0.467,,265.544,,124.086,,,10.083,,,,4
2010-04-27 06:39:00,4.817,,107.316,,122.449,,4.563,,222.901,0.4839999999999999,,259.734,,125.724,,,10.211,,,,4
2010-04-27 06:40:00,4.813,,108.373,,122.449,,4.602,,227.108,0.502,,251.166,,126.06,,,10.372,,,,4
2010-04-27 06:41:00,4.818,,111.83,,122.476,,4.823,,237.665,0.516,,252.12,,130.054,,,10.559,,,,4
2010-04-27 06:42:00,4.803,,119.51,,122.538,,4.989,,205.323,0.526,,260.226,,136.872,,,10.701,,,,4
2010-04-27 06:43:00,4.803,,121.448,,122.421,,5.235,,232.213,0.537,,261.274,,140.21,,,10.876,,,,4
2010-04-27 06:44:00,4.796,,127.818,,122.419,,5.451,,213.397,0.543,,268.462,,145.744,,,11.026,,,,4
2010-04-27 06:45:00,4.785,,133.351,,122.437,,5.508,,236.329,0.559,,273.542,,153.03,,,11.182,,,,4
2010-04-27 06:46:00,4.784,,133.175,,122.36,,5.582,,212.408,0.5759999999999998,,265.22,,152.842,,,11.364,,,,4
2010-04-27 06:47:00,4.781,,139.033,,122.315,,5.573,,213.774,0.5889999999999999,,270.872,,159.514,,,11.542,,,,4
2010-04-27 06:48:00,4.775,,147.423,,122.387,,5.753,,225.017,0.5979999999999999,,279.508,,167.146,,,11.767,,,,4
2010-04-27 06:49:00,4.772,,149.988,,122.38,,5.878,,213.791,0.5989999999999999,,284.564,,170.378,,,11.912,,,,4
2010-04-27 06:50:00,4.768,,153.649,,122.433,,5.963,,201.635,0.622,,280.39,,174.44,,,12.109,,,,4
2010-04-27 06:51:00,4.78,,157.784,,122.468,,5.972,,199.568,0.641,,278.1,,178.296,,,12.275,,,,4
2010-04-27 06:52:00,4.771,,161.484,,122.478,,5.932,,220.669,0.661,,274.586,,181.454,,,12.471,,,,4
2010-04-27 06:53:00,4.77,,166.4,,122.455,,5.849,,215.711,0.664,,281.918,,187.174,,,12.659,,,,4
2010-04-27 06:54:00,4.786,,170.567,,122.41,,5.842,,228.88,0.665,,285.442,,189.692,,,12.776,,,,4
2010-04-27 06:55:00,4.771,,177.785,,122.407,,5.825,,221.366,0.7049999999999998,,277.932,,196.04,,,12.779,,,,4
2010-04-27 06:56:00,4.783,,178.77,,122.402,,5.58,,233.092,0.7179999999999999,,280.318,,201.268,,,12.833,,,,4
2010-04-27 06:57:00,4.772,,183.274,,122.296,,5.487,,234.53,0.7419999999999999,,276.488,,205.088,,,13.112,,,,4
2010-04-27 06:58:00,4.762,,190.805,,122.365,,5.466,,235.227,0.7409999999999999,,282.964,,209.692,,,13.434,,,,4
2010-04-27 06:59:00,4.761,,193.354,,122.311,,5.659,,238.321,0.766,,280.196,,214.58,,,13.675,,,,4
2010-04-27 07:00:00,4.752,,193.475,,122.311,,5.768,,253.767,0.78,,276.17,,215.278,,,13.858,,,,4
2010-04-27 07:01:00,4.757,,196.162,,122.217,,5.59,,231.494,0.808,,268.376,,216.912,,,14.116,,,,4
2010-04-27 07:02:00,4.759,,203.77,,122.35,,5.633,,219.85,0.823,,273.634,,225.32,,,14.279,,,,4
