measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,power_factor__327,system_id
2011-05-31 18:32:00,,0.5415999999999999,,7.9505,,121.8802,,20.3907,13.1953,26.8674,,0.097,,228.2617,,22.1403,,24.1442,,19.5515,,19.9336,,20.1058,,,,,,0.1368999999999999,4
2011-05-31 18:33:00,,0.5425999999999999,,7.6067,,121.8836,,20.3612,13.1957,26.7301,,0.0879,,228.1763,,20.0518,,24.0866,,19.3694,,19.7544,,19.9461,,,,,,0.1245,4
2011-05-31 18:34:00,,0.5475999999999999,,7.1125,,121.928,,20.2634,13.1956,26.6006,,0.0923999999999999,,228.2731,,21.106,,24.0249,,19.2082,,19.5884,,19.7677,,,,,,0.115,4
2011-05-31 18:35:00,,0.5541,,6.9836,,121.9638,,20.2577,13.1956,26.4746,,0.0928999999999999,,227.3054,,21.1165,,24.0006,,19.0165,,19.4322,,19.5832,,,,,,0.108,4
2011-05-31 18:36:00,,0.5483,,6.8117,,121.887,,20.2102,13.1986,26.344,,0.0885999999999999,,218.3744,,19.3405,,23.9618,,18.8927,,19.319,,19.4838,,,,,,0.1089,4
2011-05-31 18:37:00,,0.569,,5.8447,,121.9109,,20.1035,13.2002,26.2159,,0.0962999999999999,,186.7658,,18.0093,,23.8798,,18.8098,,19.2312,,19.3705,,,,,,0.0892,4
2011-05-31 18:38:00,,0.5888999999999999,,5.8017,,121.8853,,20.0372,13.2018,26.0887,,0.0984,,178.8764,,17.5927,,23.8226,,18.6728,,19.0778,,19.2351,,,,,,0.0772999999999999,4
2011-05-31 18:39:00,,0.5882,,5.8017,,121.899,,19.8941,13.2042,25.9584,,0.0958999999999999,,178.9049,,17.1515,,23.6972,,18.6224,,19.0717,,19.2069,,,,,,0.0763,4
2011-05-31 18:40:00,,0.5879999999999999,,5.6298,,121.8836,,19.8432,13.2067,25.8347,,0.0937999999999999,,179.1895,,16.8077,,23.5838,,18.5062,,18.9321,,19.0562,,,,,,0.0758,4
2011-05-31 18:41:00,,0.5783,,5.2216,,121.8682,,19.8123,13.2072,25.7059,,0.0922,,178.8252,,16.4912,,23.5162,,18.378,,18.8242,,18.9636,,,,,,0.0753999999999999,4
2011-05-31 18:42:00,,0.5498,,5.2216,,121.858,,19.8144,13.2083,25.5826,,0.0931,,178.9447,,16.6629,,23.4707,,18.2766,,18.7256,,18.8795,,,,,,0.0772,4
2011-05-31 18:43:00,,0.5418,,4.9852,,121.8614,,19.7381,13.2097,25.4568,,0.0927,,178.9277,,16.583,,23.4007,,18.2045,,18.6279,,18.8152,,,,,,0.0735999999999999,4
2011-05-31 18:44:00,,0.5439,,4.1901,,121.9399,,19.7389,13.2108,25.3345,,0.0883,,178.8935,,15.8033,,23.3251,,18.1669,,18.6257,,18.7852,,,,,,0.0646,4
2011-05-31 18:45:00,,0.542,,3.3736,,121.9229,,19.7797,13.2136,25.2123,,0.0849,,178.9106,,15.1934,,23.2224,,18.1928,,18.6322,,18.8452,,,,,,0.0543999999999999,4
2011-05-31 18:46:00,,0.542,,2.9868,,121.8648,,19.7579,13.2146,25.0901,,0.0769999999999999,,178.8252,,13.7634,,23.1505,,18.1098,,18.5215,,18.6949,,,,,,0.0444999999999999,4
2011-05-31 18:47:00,,0.5351,,2.4711,,121.899,,19.7367,13.2178,24.941,,0.0769999999999999,,178.8423,,13.7638,,23.0737,,17.9335,,18.4092,,18.5334,,,,,,0.0371,4
2011-05-31 18:48:00,,0.5491,,2.2777,,121.8716,,19.8677,13.2157,24.8161,,0.0776,,178.6317,,13.8673,,23.002,,17.9209,,18.3889,,18.5604,,,,,,0.0297,4
2011-05-31 18:49:00,,0.569,,1.2248,,121.9195,,20.0318,13.2161,24.7021,,0.0724,,179.1155,,12.9684,,22.8683,,18.0928,,18.5503,,18.7432,,,,,,0.0241,4
2011-05-31 18:50:00,,0.5767999999999999,,1.0744,,121.8768,,20.0473,13.2176,24.5789,,0.0700999999999999,,178.5691,,12.523,,22.7673,,18.069,,18.4065,,18.6459,,,,,,0.0187,4
2011-05-31 18:51:00,,0.5783,,0.924,,121.8972,,20.0196,13.2199,24.4639,,0.0688,,175.723,,12.0795,,22.7385,,17.9615,,18.256,,18.5316,,,,,,0.0105,4
2011-05-31 18:52:00,,0.5763,,0.5157,,121.9075,,19.832,13.2204,24.3537,,0.0648999999999999,,172.1255,,11.1694,,22.6886,,17.8549,,18.1654,,18.3897,,,,,,0.0041,4
2011-05-31 18:53:00,,0.5692,,-0.1288999999999999,,121.9434,,19.6173,13.2227,24.2378,,0.0567,,169.5299,,9.6112,,22.5839,,17.8131,,18.1889,,18.4021,,,,,,-0.0016,4
2011-05-31 18:54:00,,0.5653,,-0.2792999999999999,,121.8802,,19.4754,13.2241,24.1235,,0.0570999999999999,,166.3366,,9.5068,,22.4465,,17.7702,,18.1426,,18.3155,,,,,,-0.0061999999999999,4
2011-05-31 18:55:00,,0.5655,,-1.3537,,121.9417,,19.3254,13.226,24.0143,,0.0592,,163.9231,,9.7048,,22.3018,,17.7763,,18.1598,,18.321,,,,,,-0.0095999999999999,4
2011-05-31 18:56:00,,0.5651,,-1.3323,,121.9946,,19.1715,13.2288,23.9006,,0.0597,,161.5836,,9.6425,,22.1883,,17.6764,,18.026,,18.1698,,,,,,-0.0131,4
2011-05-31 18:57:00,,0.5642,,-1.2893,,121.9604,,19.1511,13.2297,23.7899,,0.0546,,159.2954,,8.705999999999998,,22.1096,,17.5747,,17.9195,,18.0577,,,,,,-0.0161,4
2011-05-31 18:58:00,,0.5632,,-1.2678,,121.9263,,19.0406,13.2302,23.6771,,0.056,,157.4853,,8.825599999999998,,22.0171,,17.4499,,17.856,,17.9748,,,,,,-0.0187,4
2011-05-31 18:59:00,,0.4718,,-0.4727,,121.9399,,19.1935,13.2343,23.5666,,0.0575999999999999,,171.1237,,9.8044,,21.951,,17.4047,,17.8149,,17.9379,,,,,,0.0058999999999999,4
2011-05-31 19:00:00,,0.5041999999999999,,-0.1074,,122.0048,,19.3288,13.2352,23.4548,,0.0499,,177.9714,,8.675,,21.8959,,17.2939,,17.7217,,17.8294,,,,,,0.0154,4
2011-05-31 19:01:00,,0.4435,,0.924,,122.068,,19.3396,13.2366,23.345,,0.0432999999999999,,199.687,,8.4229,,21.8375,,17.2845,,17.7074,,17.8019,,,,,,0.0385,4
2011-05-31 19:02:00,,0.4204,,0.9455,,122.1978,,19.2841,13.2403,23.2352,,0.0471,,190.3462,,8.7407,,21.7578,,17.2389,,17.6785,,17.8266,,,,,,0.0429999999999999,4
2011-05-31 19:03:00,,0.3931999999999999,,1.5901,,122.3566,,19.268,13.2417,23.1354,,0.0398,,207.8895,,8.0569,,21.6887,,17.1894,,17.702,,17.7111,,,,,,0.0505999999999999,4
2011-05-31 19:04:00,,0.3766999999999999,,1.0744,,122.442,,19.3348,13.2417,23.0266,,0.0463999999999999,,194.5413,,8.9264,,21.621,,17.1307,,17.6483,,17.6407,,,,,,0.0437999999999999,4
2011-05-31 19:05:00,,0.4238,,0.7736,,122.3788,,19.3015,13.2417,22.9251,,0.0453,,191.7635,,8.510099999999998,,21.5571,,17.1171,,17.6284,,17.6465,,,,,,0.0391999999999999,4
2011-05-31 19:06:00,,0.4144999999999999,,1.2893,,122.3822,,19.3934,13.2431,22.8239,,0.0442,,194.8316,,8.4257,,21.5052,,17.0744,,17.5851,,17.617,,,,,,0.0468999999999999,4
2011-05-31 19:07:00,,0.3612,,1.3537,,122.4198,,19.472,13.2445,22.7226,,0.0403,,199.6813,,7.8148,,21.4678,,17.0171,,17.4854,,17.5348,,,,,,0.0514,4
2011-05-31 19:08:00,,0.3226999999999999,,1.0099,,122.4164,,19.5439,13.2468,22.6271,,0.0405,,192.7767,,7.7122,,21.4225,,17.0138,,17.4981,,17.5739,,,,,,0.0553999999999999,4
2011-05-31 19:09:00,,0.3618,,1.4397,,122.3805,,19.5848,13.2477,22.5328,,0.0400999999999999,,183.766,,7.279,,21.3837,,17.001,,17.4317,,17.5639,,,,,,0.0641,4
2011-05-31 19:10:00,,0.3612,,1.6331,,122.3839,,19.5161,13.25,22.4375,,0.0378,,191.735,,7.1326,,21.3096,,17.0709,,17.4759,,17.6206,,,,,,0.0666,4
2011-05-31 19:11:00,,0.2644,,1.6331,,122.4078,,19.386,13.2523,22.333,,0.0379999999999999,,181.1818,,6.7807,,21.2305,,17.0768,,17.3858,,17.6195,,,,,,0.0759999999999999,4
2011-05-31 19:12:00,,0.2632999999999999,,1.805,,122.3925,,19.3284,13.2527,22.2231,,0.0328,,182.787,,5.9925,,21.1465,,17.1474,,17.4375,,17.7081,,,,,,0.0853,4
2011-05-31 19:13:00,,0.3105999999999999,,1.6975,,122.3549,,19.3139,13.2527,22.131,,0.041,,171.6246,,7.0139,,21.0818,,17.1894,,17.3577,,17.7201,,,,,,0.0767999999999999,4
2011-05-31 19:14:00,,0.1892,,2.686,,122.2729,,19.2031,13.2523,22.0431,,0.033,,165.6251,,5.4425,,21.0186,,17.1854,,17.3149,,17.6988,,,,,,0.1031,4
2011-05-31 19:15:00,,0.1892,,2.8794,,122.2729,,19.1857,13.2555,21.9529,,0.0347999999999999,,182.0754,,6.3383,,20.9558,,17.1869,,17.317,,17.7489,,,,,,0.1152,4
2011-05-31 19:16:00,,0.1892,,2.8364,,122.319,,19.2477,13.2573,21.8674,,0.0347999999999999,,169.3762,,5.8857,,20.9089,,17.1744,,17.2878,,17.7114,,,,,,0.1160999999999999,4
2011-05-31 19:17:00,,0.1894,,2.9009,,122.3737,,19.2266,13.2587,21.7827,,0.0300999999999999,,121.1351,,3.7331,,20.8613,,17.1354,,17.1883,,17.6252,,,,,,0.1171,4
2011-05-31 19:18:00,,0.189,,2.8149,,122.3754,,19.0835,13.2614,21.6931,,0.0273,,35.0069,,0.9257,,20.8019,,17.0755,,17.1055,,17.5612,,,,,,0.1177,4
2011-05-31 19:19:00,,0.1894,,2.8149,,122.331,,18.9156,13.2614,21.6108,,0.0304999999999999,,29.7757,,0.9081,,20.736,,17.0076,,17.039,,17.4684,,,,,,0.1181,4
2011-05-31 19:20:00,,0.189,,2.9438,,122.2695,,18.6392,13.2633,21.5304,,0.0311999999999999,,26.3149,,0.8235,,20.6264,,16.9704,,17.0177,,17.4367,,,,,,0.1183,4
2011-05-31 19:21:00,,0.1892,,2.8794,,122.2337,,18.7829,13.2642,21.4468,,0.028,,23.7591,,0.6692,,20.5711,,16.9461,,16.953,,17.3999,,,,,,0.1191,4
2011-05-31 19:22:00,,0.1892,,3.0083,,122.2149,,18.781,13.2642,21.3636,,0.0316,,22.3588,,0.7064,,20.5257,,16.8753,,16.9338,,17.3445,,,,,,0.1189999999999999,4
2011-05-31 19:23:00,,0.189,,2.9009,,122.1995,,18.4545,13.2645,21.2842,,0.0273,,21.0098,,0.5722,,20.4136,,16.816,,16.8299,,17.2727,,,,,,0.1201,4
2011-05-31 19:24:00,,0.1892,,2.8579,,122.179,,18.1647,13.2665,21.1983,,0.0262,,19.3477,,0.5058,,20.2792,,16.7454,,16.7419,,17.1868,,,,,,0.1199,4
2011-05-31 19:25:00,,0.189,,2.9009,,122.2097,,17.7733,13.2685,21.1215,,0.0187,,17.2302,,0.3249,,20.1275,,16.6532,,16.6518,,17.1052,,,,,,0.1203,4
2011-05-31 19:26:00,,0.1894,,2.9009,,122.2268,,17.472,13.2709,21.0357,,0.0281999999999999,,15.181,,0.4315999999999999,,19.9536,,16.5393,,16.5379,,16.9949,,,,,,0.1201,4
2011-05-31 19:27:00,,0.189,,2.9009,,122.2029,,17.5906,13.2723,20.9498,,0.0270999999999999,,13.2343,,0.3603,,19.8066,,16.477,,16.4937,,16.9772,,,,,,0.1213999999999999,4
2011-05-31 19:28:00,,0.1892,,2.9224,,121.9775,,17.572,13.2743,20.864,,0.0311999999999999,,12.0674,,0.3750999999999999,,19.6596,,16.4369,,16.4153,,16.94,,,,,,0.1215,4
2011-05-31 19:29:00,,0.1892,,2.8579,,121.9229,,17.8449,13.2773,20.7826,,0.0236999999999999,,10.6842,,0.2545,,19.5669,,16.4077,,16.4593,,16.9958,,,,,,0.1207,4
2011-05-31 19:30:00,,0.1892,,2.8364,,121.8751,,17.8051,13.2784,20.6923,,0.0288999999999999,,9.7451,,0.2832,,19.4978,,16.318,,16.3563,,16.8664,,,,,,0.1211,4
2011-05-31 19:31:00,,0.1897,,2.9225,,121.8672,,17.3129,13.2823,20.6087,,0.0257,,9.6486,,0.248,,19.394,,16.1284,,16.1179,,16.6164,,,,,,0.1217,4
2011-05-31 19:32:00,,0.1895,,2.944,,121.8706,,17.113,13.2833,20.5228,,0.02,,9.7455,,0.1956,,19.2691,,16.025,,16.0689,,16.5069,,,,,,0.122,4
2011-05-31 19:33:00,,0.1895,,2.8581,,121.8484,,17.0799,13.2867,20.4356,,0.025,,9.7741,,0.2446,,19.1796,,15.8833,,15.9035,,16.3611,,,,,,0.1218,4
2011-05-31 19:34:00,,0.1888,,2.8582,,121.8586,,17.2621,13.2873,20.3556,,0.023,,9.6889,,0.2265,,19.1458,,15.755,,15.8046,,16.2797,,,,,,0.1228,4
2011-05-31 19:35:00,,0.1893,,2.9227,,121.8706,,17.4076,13.2892,20.2664,,0.0244,,9.7404,,0.2397,,19.116,,15.6104,,15.6781,,16.1394,,,,,,0.1223999999999999,4
2011-05-31 19:36:00,,0.1893,,2.8798,,121.8635,,17.4572,13.2898,20.1862,,0.0195999999999999,,9.5301,,0.1877,,19.1015,,15.4358,,15.5315,,15.9385,,,,,,0.1221,4
2011-05-31 19:37:00,,0.1888,,2.9443,,121.7787,,17.4674,13.2899,20.0981,,0.0189,,9.7124,,0.182,,19.0665,,15.2756,,15.402,,15.7931,,,,,,0.1227,4
2011-05-31 19:38:00,,0.1895,,2.8799,,121.7218,,17.3956,13.2918,20.0205,,0.023,,9.1433,,0.2119,,19.0228,,15.2173,,15.3766,,15.7642,,,,,,0.1234,4
2011-05-31 19:39:00,,0.1890999999999999,,2.9444,,121.7079,,17.2954,13.2951,19.9431,,0.0152999999999999,,9.0182,,0.1378,,18.9695,,15.1517,,15.2838,,15.6617,,,,,,0.1225,4
2011-05-31 19:40:00,,0.1885999999999999,,2.9659,,121.6801,,17.1553,13.2956,19.8637,,0.021,,9.058,,0.1882,,18.9052,,15.1051,,15.2295,,15.5837,,,,,,0.1234,4
2011-05-31 19:41:00,,0.1893,,2.9874,,121.726,,17.0667,13.2975,19.7818,,0.0172999999999999,,8.9555,,0.1549,,18.8293,,15.0917,,15.2028,,15.5563,,,,,,0.123,4
2011-05-31 19:42:00,,0.1890999999999999,,2.9229,,121.7256,,16.9309,13.2976,19.6984,,0.0179999999999999,,8.892799999999998,,0.16,,18.7575,,15.0402,,15.0926,,15.4727,,,,,,0.1226,4
2011-05-31 19:43:00,,0.1890999999999999,,2.9229,,121.7135,,16.9136,13.3003,19.6289,,0.0187,,8.152699999999998,,0.1517,,18.6963,,15.0364,,15.0735,,15.4606,,,,,,0.1231,4
2011-05-31 19:44:00,,0.1890999999999999,,2.9014,,121.7183,,16.9082,13.3009,19.5496,,0.0179999999999999,,7.4069,,0.1356999999999999,,18.6349,,15.0256,,15.0815,,15.4421,,,,,,0.124,4
2011-05-31 19:45:00,,0.1893,,2.8799,,121.6841,,16.9086,13.3009,19.4685,,0.0190999999999999,,6.3992,,0.1232,,18.5765,,15.0024,,14.9968,,15.391,,,,,,0.1239,4
2011-05-31 19:46:00,,0.1893,,2.9015,,121.6602,,16.9382,13.3023,19.3947,,0.0178,,5.7845,,0.1045,,18.5282,,14.9936,,14.9929,,15.392,,,,,,0.1235,4
2011-05-31 19:47:00,,0.1885999999999999,,2.923,,121.6657,,16.919,13.3055,19.3198,,0.0212,,4.8679,,0.1034,,18.4969,,14.9215,,14.8901,,15.306,,,,,,0.1237,4
2011-05-31 19:48:00,,0.1895,,2.9016,,121.7012,,16.8814,13.3065,19.2441,,0.0190999999999999,,4.7199,,0.0907,,18.4641,,14.8016,,14.7876,,15.2204,,,,,,0.124,4
2011-05-31 19:49:00,,0.1893,,3.009,,121.6874,,16.864,13.3069,19.1765,,0.023,,4.3328,,0.098,,18.443,,14.6634,,14.6291,,15.1124,,,,,,0.1232,4
2011-05-31 19:50:00,,0.1885999999999999,,2.9445,,121.6209,,16.8838,13.3097,19.1048,,0.0182,,3.9171,,0.0724999999999999,,18.4204,,14.5358,,14.561,,15.0032,,,,,,0.1244,4
2011-05-31 19:51:00,,0.1884,,2.923,,121.6538,,16.9156,13.3116,19.031,,0.0184,,3.678,,0.0705999999999999,,18.3965,,14.383,,14.4348,,14.8483,,,,,,0.1246,4
2011-05-31 19:52:00,,0.1885999999999999,,2.9231,,121.5946,,16.9878,13.3121,18.9639,,0.0207,,3.3991,,0.0709999999999999,,18.3773,,14.3216,,14.4343,,14.8437,,,,,,0.1247,4
2011-05-31 19:53:00,,0.1895,,2.8801,,121.6343,,17.0367,13.3121,18.8946,,0.0137,,3.3934,,0.0468,,18.3462,,14.2566,,14.3959,,14.7962,,,,,,0.1242999999999999,4
2011-05-31 19:54:00,,0.1893,,3.0091,,121.643,,17.0015,13.3121,18.8212,,0.0179999999999999,,2.9436,,0.0543,,18.3102,,14.2105,,14.3204,,14.734,,,,,,0.1242,4
2011-05-31 19:55:00,,0.1885999999999999,,2.9876,,121.6964,,16.9279,13.3121,18.7591,,0.0194,,2.9266,,0.0567,,18.2758,,14.0973,,14.1996,,14.5818,,,,,,0.1236,4
2011-05-31 19:56:00,,0.1893,,2.8587,,122.2426,,16.9227,13.3121,18.6896,,0.0194,,2.9892,,0.0591,,18.2528,,14.0034,,14.0854,,14.516,,,,,,0.1247,4
2011-05-31 19:57:00,,0.1890999999999999,,2.8587,,122.2533,,16.9026,13.3162,18.6249,,0.0244,,2.6305,,0.0635,,18.2171,,13.9583,,14.0858,,14.4814,,,,,,0.1242,4
2011-05-31 19:58:00,,0.1885999999999999,,2.8802,,122.2748,,16.8926,13.3172,18.5654,,0.028,,2.9153,,0.083,,18.1881,,13.9309,,14.0304,,14.4436,,,,,,0.1239,4
2011-05-31 19:59:00,,0.1885999999999999,,2.9232,,122.2479,,16.8507,13.3176,18.5027,,0.0168999999999999,,2.7046,,0.0466,,18.1629,,13.846,,13.9196,,14.4085,,,,,,0.1246,4
2011-05-31 20:00:00,,0.1893,,2.9232,,122.3101,,16.776,13.3176,18.4366,,0.02,,2.8868,,0.0577,,18.1239,,13.7892,,13.9126,,14.3301,,,,,,0.1252999999999999,4
2011-05-31 20:01:00,,0.1890999999999999,,3.0307,,122.3584,,16.6535,13.3186,18.3788,,0.023,,2.5793,,0.0577999999999999,,18.0696,,13.728,,13.8339,,14.2451,,,,,,0.1247,4
2011-05-31 20:02:00,,0.1890999999999999,,2.9663,,122.3896,,16.553,13.319,18.2982,,0.0166,,2.7388,,0.0448,,18.0035,,13.6467,,13.81,,14.1695,,,,,,0.1245,4
2011-05-31 20:03:00,,0.1890999999999999,,2.9877,,122.4391,,16.4622,13.3222,18.2357,,0.0138999999999999,,2.6363,,0.0391999999999999,,17.9451,,13.6509,,13.7967,,14.1869,,,,,,0.124,4
2011-05-31 20:04:00,,0.1889,,3.0092,,122.4066,,16.2419,13.3227,18.1736,,0.0198,,2.5793,,0.0497,,17.8844,,13.5769,,13.7178,,14.0907,,,,,,0.1247,4
2011-05-31 20:05:00,,0.1893,,3.0307,,122.3887,,16.087,13.3232,18.1165,,0.0187,,2.5338,,0.0485999999999999,,17.8245,,13.5418,,13.6666,,14.0633,,,,,,0.1249,4
2011-05-31 20:06:00,,0.1890999999999999,,3.0307,,122.4508,,16.0053,13.3236,18.0568,,0.0184,,2.3174,,0.0424,,17.7683,,13.5139,,13.631,,14.0998,,,,,,0.1244,4
2011-05-31 20:07:00,,0.1889,,2.8803,,122.4361,,15.9731,13.3267,17.9947,,0.0207,,2.2605,,0.0466,,17.7082,,13.5086,,13.585,,14.0561,,,,,,0.1242999999999999,4
2011-05-31 20:08:00,,0.1893,,3.1167,,122.4946,,15.9905,13.3286,17.9443,,0.0178,,2.363,,0.0422999999999999,,17.6549,,13.4752,,13.5727,,14.008,,,,,,0.125,4
2011-05-31 20:09:00,,0.1890999999999999,,2.9877,,122.5226,,16.0257,13.3286,17.8827,,0.0213999999999999,,2.1181,,0.0453,,17.5975,,13.5093,,13.585,,14.0154,,,,,,0.1246,4
2011-05-31 20:10:00,,0.1889,,2.9878,,122.5826,,16.0217,13.3299,17.8234,,0.0146,,1.9359,,0.0291,,17.5416,,13.5239,,13.5456,,14.0082,,,,,,0.1241,4
2011-05-31 20:11:00,,0.1893,,2.9878,,122.5696,,16.0045,13.3311,17.7707,,0.0187,,2.1125,,0.0381,,17.4952,,13.5492,,13.566,,14.0244,,,,,,0.125,4
2011-05-31 20:12:00,,0.1889,,2.9233,,122.5014,,15.931,13.3331,17.7163,,0.0164,,2.2207,,0.0371,,17.4463,,13.5245,,13.5287,,13.9899,,,,,,0.1259,4
2011-05-31 20:13:00,,0.1884,,2.8803,,122.495,,15.8858,13.3347,17.6586,,0.0148,,2.0555,,0.0316,,17.4012,,13.5091,,13.5021,,13.9844,,,,,,0.1244,4
2011-05-31 20:14:00,,0.1885999999999999,,3.0308,,122.4524,,15.8335,13.3352,17.608,,0.0182,,2.0669,,0.0359999999999999,,17.347,,13.458,,13.4685,,13.9348,,,,,,0.1252,4
2011-05-31 20:15:00,,0.1884,,3.0308,,122.5024,,15.8147,13.3354,17.5528,,0.0187,,2.0612,,0.0412,,17.289,,13.4423,,13.4423,,13.9766,,,,,,0.1250999999999999,4
2011-05-31 20:16:00,,0.1885999999999999,,3.0308,,122.5298,,15.8695,13.3354,17.499,,0.0194,,2.1239,,0.0415,,17.2512,,13.4568,,13.4428,,14.0295,,,,,,0.1244,4
2011-05-31 20:17:00,,0.1884,,2.9663,,122.595,,15.8903,13.3361,17.4504,,0.0184,,1.8733,,0.0345999999999999,,17.206,,13.5234,,13.548,,14.1262,,,,,,0.1252,4
2011-05-31 20:18:00,,0.1890999999999999,,3.0738,,122.5985,,15.8294,13.3375,17.3911,,0.0166,,1.674,,0.0297,,17.1481,,13.5682,,13.5787,,14.166,,,,,,0.1242,4
2011-05-31 20:19:00,,0.1889,,3.0093,,122.568,,15.7422,13.3413,17.3497,,0.0156999999999999,,1.8164,,0.0269,,17.0969,,13.6058,,13.5967,,14.1784,,,,,,0.1254,4
2011-05-31 20:20:00,,0.1889,,2.9663,,122.5424,,15.6112,13.3404,17.2955,,0.0118,,1.7082,,0.0178,,17.0176,,13.6276,,13.5989,,14.1925,,,,,,0.1254,4
2011-05-31 20:21:00,,0.1889,,2.9233,,122.5238,,15.5305,13.3428,17.2501,,0.0221,,1.7709,,0.0354,,16.9631,,13.6268,,13.6156,,14.1601,,,,,,0.1258,4
2011-05-31 20:22:00,,0.1889,,2.9233,,122.5375,,15.4863,13.3437,17.2004,,0.0202999999999999,,1.8164,,0.0361,,16.896,,13.6392,,13.6188,,14.183,,,,,,0.126,4
2011-05-31 20:23:00,,0.1885999999999999,,3.0308,,122.565,,15.5601,13.3452,17.1528,,0.0125,,1.8961,,0.0241999999999999,,16.8463,,13.6333,,13.6235,,14.154,,,,,,0.1252999999999999,4
2011-05-31 20:24:00,,0.1889,,2.9663,,122.6197,,15.6796,13.3461,17.1072,,0.0223,,1.5943,,0.0354999999999999,,16.8083,,13.6526,,13.6653,,14.1908,,,,,,0.1259,4
2011-05-31 20:25:00,,0.1884,,2.9448,,122.5464,,15.702,13.3471,17.0658,,0.0166,,1.6171,,0.0274,,16.7718,,13.7056,,13.6895,,14.278,,,,,,0.1250999999999999,4
2011-05-31 20:26:00,,0.1890999999999999,,3.0738,,122.6113,,15.5958,13.3473,17.0202,,0.0171,,1.8392,,0.0320999999999999,,16.7185,,13.7249,,13.7024,,14.2826,,,,,,0.1257,4
2011-05-31 20:27:00,,0.1890999999999999,,2.9663,,122.62,,15.5408,13.3481,16.9724,,0.0189,,1.7823,,0.0316,,16.6665,,13.6871,,13.6956,,14.2001,,,,,,0.1258,4
2011-05-31 20:28:00,,0.1890999999999999,,3.0094,,122.6149,,15.6574,13.3496,16.9372,,0.0168999999999999,,1.5944,,0.0256,,16.6375,,13.7373,,13.778,,14.281,,,,,,0.1245,4
2011-05-31 20:29:00,,0.1887,,3.0524,,122.5525,,15.9778,13.3517,16.8916,,0.0109,,1.6741,,0.0213999999999999,,16.6205,,13.8212,,13.8373,,14.3823,,,,,,0.1255,4
2011-05-31 20:30:00,,0.1884,,3.031,,122.614,,16.0178,13.3521,16.8523,,0.0166,,1.6514,,0.0264999999999999,,16.6104,,13.8097,,13.8181,,14.3225,,,,,,0.126,4
2011-05-31 20:31:00,,0.1893,,2.9665,,122.5798,,15.8701,13.3543,16.815,,0.0095999999999999,,1.5546,,0.0138999999999999,,16.5794,,13.8254,,13.8408,,14.3564,,,,,,0.1254,4
2011-05-31 20:32:00,,0.1884,,2.9666,,122.6277,,15.9446,13.3554,16.7715,,0.0172999999999999,,1.4806,,0.0258999999999999,,16.5554,,13.8847,,13.9204,,14.4114,,,,,,0.1252,4
2011-05-31 20:33:00,,0.1877999999999999,,2.9667,,122.6483,,16.4007,13.357,16.7446,,0.0184999999999999,,1.6515,,0.0310999999999999,,16.5821,,14.086,,14.1078,,14.5937,,,,,,0.1258,4
2011-05-31 20:34:00,,0.1887,,2.9452,,122.6637,,16.6287,13.3571,16.7073,,0.0171,,1.566,,0.0253999999999999,,16.6104,,14.265,,14.2174,,14.7354,,,,,,0.126,4
2011-05-31 20:35:00,,0.188,,2.9881,,122.6044,,16.4763,13.3591,16.67,,0.0112,,1.6628,,0.0178999999999999,,16.601,,14.2443,,14.1603,,14.6804,,,,,,0.1245,4
2011-05-31 20:36:00,,0.1882,,3.0526,,122.6245,,16.1797,13.3597,16.6473,,0.0155,,1.7767,,0.029,,16.5872,,14.1394,,14.0785,,14.5777,,,,,,0.125,4
2011-05-31 20:37:00,,0.1893,,3.0957,,122.6269,,16.0596,13.3593,16.61,,0.0149999999999999,,1.5091,,0.0223,,16.5562,,14.1117,,14.0816,,14.6026,,,,,,0.1259,4
2011-05-31 20:38:00,,0.188,,3.0097,,122.6246,,16.23,13.3599,16.5789,,0.0146,,1.5205,,0.0253999999999999,,16.544,,14.117,,14.0932,,14.5987,,,,,,0.1255999999999999,4
2011-05-31 20:39:00,,0.1887,,2.9882,,122.5959,,16.1917,13.3599,16.5603,,0.0164,,1.5945,,0.0258999999999999,,16.5442,,14.0114,,14.0009,,14.5079,,,,,,0.1249,4
2011-05-31 20:40:00,,0.1887,,3.0312,,122.5867,,16.0939,13.3601,16.5271,,0.0189,,1.4579,,0.0259999999999999,,16.5257,,13.9031,,13.9732,,14.4018,,,,,,0.1254,4
2011-05-31 20:41:00,,0.1887,,3.0312,,122.5784,,16.0326,13.3601,16.5023,,0.0144,,1.4066,,0.0214999999999999,,16.5127,,13.7849,,13.8445,,14.2613,,,,,,0.1257,4
2011-05-31 20:42:00,,0.1885,,2.9453,,122.5655,,15.9396,13.3602,16.4712,,0.0137,,1.6515,,0.0175,,16.4879,,13.6892,,13.7817,,14.1804,,,,,,0.1255999999999999,4
