measured_on,ac_current__319,ac_current__379,ac_power__315,ac_power__375,ac_voltage__318,ac_voltage__378,ambient_temp__320,ambient_temp__380,das_battery_voltage__386,das_temp__325,das_temp__385,dc_pos_current__317,dc_pos_current__377,dc_pos_voltage__316,dc_pos_voltage__376,dc_power__314,dc_power__374,inverter_temp__384,module_temp_1__321,module_temp_1__381,module_temp_2__382,module_temp_3__383,poa_irradiance__373,power_factor__387,system_id
2010-03-03 17:26:00,2.461,,4.184,,85.522,,11.446,,,20.005,,0.066,,231.572,,16.646,,,18.856,,,,,,4
2010-03-03 17:27:00,4.708,,-1.426,,121.782,,11.372,,,19.927,,0.0729999999999999,,225.802,,16.344,,,18.717,,,,,,4
2010-03-03 17:28:00,4.835,,4.822,,122.313,,11.34,,,19.784,,0.0889999999999999,,211.484,,18.868,,,18.552,,,,,,4
2010-03-03 17:29:00,4.057,,4.894,,110.545,,11.326,,,19.668,,0.125,,211.572,,26.452,,,18.409,,,,,,4
2010-03-03 17:30:00,4.66,,-2.902,,121.6,,11.301,,,19.575,,0.065,,211.448,,13.754,,,18.253,,,,,,4
2010-03-03 17:31:00,4.736,,-5.131,,121.915,,11.23,,,19.465,,0.07,,211.36,,14.81,,,18.114,,,,,,4
2010-03-03 17:32:00,3.984,,-0.749,,108.777,,11.137,,,19.344,,0.048,,209.154,,10.138,,,17.978,,,,,,4
2010-03-03 17:33:00,4.819,,-2.698,,119.329,,11.051,,,19.26,,0.0539999999999999,,211.288,,11.404,,,17.871,,,,,,4
2010-03-03 17:34:00,3.689,,0.969,,104.556,,10.991,,,19.147,,0.056,,203.826,,11.536,,,17.76,,,,,,4
2010-03-03 17:35:00,4.846,,-7.708,,121.614,,10.944,,,19.025,,0.04,,201.296,,8.0,,,17.638,,,,,,4
2010-03-03 17:36:00,3.66,,-1.366,,104.514,,10.891,,,18.906,,0.041,,190.886,,8.01,,,17.508,,,,,,4
2010-03-03 17:37:00,3.743,,-0.452,,102.673,,10.869,,,18.763,,0.048,,184.424,,8.974,,,17.39,,,,,,4
2010-03-03 17:38:00,3.661,,-4.047,,99.555,,10.87,,,18.68,,0.035,,176.698,,6.402,,,17.282,,,,,,4
2010-03-03 17:39:00,1.529,,-0.325,,72.248,,10.792,,,18.567,,0.032,,170.772,,5.642,,,17.167,,,,,,4
2010-03-03 17:40:00,4.835,,-7.323,,121.78,,10.715,,,18.444,,0.0369999999999999,,173.498,,6.422,,,17.066,,,,,,4
2010-03-03 17:41:00,4.937,,-1.586,,101.121,,10.696,,,18.3,,0.0459999999999999,,168.638,,7.838,,,16.958,,,,,,4
2010-03-03 17:42:00,2.616,,-1.773,,88.932,,10.674,,,18.184,,0.033,,160.452,,5.448,,,16.841,,,,,,4
2010-03-03 17:43:00,4.85,,-12.894,,121.956,,10.611,,,18.101,,-0.008,,167.284,,-1.974,,,16.72,,,,,,4
2010-03-03 17:44:00,4.76,,-1.993,,115.564,,10.651,,,17.976,,0.021,,221.384,,4.126,,,16.627,,,,,,4
2010-03-03 17:45:00,2.568,,0.501,,72.98999999999998,,10.662,,,17.864,,0.027,,179.964,,4.838,,,16.502,,,,,,4
2010-03-03 17:46:00,4.779,,-1.536,,121.821,,10.578,,,17.738,,0.029,,208.348,,5.786,,,16.349,,,,,,4
2010-03-03 17:47:00,3.273,,-4.977,,99.296,,10.508,,,17.641,,0.019,,184.538,,3.348,,,16.242,,,,,,4
2010-03-03 17:48:00,4.699,,-3.282,,121.961,,10.487,,,17.528,,0.017,,187.314,,3.41,,,16.156,,,,,,4
2010-03-03 17:49:00,3.527,,-5.275,,104.609,,10.414,,,17.419,,0.023,,193.006,,4.31,,,16.052,,,,,,4
2010-03-03 17:50:00,3.966,,-1.845,,105.939,,10.316,,,17.305,,0.021,,183.892,,3.86,,,15.975,,,,,,4
2010-03-03 17:51:00,4.235,,-3.86,,115.303,,10.226,,,17.196,,0.012,,174.788,,2.032,,,15.893,,,,,,4
2010-03-03 17:52:00,3.758,,-2.94,,106.938,,10.121,,,17.13,,0.003,,175.712,,0.962,,,15.828,,,,,,4
2010-03-03 17:53:00,3.699,,-3.067,,105.854,,10.14,,,17.015,,0.01,,178.24,,1.706,,,15.785,,,,,,4
2010-03-03 17:54:00,3.831,,-2.021,,107.609,,10.049,,,16.923,,0.008,,139.278,,1.11,,,15.7,,,,,,4
2010-03-03 17:55:00,3.468,,-3.089,,98.706,,10.01,,,16.836,,0.012,,47.814,,0.6159999999999999,,,15.625,,,,,,4
2010-03-03 17:56:00,3.117,,-1.597,,99.333,,10.073,,,16.725,,0.014,,31.808,,0.436,,,15.546,,,,,,4
2010-03-03 17:57:00,4.165,,-2.902,,112.34,,10.121,,,16.639,,0.002,,28.308,,0.068,,,15.41,,,,,,4
2010-03-03 17:58:00,3.809,,-1.459,,106.551,,10.139,,,16.533,,0.002,,25.538,,0.05,,,15.264,,,,,,4
2010-03-03 17:59:00,3.755,,-0.821,,103.428,,10.129,,,16.437,,0.005,,23.708,,0.1179999999999999,,,15.159,,,,,,4
2010-03-03 18:00:00,3.986,,-5.996,,111.337,,10.097,,,16.341,,0.001,,21.06,,0.014,,,15.048,,,,,,4
2010-03-03 18:01:00,4.116,,-3.832,,113.379,,10.05,,,16.261,,-0.002,,18.49,,-0.02,,,14.925,,,,,,4
2010-03-03 18:02:00,3.648,,-3.915,,101.441,,10.015,,,16.17,,0.012,,15.23,,0.184,,,14.817,,,,,,4
2010-03-03 18:03:00,3.501,,-3.876,,105.349,,9.951,,,16.062,,0.005,,13.3,,0.056,,,14.739,,,,,,4
2010-03-03 18:04:00,3.881,,-2.219,,105.747,,9.909,,,15.974,,0.001,,11.52,,0.012,,,14.701,,,,,,4
2010-03-03 18:05:00,3.036,,-0.65,,97.5,,9.935,,,15.907,,0.003,,10.844,,0.032,,,14.649,,,,,,4
2010-03-03 18:06:00,2.976,,-3.628,,93.347,,9.907,,,15.82,,-0.004,,10.478,,-0.0459999999999999,,,14.59,,,,,,4
2010-03-03 18:07:00,3.827,,-1.377,,107.941,,9.963,,,15.76,,0.005,,10.436,,0.0519999999999999,,,14.523,,,,,,4
2010-03-03 18:08:00,3.506,,-2.698,,100.091,,9.893,,,15.66,,-0.001,,10.188,,-0.02,,,14.418,,,,,,4
2010-03-03 18:09:00,4.61,,-2.808,,118.325,,9.867,,,15.593,,0.003,,10.148,,0.028,,,14.34,,,,,,4
2010-03-03 18:10:00,3.765,,-4.834,,110.217,,9.87,,,15.532,,-0.004,,9.822,,-0.048,,,14.243,,,,,,4
2010-03-03 18:11:00,3.091,,0.253,,95.333,,9.805,,,15.453,,0.007,,9.632,,0.07,,,14.105,,,,,,4
2010-03-03 18:12:00,4.49,,-4.895,,121.613,,9.737,,,15.371,,-0.004,,9.776,,-0.05,,,14.007,,,,,,4
2010-03-03 18:13:00,3.369,,0.2859999999999999,,91.403,,9.634,,,15.296,,0.005,,9.636,,0.05,,,13.958,,,,,,4
2010-03-03 18:14:00,4.584,,-3.854,,121.355,,9.523,,,15.235,,-0.006,,9.534,,-0.0439999999999999,,,13.926,,,,,,4
2010-03-03 18:15:00,4.625,,-0.121,,121.613,,9.564,,,15.162,,0.01,,9.218,,0.0899999999999999,,,13.883,,,,,,4
2010-03-03 18:16:00,1.953,,0.3519999999999999,,77.677,,9.574,,,15.102,,0.008,,8.342,,0.07,,,13.811,,,,,,4
2010-03-03 18:17:00,4.623,,0.0769999999999999,,121.572,,9.705,,,15.029,,0.008,,6.856,,0.056,,,13.817,,,,,,4
2010-03-03 18:18:00,4.541,,-5.368,,121.323,,9.743,,,14.973,,-0.023,,6.19,,-0.1479999999999999,,,13.755,,,,,,4
2010-03-03 18:19:00,3.567,,-1.212,,101.874,,9.674,,,14.917,,0.006,,5.502,,0.032,,,13.653,,,,,,4
2010-03-03 18:20:00,3.609,,-2.357,,100.309,,9.626,,,14.844,,-0.001,,5.058,,-0.0179999999999999,,,13.571,,,,,,4
2010-03-03 18:21:00,4.375,,-3.733,,117.439,,9.524,,,14.778,,-0.006,,4.736,,-0.042,,,13.505,,,,,,4
2010-03-03 18:22:00,4.165,,-3.315,,114.595,,9.468,,,14.717,,-0.008,,4.182,,-0.05,,,13.382,,,,,,4
2010-03-03 18:23:00,3.822,,-2.081,,107.963,,9.46,,,14.654,,-0.006,,4.208,,-0.0259999999999999,,,13.301,,,,,,4
2010-03-03 18:24:00,3.093,,0.055,,97.022,,9.437,,,14.594,,0.004,,3.644,,0.016,,,13.228,,,,,,4
2010-03-03 18:25:00,3.839,,-3.777,,106.377,,9.405,,,14.542,,0.006,,3.706,,0.0259999999999999,,,13.125,,,,,,4
2010-03-03 18:26:00,4.249,,-1.575,,115.106,,9.396,,,14.497,,0.003,,3.466,,0.01,,,13.031,,,,,,4
2010-03-03 18:27:00,4.583,,-3.485,,121.752,,9.367,,,14.432,,0.002,,3.686,,0.006,,,12.925,,,,,,4
2010-03-03 18:28:00,3.85,,-4.234,,110.145,,9.324,,,14.375,,-0.017,,3.49,,-0.0719999999999999,,,12.891,,,,,,4
2010-03-03 18:29:00,3.343,,-1.063,,97.179,,9.373,,,14.308,,0.0,,3.422,,-0.004,,,12.855,,,,,,4
2010-03-03 18:30:00,4.641,,-4.289,,122.409,,9.291,,,14.262,,-0.002,,3.23,,-0.014,,,12.786,,,,,,4
2010-03-03 18:31:00,3.893,,-4.091,,109.782,,9.286,,,14.201,,-0.0089999999999999,,3.466,,-0.032,,,12.738,,,,,,4
2010-03-03 18:32:00,3.42,,-1.773,,100.272,,9.32,,,14.164,,0.005,,3.41,,0.0179999999999999,,,12.663,,,,,,4
2010-03-03 18:33:00,3.802,,-1.751,,106.496,,9.282,,,14.111,,-0.007,,3.178,,-0.0379999999999999,,,12.589,,,,,,4
2010-03-03 18:34:00,3.917,,-4.069,,105.449,,9.229,,,14.048,,0.0089999999999999,,3.44,,0.034,,,12.523,,,,,,4
2010-03-03 18:35:00,4.023,,-2.615,,112.031,,9.279000000000002,,,14.008,,-0.021,,3.49,,-0.0879999999999999,,,12.456,,,,,,4
2010-03-03 18:36:00,3.48,,-2.037,,103.141,,9.336,,,13.949,,-0.005,,3.092,,-0.032,,,12.403,,,,,,4
2010-03-03 18:37:00,4.21,,-5.836,,112.336,,9.344,,,13.879,,0.0,,3.038,,-0.004,,,12.332,,,,,,4
2010-03-03 18:38:00,3.964,,0.203,,105.965,,9.31,,,13.819,,0.008,,3.01,,0.0259999999999999,,,12.283,,,,,,4
2010-03-03 18:39:00,4.262,,-2.621,,115.615,,9.215000000000002,,,13.777,,0.0,,2.966,,0.016,,,12.256,,,,,,4
2010-03-03 18:40:00,3.497,,-2.94,,104.106,,9.117,,,13.727,,-0.003,,2.71,,-0.0259999999999999,,,12.24,,,,,,4
2010-03-03 18:41:00,3.445,,-3.959,,101.426,,8.997,,,13.667,,-0.003,,3.172,,-0.014,,,12.218,,,,,,4
2010-03-03 18:42:00,3.608,,-1.344,,105.319,,8.964,,,13.618,,-0.001,,3.334,,-0.008,,,12.218,,,,,,4
2010-03-03 18:43:00,3.852,,-6.436,,106.407,,8.859999999999998,,,13.573,,0.006,,2.924,,0.02,,,12.169,,,,,,4
2010-03-03 18:44:00,3.982,,-1.916,,107.133,,8.747999999999998,,,13.526,,-0.003,,2.9,,-0.012,,,12.12,,,,,,4
2010-03-03 18:45:00,3.854,,-1.492,,106.682,,8.814,,,13.494,,0.0,,2.806,,-0.006,,,12.114,,,,,,4
2010-03-03 18:46:00,3.638,,-3.282,,105.265,,8.846,,,13.464,,-0.004,,2.924,,-0.0299999999999999,,,12.111,,,,,,4
2010-03-03 18:47:00,3.862,,-2.858,,109.862,,8.883,,,13.423,,-0.0179999999999999,,2.786,,-0.056,,,12.053,,,,,,4
2010-03-03 18:48:00,3.803,,-1.591,,108.936,,8.907999999999998,,,13.383,,-0.006,,2.81,,-0.0219999999999999,,,11.992,,,,,,4
2010-03-03 18:49:00,3.639,,-2.329,,105.506,,8.926999999999998,,,13.333,,0.001,,2.764,,0.006,,,11.899,,,,,,4
2010-03-03 18:50:00,3.843,,-2.362,,108.42,,8.842,,,13.298,,0.005,,2.63,,0.014,,,11.839,,,,,,4
2010-03-03 18:51:00,4.199,,-1.168,,112.892,,8.854,,,13.256,,0.006,,2.854,,0.0179999999999999,,,11.792,,,,,,4
2010-03-03 18:52:00,4.246,,-1.349,,110.247,,8.667,,,13.22,,-0.005,,2.54,,-0.014,,,11.722,,,,,,4
2010-03-03 18:53:00,2.8,,-2.092,,93.414,,8.59,,,13.163,,-0.008,,2.6,,-0.028,,,11.678,,,,,,4
2010-03-03 18:54:00,3.88,,0.2089999999999999,,109.449,,8.526,,,13.116,,0.008,,2.75,,0.0219999999999999,,,11.641,,,,,,4
2010-03-03 18:55:00,4.602,,-2.533,,122.004,,8.429999999999998,,,13.084,,-0.007,,2.728,,-0.0259999999999999,,,11.624,,,,,,4
2010-03-03 18:56:00,3.492,,0.231,,103.927,,8.561999999999998,,,13.047,,0.007,,2.48,,0.016,,,11.56,,,,,,4
2010-03-03 18:57:00,4.506,,-9.734,,122.164,,8.593999999999998,,,12.997,,-0.0429999999999999,,2.548,,-0.112,,,11.475,,,,,,4
2010-03-03 18:58:00,3.503,,-1.503,,104.805,,8.551,,,12.942,,0.008,,2.282,,0.0179999999999999,,,11.418,,,,,,4
2010-03-03 18:59:00,3.49,,-0.6109999999999999,,99.182,,8.55,,,12.92,,-0.01,,2.642,,-0.0299999999999999,,,11.367,,,,,,4
2010-03-03 19:00:00,4.179,,-5.99,,115.568,,8.576,,,12.868,,0.007,,2.69,,0.02,,,11.324,,,,,,4
2010-03-03 19:01:00,3.031,,-3.948,,94.749,,8.519999999999998,,,12.82,,0.005,,2.494,,0.0179999999999999,,,11.234,,,,,,4
2010-03-03 19:02:00,4.013,,-1.3,,111.709,,8.495,,,12.779,,0.001,,2.504,,0.004,,,11.197,,,,,,4
2010-03-03 19:03:00,3.854,,-2.659,,109.532,,8.619,,,12.737,,-0.001,,3.01,,-0.014,,,11.135,,,,,,4
2010-03-03 19:04:00,4.236,,-1.724,,111.94,,8.570999999999998,,,12.694,,0.003,,2.426,,0.006,,,11.091,,,,,,4
2010-03-03 19:05:00,3.461,,-2.098,,104.135,,8.397999999999998,,,12.653,,0.01,,2.72,,0.032,,,11.04,,,,,,4
2010-03-03 19:06:00,3.141,,-1.735,,97.257,,8.122,,,12.611,,-0.012,,2.534,,-0.0519999999999999,,,10.972,,,,,,4
2010-03-03 19:07:00,4.657,,-2.302,,122.281,,7.827,,,12.568,,0.008,,2.29,,0.0179999999999999,,,10.934,,,,,,4
2010-03-03 19:08:00,3.752,,-2.654,,108.006,,7.581,,,12.522,,-0.002,,2.558,,-0.002,,,10.917,,,,,,4
2010-03-03 19:09:00,2.096,,-1.465,,78.272,,7.502,,,12.479,,0.002,,2.528,,0.004,,,10.94,,,,,,4
2010-03-03 19:10:00,3.481,,-1.982,,103.997,,7.570999999999999,,,12.454,,-0.006,,2.318,,-0.016,,,10.911,,,,,,4
2010-03-03 19:11:00,3.037,,-2.489,,96.915,,7.588,,,12.423,,0.004,,2.306,,0.008,,,10.827,,,,,,4
2010-03-03 19:12:00,3.45,,-1.256,,102.377,,7.634,,,12.376,,-0.007,,2.654,,-0.028,,,10.725,,,,,,4
2010-03-03 19:13:00,3.118,,-1.283,,97.048,,7.74,,,12.33,,0.007,,2.572,,0.0179999999999999,,,10.621,,,,,,4
2010-03-03 19:14:00,4.195,,-4.63,,114.159,,7.655999999999999,,,12.278,,-0.005,,2.362,,-0.016,,,10.514,,,,,,4
2010-03-03 19:15:00,3.736,,-1.547,,100.766,,7.660999999999999,,,12.216,,0.007,,2.36,,0.016,,,10.45,,,,,,4
2010-03-03 19:16:00,4.438,,-4.168,,111.716,,7.73,,,12.193,,-0.005,,2.278,,-0.024,,,10.411,,,,,,4
2010-03-03 19:17:00,3.893,,-2.489,,107.462,,7.73,,,12.136,,0.006,,2.326,,0.014,,,10.388,,,,,,4
2010-03-03 19:18:00,3.451,,0.3019999999999999,,92.728,,7.62,,,12.086,,0.01,,2.494,,0.0259999999999999,,,10.332,,,,,,4
2010-03-03 19:19:00,4.264,,-7.042,,112.527,,7.625,,,12.058,,-0.0089999999999999,,2.528,,-0.0219999999999999,,,10.292,,,,,,4
2010-03-03 19:20:00,3.922,,-3.491,,111.644,,7.828,,,11.997,,0.001,,2.156,,0.002,,,10.256,,,,,,4
2010-03-03 19:21:00,4.186,,-4.542,,116.937,,7.658,,,11.952,,-0.007,,2.498,,-0.0179999999999999,,,10.153,,,,,,4
2010-03-03 19:22:00,3.882,,-1.085,,109.189,,7.418999999999999,,,11.908,,-0.003,,2.444,,-0.01,,,10.091,,,,,,4
2010-03-03 19:23:00,4.614,,-4.829,,118.62,,7.448,,,11.866,,-0.007,,2.396,,-0.0219999999999999,,,10.036,,,,,,4
2010-03-03 19:24:00,4.251,,-1.669,,115.847,,7.537,,,11.815,,0.007,,2.44,,0.02,,,10.047,,,,,,4
2010-03-03 19:25:00,3.572,,0.214,,102.316,,7.611,,,11.778,,0.007,,2.04,,0.014,,,9.954,,,,,,4
2010-03-03 19:26:00,3.487,,-1.542,,102.433,,7.635,,,11.724,,0.006,,2.32,,0.014,,,9.911,,,,,,4
2010-03-03 19:27:00,3.498,,-2.874,,102.216,,7.635,,,11.683,,-0.001,,2.378,,-0.008,,,9.862,,,,,,4
2010-03-03 19:28:00,2.861,,-0.3529999999999999,,89.62999999999998,,7.456,,,11.651,,0.005,,2.378,,0.012,,,9.874,,,,,,4
2010-03-03 19:29:00,3.874,,-0.633,,108.28,,7.066,,,11.603,,-0.001,,2.674,,0.024,,,9.832,,,,,,4
2010-03-03 19:30:00,4.985,,-3.871,,119.232,,6.908,,,11.564,,-0.0129999999999999,,2.146,,-0.04,,,9.741,,,,,,4
2010-03-03 19:31:00,3.506,,-1.79,,103.447,,6.915,,,11.504,,0.006,,2.354,,0.014,,,9.635,,,,,,4
2010-03-03 19:32:00,4.115,,-3.59,,109.021,,7.296999999999999,,,11.473,,-0.008,,2.468,,-0.0179999999999999,,,9.591,,,,,,4
2010-03-03 19:33:00,3.891,,-2.83,,110.261,,7.389999999999999,,,11.416,,-0.008,,2.518,,-0.0259999999999999,,,9.513000000000002,,,,,,4
2010-03-03 19:34:00,3.853,,-1.85,,110.689,,7.74,,,11.371,,-0.007,,2.118,,-0.0439999999999999,,,9.444,,,,,,4
2010-03-03 19:35:00,3.413,,-0.656,,103.742,,7.506999999999999,,,11.319,,-0.016,,2.246,,-0.0359999999999999,,,9.293,,,,,,4
2010-03-03 19:36:00,3.975,,-2.731,,110.57,,7.383,,,11.26,,0.001,,2.15,,0.0,,,9.211,,,,,,4
2010-03-03 19:37:00,4.144,,-2.291,,111.793,,7.258,,,11.208,,0.006,,2.082,,0.012,,,9.185,,,,,,4
2010-03-03 19:38:00,3.884,,-0.804,,106.686,,7.161,,,11.175,,-0.004,,2.372,,-0.008,,,9.186000000000002,,,,,,4
2010-03-03 19:39:00,3.13,,-5.385,,97.952,,7.167,,,11.138,,-0.0439999999999999,,2.498,,-0.112,,,9.164,,,,,,4
2010-03-03 19:40:00,4.217,,-4.179,,116.674,,7.154,,,11.101,,-0.024,,1.98,,-0.058,,,9.151,,,,,,4
2010-03-03 19:41:00,1.185,,0.451,,65.607,,7.022,,,11.056,,0.004,,2.3,,0.008,,,9.14,,,,,,4
2010-03-03 19:42:00,3.036,,-2.181,,98.703,,7.005,,,11.028,,-0.014,,2.122,,-0.0359999999999999,,,9.176,,,,,,4
2010-03-03 19:43:00,4.268,,-0.4299999999999999,,112.814,,6.946,,,10.988,,-0.006,,2.152,,-0.0179999999999999,,,9.111,,,,,,4
2010-03-03 19:44:00,4.046,,-8.407,,116.794,,6.81,,,10.935,,-0.0129999999999999,,2.8,,-0.0359999999999999,,,9.038,,,,,,4
2010-03-03 19:45:00,3.898,,-0.11,,110.813,,6.682,,,10.899,,0.006,,1.974,,0.014,,,8.926,,,,,,4
2010-03-03 19:46:00,3.63,,-2.483,,106.761,,6.593,,,10.854,,0.002,,2.104,,0.008,,,8.836999999999998,,,,,,4
2010-03-03 19:47:00,3.859,,-1.652,,110.797,,6.479,,,10.794,,0.008,,2.23,,0.0179999999999999,,,8.74,,,,,,4
2010-03-03 19:48:00,3.544,,-0.314,,105.455,,6.29,,,10.749,,-0.007,,2.182,,-0.0219999999999999,,,8.73,,,,,,4
2010-03-03 19:49:00,4.659,,-5.071,,119.193,,6.272,,,10.714,,-0.006,,2.234,,0.002,,,8.714,,,,,,4
2010-03-03 19:50:00,3.094,,-6.315,,96.448,,6.406,,,10.686,,-0.041,,2.118,,-0.0919999999999999,,,8.708999999999998,,,,,,4
2010-03-03 19:51:00,3.467,,-4.647,,100.057,,6.49,,,10.637,,-0.029,,2.386,,-0.07,,,8.602,,,,,,4
2010-03-03 19:52:00,2.727,,-3.375,,91.316,,6.59,,,10.612,,0.001,,2.344,,0.002,,,8.528,,,,,,4
2010-03-03 19:53:00,4.675,,-3.964,,122.52,,6.645,,,10.567,,0.007,,2.082,,0.016,,,8.502,,,,,,4
2010-03-03 19:54:00,4.702,,-0.925,,122.608,,6.639,,,10.522,,-0.003,,2.206,,-0.006,,,8.434,,,,,,4
2010-03-03 19:55:00,1.969,,-1.476,,72.9,,6.67,,,10.496,,-0.005,,2.558,,-0.012,,,8.316,,,,,,4
2010-03-03 19:56:00,2.91,,-3.975,,94.722,,6.694,,,10.47,,-0.006,,2.2,,-0.014,,,8.234999999999998,,,,,,4
2010-03-03 19:57:00,3.489,,-5.693,,104.266,,6.806,,,10.422,,-0.016,,2.038,,-0.0259999999999999,,,8.207,,,,,,4
2010-03-03 19:58:00,4.215,,-5.484,,116.335,,6.749,,,10.355,,-0.019,,2.356,,-0.058,,,8.131999999999998,,,,,,4
2010-03-03 19:59:00,3.797,,-4.911,,102.915,,6.717,,,10.301,,-0.002,,2.77,,-0.006,,,8.093,,,,,,4
2010-03-03 20:00:00,2.862,,0.2859999999999999,,88.134,,6.673,,,10.267,,0.004,,2.112,,0.008,,,8.093999999999998,,,,,,4
2010-03-03 20:01:00,3.469,,-0.4299999999999999,,104.681,,6.625,,,10.239,,-0.005,,2.052,,-0.0179999999999999,,,8.048999999999998,,,,,,4
2010-03-03 20:02:00,3.098,,-1.25,,93.891,,6.57,,,10.203,,-0.007,,2.002,,-0.028,,,8.054999999999998,,,,,,4
2010-03-03 20:03:00,4.257,,-2.786,,113.528,,6.794,,,10.163,,-0.004,,2.306,,-0.004,,,8.184,,,,,,4
2010-03-03 20:04:00,4.229,,-3.034,,112.249,,7.101,,,10.131,,-0.006,,2.494,,-0.024,,,8.268,,,,,,4
2010-03-03 20:05:00,3.513,,-4.57,,105.72,,7.216999999999999,,,10.094,,-0.001,,2.064,,-0.002,,,8.322,,,,,,4
2010-03-03 20:06:00,2.734,,0.33,,84.956,,7.095,,,10.052,,0.002,,2.124,,0.006,,,8.352,,,,,,4
2010-03-03 20:07:00,1.181,,0.11,,66.13,,6.84,,,10.027,,0.002,,2.07,,0.004,,,8.397999999999998,,,,,,4
2010-03-03 20:08:00,4.624,,-3.309,,118.824,,6.705,,,9.985,,-0.01,,2.254,,-0.024,,,8.461,,,,,,4
2010-03-03 20:09:00,3.739,,-9.343,,107.049,,6.741,,,9.958,,-0.031,,2.076,,-0.066,,,8.505,,,,,,4
2010-03-03 20:10:00,3.339,,-0.435,,98.34500000000001,,6.742,,,9.913,,-0.008,,2.246,,-0.0219999999999999,,,8.465,,,,,,4
2010-03-03 20:11:00,4.641,,-2.158,,122.003,,6.675,,,9.889,,0.0,,2.296,,0.002,,,8.436999999999998,,,,,,4
2010-03-03 20:12:00,3.877,,0.165,,109.45,,6.663,,,9.868,,0.006,,2.106,,0.012,,,8.417,,,,,,4
2010-03-03 20:13:00,2.721,,0.264,,87.88599999999998,,6.675,,,9.85,,0.005,,2.98,,0.012,,,8.385,,,,,,4
2010-03-03 20:14:00,4.34,,-2.291,,117.871,,6.481,,,9.822,,0.0,,2.354,,0.008,,,8.364,,,,,,4
2010-03-03 20:15:00,3.636,,0.341,,104.032,,6.456,,,9.804,,0.005,,2.116,,0.01,,,8.372,,,,,,4
2010-03-03 20:16:00,3.9,,-3.232,,108.493,,6.468,,,9.784,,-0.004,,2.08,,-0.01,,,8.356,,,,,,4
2010-03-03 20:17:00,3.702,,0.165,,106.032,,6.41,,,9.746,,0.0089999999999999,,1.968,,0.0179999999999999,,,8.329,,,,,,4
2010-03-03 20:18:00,4.132,,-7.812999999999999,,112.845,,6.411,,,9.76,,-0.029,,2.21,,-0.082,,,8.336,,,,,,4
2010-03-03 20:19:00,4.273,,-1.134,,115.288,,6.751,,,9.717,,-0.006,,2.146,,-0.0219999999999999,,,8.375,,,,,,4
2010-03-03 20:20:00,3.852,,-2.483,,107.21,,6.835,,,9.699,,0.005,,2.07,,0.01,,,8.304999999999998,,,,,,4
2010-03-03 20:21:00,4.242,,-2.555,,112.154,,6.813,,,9.666,,-0.007,,2.732,,-0.016,,,8.224,,,,,,4
2010-03-03 20:22:00,3.86,,-2.263,,106.383,,6.815,,,9.664,,-0.01,,2.074,,-0.024,,,8.151,,,,,,4
2010-03-03 20:23:00,3.863,,-2.588,,108.824,,6.668,,,9.622000000000002,,0.004,,2.158,,0.006,,,7.995,,,,,,4
2010-03-03 20:24:00,4.629,,-3.359,,120.358,,6.557,,,9.601,,-0.002,,2.198,,-0.016,,,7.899,,,,,,4
2010-03-03 20:25:00,4.14,,-3.854,,116.082,,6.431,,,9.567,,-0.006,,2.134,,-0.02,,,7.785999999999999,,,,,,4
2010-03-03 20:26:00,3.96,,-3.023,,110.997,,6.32,,,9.55,,-0.027,,2.408,,-0.082,,,7.668,,,,,,4
2010-03-03 20:27:00,4.194,,-5.352,,114.111,,6.22,,,9.535,,-0.01,,2.35,,-0.034,,,7.543,,,,,,4
2010-03-03 20:28:00,4.651,,-0.8479999999999999,,120.945,,6.161,,,9.503,,0.0089999999999999,,2.15,,0.02,,,7.396,,,,,,4
2010-03-03 20:29:00,3.478,,-1.3,,101.198,,6.139,,,9.485,,0.002,,2.02,,0.002,,,7.274,,,,,,4
2010-03-03 20:30:00,3.093,,-3.97,,98.016,,6.087,,,9.457,,0.008,,2.094,,0.0179999999999999,,,7.151,,,,,,4
2010-03-03 20:31:00,4.256,,-0.5779999999999998,,115.863,,6.034,,,9.441,,-0.006,,2.216,,-0.012,,,7.041,,,,,,4
2010-03-03 20:32:00,4.191,,-5.302,,112.704,,6.005,,,9.420000000000002,,-0.014,,2.112,,-0.0459999999999999,,,6.941,,,,,,4
2010-03-03 20:33:00,3.887,,-3.133,,109.782,,6.012,,,9.422,,-0.019,,2.186,,-0.048,,,6.889,,,,,,4
2010-03-03 20:34:00,4.188,,-3.474,,108.591,,5.993,,,9.393,,-0.0089999999999999,,2.164,,-0.024,,,6.822,,,,,,4
2010-03-03 20:35:00,3.079,,-0.628,,98.026,,5.947,,,9.368,,0.0129999999999999,,2.332,,0.034,,,6.722,,,,,,4
2010-03-03 20:36:00,3.007,,-0.881,,95.73500000000001,,5.884,,,9.352,,0.006,,2.318,,0.012,,,6.687,,,,,,4
2010-03-03 20:37:00,4.576,,-6.711,,118.887,,5.843,,,9.315,,-0.0129999999999999,,2.264,,-0.032,,,6.703,,,,,,4
2010-03-03 20:38:00,4.565,,-4.504,,122.242,,5.817,,,9.305,,-0.002,,2.564,,0.016,,,6.769,,,,,,4
2010-03-03 20:39:00,3.11,,-2.186,,97.204,,5.806,,,9.288,,0.0109999999999999,,1.726,,0.028,,,6.788,,,,,,4
