measured_on,ac_current__319,ac_current__669,ac_power__315,ac_power__665,ac_voltage__318,ac_voltage__668,ambient_temp__320,ambient_temp__670,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_current__667,dc_pos_voltage__316,dc_pos_voltage__666,dc_power__314,dc_power__664,inverter_temp__324,inverter_temp__673,module_temp_1__321,module_temp_1__671,module_temp_2__322,module_temp_2__672,module_temp_3__323,poa_irradiance__313,poa_irradiance__663,power_factor__327,system_id
2011-03-19 18:26:00,0.1889,,3.0308,,122.1734,,15.7231,,13.3641,17.0133,0.0224999999999999,,9.4181,,0.2104,,16.7046,,12.7767,,12.8645,,13.231,-3.9829,,0.1183,4
2011-03-19 18:27:00,0.1884,,2.9665,,122.189,,15.8393,,13.3669,16.9434,0.0112,,8.934599999999998,,0.099,,16.6702,,12.8496,,12.9458,,13.1606,-3.983,,0.1183,4
2011-03-19 18:28:00,0.1887,,2.9665,,122.1034,,15.7778,,13.3678,16.8792,0.0156999999999999,,9.1453,,0.1434,,16.6346,,12.7848,,12.8375,,13.0896,-3.9226,,0.1182,4
2011-03-19 18:29:00,0.1890999999999999,,2.988,,122.0713,,15.6952,,13.3691,16.8109,0.0137,,8.8776,,0.1239,,16.5913,,12.6948,,12.756,,12.9624,-4.1641,,0.1187,4
2011-03-19 18:30:00,0.1887,,2.9665,,122.0789,,15.6744,,13.3696,16.7487,0.0114,,8.9744,,0.1024,,16.5584,,12.6125,,12.6427,,12.8844,-4.1038,,0.1192,4
2011-03-19 18:31:00,0.1890999999999999,,2.9666,,122.1187,,15.5637,,13.3708,16.6845,0.0159,,8.3083,,0.134,,16.5165,,12.5084,,12.5506,,12.8112,-4.1642,,0.1189999999999999,4
2011-03-19 18:32:00,0.1893,,2.9451,,122.1277,,15.4613,,13.3714,16.6224,0.0168999999999999,,7.5283,,0.1295,,16.4669,,12.4359,,12.4816,,12.6825,-4.2849,,0.1195,4
2011-03-19 18:33:00,0.1889,,2.9667,,122.1287,,15.3638,,13.3743,16.5623,0.0105,,6.0878,,0.0666,,16.4235,,12.3633,,12.4301,,12.6219,-4.4056,,0.1195,4
2011-03-19 18:34:00,0.1887,,2.9667,,122.0949,,15.3325,,13.3753,16.4981,0.0114,,5.319,,0.0609,,16.3684,,12.3394,,12.4343,,12.6149,-4.5867,,0.1199,4
2011-03-19 18:35:00,0.1887,,2.9023,,122.1161,,15.2773,,13.3768,16.4381,0.0141,,4.8463,,0.0677999999999999,,16.3202,,12.2486,,12.295,,12.4933,-4.6472,,0.1199,4
2011-03-19 18:36:00,0.1889,,2.9668,,122.0707,,15.2685,,13.3791,16.3739,0.0161999999999999,,4.2883,,0.0711999999999999,,16.2699,,12.2078,,12.3076,,12.4742,-4.7076,,0.12,4
2011-03-19 18:37:00,0.188,,2.9454,,122.0151,,15.2506,,13.3802,16.3174,0.0144,,3.8442,,0.056,,16.2162,,12.1979,,12.2514,,12.4461,-4.6473,,0.1203999999999999,4
2011-03-19 18:38:00,0.1883,,2.9884,,122.0547,,15.1785,,13.3821,16.2581,0.0125,,3.8955,,0.0493999999999999,,16.166,,12.1029,,12.1156,,12.2457,-4.587,,0.1203999999999999,4
2011-03-19 18:39:00,0.1883,,2.9885,,122.0858,,15.0684,,13.3821,16.196,0.0168999999999999,,3.2634,,0.057,,16.1192,,11.9692,,12.0008,,12.2097,-4.5266,,0.12,4
2011-03-19 18:40:00,0.1887,,3.01,,122.0869,,15.0292,,13.3822,16.138,0.0178,,3.1096,,0.0553,,16.0709,,11.9423,,11.9824,,12.2764,-4.5871,,0.1213999999999999,4
2011-03-19 18:41:00,0.1889,,2.9884,,122.0421,,15.0356,,13.3822,16.0762,0.0125,,3.121,,0.0383,,16.0231,,11.8736,,11.8687,,12.1909,-4.7078,,0.1212,4
2011-03-19 18:42:00,0.1887,,3.01,,122.0068,,15.0223,,13.3823,16.0181,0.0129999999999999,,3.1097,,0.0408,,15.9775,,11.8176,,11.8528,,12.1159,-4.5872,,0.1208,4
2011-03-19 18:43:00,0.1883,,3.0745,,121.972,,14.9761,,13.3828,15.9621,0.0155,,3.0584,,0.0502,,15.9307,,11.7315,,11.6766,,11.9223,-4.708,,0.1216,4
2011-03-19 18:44:00,0.1889,,2.9456,,121.9023,,14.8743,,13.3833,15.9026,0.0149999999999999,,3.0756,,0.0471999999999999,,15.883,,11.6034,,11.578,,11.8293,-4.8287,,0.1215,4
2011-03-19 18:45:00,0.1885,,3.0316,,121.9611,,14.8404,,13.3879,15.8484,0.0144,,2.6883,,0.0367,,15.8386,,11.5959,,11.5825,,11.8338,-4.8891,,0.1216,4
2011-03-19 18:46:00,0.1883,,2.9456,,122.0637,,14.7865,,13.3879,15.7884,0.0175,,2.9389,,0.0531,,15.7855,,11.5134,,11.5092,,11.7049,-5.0099,,0.121,4
2011-03-19 18:47:00,0.1887,,2.9887,,122.1,,14.7684,,13.3889,15.7338,0.0088999999999999,,2.9276,,0.0275,,15.7365,,11.4886,,11.4942,,11.7336,-5.0703,,0.1218,4
2011-03-19 18:48:00,0.1885,,3.0317,,122.1288,,14.7804,,13.3916,15.6746,0.0118,,2.7966,,0.0328999999999999,,15.6914,,11.4508,,11.4494,,11.6635,-5.0704,,0.1211,4
2011-03-19 18:49:00,0.1885,,2.9887,,122.1837,,14.7721,,13.3935,15.6136,0.0172999999999999,,2.5118,,0.0454999999999999,,15.6401,,11.4104,,11.3886,,11.5696,-4.9497,,0.1217,4
2011-03-19 18:50:00,0.1885,,3.0532,,122.1884,,14.7044,,13.3935,15.563,0.0190999999999999,,2.603,,0.0502,,15.6028,,11.3107,,11.2684,,11.4509,-4.9497,,0.1218,4
2011-03-19 18:51:00,0.1887,,3.0747,,122.1287,,14.6508,,13.3935,15.5039,0.0179999999999999,,2.4207,,0.0424,,15.5465,,11.2764,,11.2292,,11.4279,-5.0705,,0.1215,4
2011-03-19 18:52:00,0.1885,,2.9673,,122.2802,,14.6342,,13.3935,15.4493,0.0156999999999999,,2.3524,,0.0388999999999999,,15.5065,,11.2127,,11.1775,,11.3931,-5.0705,,0.1215,4
2011-03-19 18:53:00,0.1885,,3.0533,,122.4666,,14.5649,,13.3954,15.3949,0.0184999999999999,,2.4663,,0.0427999999999999,,15.4584,,11.1106,,11.0909,,11.2537,-5.0101,,0.1218,4
2011-03-19 18:54:00,0.1889,,3.0318,,122.4793,,14.4956,,13.3991,15.3397,0.0071,,2.341,,0.0162999999999999,,15.4145,,11.0333,,11.0185,,11.1771,-5.0705,,0.1226,4
2011-03-19 18:55:00,0.1887,,3.0103,,122.5119,,14.4086,,13.3986,15.2817,0.0146,,2.5119,,0.0364999999999999,,15.3691,,10.8973,,10.9036,,11.1052,-5.0705,,0.1213999999999999,4
2011-03-19 18:56:00,0.1885,,2.9458,,122.504,,14.3736,,13.3991,15.2243,0.0088999999999999,,2.3638,,0.0202999999999999,,15.3249,,10.8752,,10.9034,,11.1339,-5.0102,,0.122,4
2011-03-19 18:57:00,0.1885,,3.0533,,122.4699,,14.3927,,13.4009,15.1744,0.0115999999999999,,2.4549,,0.0293,,15.2792,,10.9074,,10.949,,11.171,-4.8895,,0.1222,4
2011-03-19 18:58:00,0.1887,,3.0318,,122.4687,,14.5665,,13.4028,15.1172,0.0066,,2.1417,,0.0115,,15.2402,,11.042,,11.1351,,11.3754,-4.9498,,0.1222,4
2011-03-19 18:59:00,0.1889,,2.9673,,122.4688,,14.7297,,13.4041,15.0648,0.0112,,2.2556,,0.0238,,15.2256,,11.2317,,11.2536,,11.5699,-4.648,,0.1221,4
2011-03-19 19:00:00,0.1880999999999999,,2.9888,,122.4674,,14.707,,13.4046,15.0091,0.0187,,1.9252,,0.0349,,15.1965,,11.2819,,11.2784,,11.5813,-4.1651,,0.1221,4
2011-03-19 19:01:00,0.1885,,3.0963,,122.4778,,14.7426,,13.4046,14.9686,0.0134,,2.3012,,0.0328,,15.1875,,11.3263,,11.2967,,11.6271,-3.7426,,0.1225,4
2011-03-19 19:02:00,0.1875999999999999,,3.1393,,122.49,,14.7407,,13.4046,14.9182,0.0134,,2.3581,,0.031,,15.1609,,11.35,,11.3409,,11.5937,-3.9237,,0.1223,4
2011-03-19 19:03:00,0.1885,,3.0963,,122.444,,14.744,,13.4046,14.8764,0.0161999999999999,,2.079,,0.0315,,15.1421,,11.3426,,11.3087,,11.5982,-3.6218,,0.1218999999999999,4
2011-03-19 19:04:00,0.1890999999999999,,3.0748,,122.4698,,14.6735,,13.4046,14.8278,0.0125,,1.9252,,0.0253,,15.1097,,11.3114,,11.255,,11.5565,-3.6822,,0.1222,4
2011-03-19 19:05:00,0.1883,,3.0533,,122.5006,,14.5759,,13.4051,14.7922,0.0161999999999999,,2.1189,,0.0350999999999999,,15.0867,,11.2657,,11.2142,,11.4693,-3.984,,0.123,4
2011-03-19 19:06:00,0.187,,2.9888,,122.4598,,14.5127,,13.4051,14.722,0.0061999999999999,,2.2158,,0.0137,,15.027,,11.1724,,11.1238,,11.3591,-4.1651,,0.1233,4
2011-03-19 19:07:00,0.1895999999999999,,3.1179,,122.3983,,14.5257,,13.4074,14.6849,0.0141,,1.7829,,0.0261,,15.0095,,11.104,,11.1139,,11.3112,-4.2858,,0.1235,4
2011-03-19 19:08:00,0.1885,,3.1179,,122.4172,,14.4776,,13.4092,14.6397,0.0066,,2.1075,,0.0122,,14.977,,11.0381,,11.0028,,11.2474,-4.0443,,0.1234,4
2011-03-19 19:09:00,0.1883,,3.0319,,122.3866,,14.3691,,13.4097,14.5981,0.0137,,1.9822,,0.0275,,14.9424,,10.9715,,10.9793,,11.2697,-4.648,,0.1233,4
2011-03-19 19:10:00,0.1883,,3.0319,,122.3712,,14.3227,,13.4097,14.5595,0.0115999999999999,,2.1189,,0.0233,,14.9143,,10.9651,,10.9531,,11.2442,-4.4066,,0.1227,4
2011-03-19 19:11:00,0.1889,0.0969399999999999,2.9889,0.69456,122.3491,244.3,14.2695,13.333,13.4101,14.5155,0.0105,0.00136,1.7658,0.31086,0.0196999999999999,0.0004099999999999,14.8766,12.089,10.8557,10.855,10.8416,11.037,11.1293,-4.2859,-3.1374,0.1225,4
2011-03-19 19:12:00,0.1877999999999999,,2.9674,,122.3098,,14.2262,,13.4101,14.4793,0.0121,,2.0164,,0.0252,,14.8433,,10.7663,,10.7946,,11.0336,-4.2256,,0.1234,4
2011-03-19 19:13:00,0.1885,,3.0319,,122.3509,,14.2042,,13.4115,14.4319,0.0129999999999999,,2.0221,,0.0274,,14.8029,,10.7208,,10.7652,,11.0269,-4.3463,,0.1236,4
2011-03-19 19:14:00,0.1883,,3.0319,,122.3407,,14.1846,,13.4124,14.394,0.0144,,1.8398,,0.0267,,14.7671,,10.6524,,10.6736,,10.8527,-4.3463,,0.1233,4
2011-03-19 19:15:00,0.1883,,3.0749,,122.3903,,14.1091,,13.4152,14.3566,0.0118,,1.9651,,0.0228,,14.7346,,10.5229,,10.5306,,10.7494,-4.4067,,0.1233,4
2011-03-19 19:16:00,0.1885,,3.0104,,122.3749,,14.0498,,13.4147,14.3142,0.0144,,1.9708,,0.0286,,14.6937,,10.4604,,10.464,,10.7116,-4.769,,0.1239,4
2011-03-19 19:17:00,0.1885,,3.0319,,122.3733,,13.9996,,13.4156,14.2767,0.0071,,2.1816,,0.0161,,14.6576,,10.417,,10.441,,10.6944,-4.769,,0.123,4
2011-03-19 19:18:00,0.1877999999999999,,3.1179,,122.3528,,13.8652,,13.4161,14.2291,0.0148,,2.0563,,0.0305999999999999,,14.6128,,10.3267,,10.3394,,10.6471,-4.7086,,0.1236,4
2011-03-19 19:19:00,0.1875999999999999,,3.0319,,122.3956,,13.822,,13.4175,14.1937,0.0109,,1.9253,,0.0223,,14.5719,,10.2444,,10.2422,,10.5274,-4.7087,,0.1236,4
2011-03-19 19:20:00,0.1883,,3.0319,,122.4571,,13.7975,,13.4207,14.1481,0.0077,,1.743,,0.0147,,14.5263,,10.1984,,10.2309,,10.4653,-4.7691,,0.123,4
2011-03-19 19:21:00,0.1889,,2.9889,,122.4862,,13.8052,,13.4198,14.1071,0.0128,,1.7658,,0.0221,,14.4875,,10.1795,,10.2261,,10.4929,-4.8295,,0.1233,4
2011-03-19 19:22:00,0.1875999999999999,,3.0964,,122.5016,,13.8011,,13.4207,14.0657,0.0103,,1.9025,,0.0178999999999999,,14.4468,,10.1483,,10.1872,,10.4187,-4.7087,,0.1228,4
2011-03-19 19:23:00,0.1887,,3.0964,,122.5631,,13.7795,,13.4216,14.0222,0.0091,,1.6689,,0.0155,,14.4061,,10.1329,,10.1957,,10.3906,-4.6484,,0.1236,4
2011-03-19 19:24:00,0.1887,,3.0964,,122.5409,,13.7505,,13.4239,13.9847,0.0159,,1.7202,,0.0279,,14.3743,,10.1184,,10.1728,,10.3952,-4.7691,,0.1235,4
2011-03-19 19:25:00,0.1880999999999999,,3.1394,,122.5461,,13.7884,,13.4257,13.9394,0.0074999999999999,,1.8,,0.0161,,14.3317,,10.1412,,10.1907,,10.4159,-4.7088,,0.1232,4
2011-03-19 19:26:00,0.1885,,3.1179,,122.5273,,13.8238,,13.4262,13.9057,0.0118,,1.6689,,0.0211,,14.3044,,10.1588,,10.1835,,10.3311,-4.7088,,0.1235,4
2011-03-19 19:27:00,0.1885,,3.0319,,122.5239,,13.848,,13.4266,13.8622,0.0106999999999999,,2.0107,,0.0234,,14.2707,,10.098,,10.0832,,10.3056,-4.7088,,0.124,4
2011-03-19 19:28:00,0.1885,,3.1179,,122.5683,,13.7954,,13.4262,13.8243,0.0152999999999999,,1.8683,,0.0287999999999999,,14.2441,,10.0691,,10.1235,,10.3169,-4.407,,0.123,4
2011-03-19 19:29:00,0.1883,,3.0964,,122.5358,,13.7207,,13.4266,13.785,0.01,,1.8113,,0.0155,,14.2104,,10.069,,10.1269,,10.3451,-4.3466,,0.1242999999999999,4
2011-03-19 19:30:00,0.1889,,3.0964,,122.5666,,13.7628,,13.4266,13.7417,0.0114,,1.8227,,0.0207999999999999,,14.177,,10.0981,,10.2365,,10.4285,-4.0448,,0.1237999999999999,4
2011-03-19 19:31:00,0.1877999999999999,,3.0964,,122.5153,,13.9027,,13.4271,13.71,0.0144,,1.7715,,0.0257,,14.1622,,10.2025,,10.302,,10.4848,-4.0448,,0.1244,4
2011-03-19 19:32:00,0.1883,,3.0534,,122.5205,,13.9549,,13.4271,13.6705,0.0074999999999999,,1.8113,,0.0143,,14.129,,10.2418,,10.2961,,10.5192,-3.8637,,0.1237999999999999,4
2011-03-19 19:33:00,0.1887,,3.0964,,122.5341,,14.011,,13.4303,13.6385,0.0077,,1.7259,,0.0121,,14.1194,,10.3304,,10.401,,10.6021,-4.0448,,0.1241,4
2011-03-19 19:34:00,0.1885,,3.0964,,122.5359,,14.0024,,13.4317,13.6044,0.0112,,1.8968,,0.021,,14.1043,,10.3314,,10.3165,,10.5269,-3.8033,,0.124,4
2011-03-19 19:35:00,0.1877999999999999,,3.1609,,122.4641,,13.9684,,13.4303,13.5767,0.0112,,1.8,,0.0184999999999999,,14.0844,,10.307,,10.2816,,10.5124,-3.8637,,0.1242999999999999,4
2011-03-19 19:36:00,0.1880999999999999,,3.0534,,122.5205,,14.0046,,13.4321,13.5417,0.0114,,1.8227,,0.0207999999999999,,14.0676,,10.3707,,10.3862,,10.6029,-3.8637,,0.124,4
2011-03-19 19:37:00,0.1883,,3.0964,,122.5188,,13.9697,,13.4321,13.5075,0.0128,,1.7943,,0.0225999999999999,,14.0404,,10.3411,,10.3588,,10.5402,-3.8033,,0.1237,4
2011-03-19 19:38:00,0.1875999999999999,,3.0319,,122.5803,,13.9604,,13.4335,13.4777,0.0152999999999999,,1.7772,,0.0261,,14.024,,10.2921,,10.3161,,10.4432,-3.743,,0.1239,4
2011-03-19 19:39:00,0.1885,,3.1179,,122.5683,,13.947,,13.4344,13.4487,0.0146,,1.8683,,0.0251,,14.0041,,10.3039,,10.301,,10.5523,-3.6826,,0.1233,4
2011-03-19 19:40:00,0.1880999999999999,,3.1609,,122.6145,,14.0003,,13.4363,13.4258,0.0125,,1.8057,,0.0223,,13.9973,,10.3611,,10.3075,,10.5559,-3.6826,,0.1234,4
2011-03-19 19:41:00,0.1877999999999999,,3.1179,,122.6264,,13.9384,,13.4367,13.3956,0.0141,,1.817,,0.0275,,13.9778,,10.2793,,10.2602,,10.5722,-3.8034,,0.1237999999999999,4
2011-03-19 19:42:00,0.1889,,3.0104,,122.6367,,13.8473,,13.4372,13.3623,0.008,,1.743,,0.0129,,13.9564,,10.2458,,10.2097,,10.526,-3.6222,,0.1246,4
2011-03-19 19:43:00,0.1877999999999999,,2.9244,,122.6418,,13.7544,,13.4376,13.3407,0.0149999999999999,,1.6519,,0.0258999999999999,,13.9383,,10.1505,,10.1569,,10.5113,-3.6222,,0.1242,4
2011-03-19 19:44:00,0.1872,,3.0749,,122.5786,,13.723,,13.4376,13.3128,0.0077,,1.6291,,0.0128,,13.9104,,10.0809,,10.095,,10.3365,-3.6222,,0.1237,4
2011-03-19 19:45:00,0.1887,,3.1179,,122.6179,,13.6945,,13.4376,13.2857,0.0106999999999999,,1.7601,,0.0195999999999999,,13.8777,,10.0932,,10.0826,,10.37,-3.6222,,0.1246,4
2011-03-19 19:46:00,0.1880999999999999,,3.0964,,122.6401,,13.5729,,13.4376,13.2593,0.0067999999999999,,1.7487,,0.0132,,13.8416,,9.9868,,9.9317,,10.275,-3.8637,,0.1242,4
2011-03-19 19:47:00,0.1877999999999999,,3.0534,,122.6384,,13.4524,,13.4376,13.2348,0.0149999999999999,,1.6917,,0.0248999999999999,,13.8094,,9.9721,,9.9728,,10.3068,-3.8637,,0.1247,4
2011-03-19 19:48:00,0.1885,,3.1609,,122.6828,,13.4619,,13.4381,13.2119,0.0134,,1.9253,,0.0247999999999999,,13.7767,,10.016,,9.9694,,10.4227,-4.1052,,0.1249,4
2011-03-19 19:49:00,0.1885,,3.0534,,122.664,,13.3024,,13.439,13.1795,0.0057,,1.5835,,0.0091,,13.7345,,9.8774,,9.8294,,10.2539,-3.743,,0.1237999999999999,4
2011-03-19 19:50:00,0.1877999999999999,,3.0749,,122.6504,,13.1223,,13.4408,13.1626,0.0105,,1.7829,,0.0176,,13.6952,,9.7139,,9.6828,,9.9824,-3.8637,,0.1247,4
2011-03-19 19:51:00,0.1877999999999999,,3.0319,,122.6794,,12.9733,,13.4418,13.1273,0.0082,,1.8,,0.0159,,13.6341,,9.5971,,9.612,,9.9251,-4.0449,,0.1242,4
2011-03-19 19:52:00,0.187,,3.0319,,122.7597,,12.8739,,13.4427,13.1057,0.0128,,1.9879,,0.0259999999999999,,13.59,,9.4729,,9.487100000000002,,9.7621,-4.3467,,0.1236,4
2011-03-19 19:53:00,0.1877999999999999,,3.0749,,122.7546,,12.7867,,13.4427,13.0737,0.0082,,1.9481,,0.0184,,13.5384,,9.3848,,9.4046,,9.6507,-4.5882,,0.1246,4
2011-03-19 19:54:00,0.1880999999999999,,3.0964,,122.8161,,12.7064,,13.4441,13.0415,0.005,,1.8113,,0.01,,13.4908,,9.2816,,9.266,,9.5299,-5.0108,,0.1242,4
2011-03-19 19:55:00,0.1885,,3.0749,,122.7341,,12.665,,13.4459,13.0149,0.0105,,1.8455,,0.0195,,13.4537,,9.1728,,9.1841,,9.4451,-4.9504,,0.1254,4
2011-03-19 19:56:00,0.1883,,3.1824,,122.6999,,12.607,,13.4477,12.9811,0.0132,,1.8683,,0.0264,,13.41,,9.041,,9.0204,,9.3594,-5.0712,,0.124,4
2011-03-19 19:57:00,0.1875999999999999,,3.1179,,122.7614,,12.5642,,13.4482,12.944,0.0125,,1.817,,0.0246,,13.3632,,8.9229,,8.9434,,9.23,-5.1919,,0.125,4
2011-03-19 19:58:00,0.1867999999999999,,3.0534,,122.852,,12.5312,,13.4486,12.9046,0.0109,,1.8626,,0.0206,,13.3091,,8.849199999999998,,8.8726,,9.1345,-5.0712,,0.1242,4
2011-03-19 19:59:00,0.1874,,3.0964,,122.8315,,12.4725,,13.4486,12.8538,0.0095999999999999,,1.7544,,0.017,,13.2555,,8.7406,,8.7781,,9.0287,-5.0108,,0.124,4
2011-03-19 20:00:00,0.1880999999999999,,3.1179,,122.8366,,12.4053,,13.4486,12.8199,0.0082,,1.8797,,0.0146,,13.209,,8.648899999999998,,8.6659,,8.8727,-5.0108,,0.1249,4
2011-03-19 20:01:00,0.187,,3.0964,,122.8486,,12.3586,,13.4486,12.7781,0.0121,,1.5607,,0.0202999999999999,,13.163,,8.577099999999998,,8.5821,,8.8534,-5.0712,,0.1255999999999999,4
2011-03-19 20:02:00,0.1883,,3.0749,,122.8588,,12.3519,,13.4491,12.7495,0.0115999999999999,,1.8057,,0.023,,13.126,,8.4726,,8.5045,,8.721199999999998,-5.0712,,0.1246,4
2011-03-19 20:03:00,0.1883,,3.1179,,122.8417,,12.2828,,13.4537,12.7024,0.0092999999999999,,1.8341,,0.0184,,13.0762,,8.3542,,8.3861,,8.6681,-5.0712,,0.1249,4
2011-03-19 20:04:00,0.1880999999999999,,2.9889,,122.8366,,12.2338,,13.4541,12.6704,0.0033999999999999,,1.5892,,0.0054999999999999,,13.0407,,8.261,,8.3106,,8.555799999999998,-5.0712,,0.124,4
2011-03-19 20:05:00,0.1885,,3.1179,,122.799,,12.1763,,13.4541,12.6271,0.0123,,1.686,,0.0214999999999999,,12.9932,,8.191,,8.215099999999998,,8.558199999999998,-5.0712,,0.1242,4
2011-03-19 20:06:00,0.1875999999999999,,3.1179,,122.7649,,12.0804,,13.4541,12.5872,0.0118,,1.7031,,0.0189,,12.9414,,8.106099999999998,,8.1075,,8.3457,-5.0108,,0.1245,4
2011-03-19 20:07:00,0.1885,,3.1824,,122.8247,,11.9896,,13.4573,12.5475,0.0128,,1.7601,,0.0244,,12.8904,,7.9859,,8.0469,,8.1844,-4.7693,,0.1239,4
2011-03-19 20:08:00,0.1877999999999999,,3.1179,,122.7187,,11.8963,,13.4592,12.501,0.0058999999999999,,1.7943,,0.0156999999999999,,12.8348,,7.8751,,7.9156,,8.109899999999998,-5.0712,,0.1249,4
2011-03-19 20:09:00,0.1887,,3.0964,,122.8298,,11.7939,,13.4596,12.4659,0.0054999999999999,,1.8512,,0.0109999999999999,,12.7837,,7.8248,,7.8688,,8.0568,-5.1315,,0.1252999999999999,4
2011-03-19 20:10:00,0.1885,,3.0534,,122.7922,,11.7139,,13.4592,12.4221,0.0092999999999999,,1.8569,,0.0184999999999999,,12.7258,,7.737199999999999,,7.788299999999999,,7.901099999999999,-5.1315,,0.125,4
2011-03-19 20:11:00,0.1880999999999999,,3.1609,,122.84,,11.6539,,13.4609,12.3827,0.0128,,1.6803,,0.0221,,12.6794,,7.6927,,7.7225,,7.8672,-5.3126,,0.1246,4
2011-03-19 20:12:00,0.1883,,3.1179,,122.8281,,11.5891,,13.4633,12.3357,0.0115999999999999,,1.5664,,0.0198,,12.6141,,7.6821,,7.706299999999999,,7.8567,-5.1315,,0.1246,4
2011-03-19 20:13:00,0.1875999999999999,,3.0534,,122.7854,,11.5437,,13.4646,12.2939,0.0073,,1.7658,,0.0134,,12.5625,,7.6683,,7.6839,,7.8301,-5.4334,,0.1255999999999999,4
2011-03-19 20:14:00,0.187,,3.0749,,122.8007,,11.4927,,13.465,12.2487,0.0006999999999999,,1.7886,,0.0006999999999999,,12.5012,,7.6788,,7.6497,,7.8434,-5.1315,,0.1245,4
2011-03-19 20:15:00,0.1883,,3.0319,,122.8127,,11.4293,,13.4699,12.2052,0.0082,,1.6291,,0.0126999999999999,,12.4443,,7.6584,,7.6087,,7.8258,-5.0712,,0.1252,4
2011-03-19 20:16:00,0.1887,,3.2039,,122.7905,,11.3952,,13.4695,12.1598,0.0086999999999999,,2.0848,,0.0188,,12.3884,,7.6268,,7.6005,,7.7411,-5.0712,,0.1247,4
2011-03-19 20:17:00,0.1883,,3.0749,,122.7683,,11.3709,,13.4708,12.1186,0.0045999999999999,,2.005,,0.0109,,12.3374,,7.6413,,7.606499999999999,,7.8108,-5.3127,,0.1247999999999999,4
2011-03-19 20:18:00,0.1877999999999999,,3.0749,,122.8264,,11.3629,,13.4712,12.0766,0.008,,1.7544,,0.0128,,12.2757,,7.6947,,7.6081,,7.8423,-5.0108,,0.1247,4
2011-03-19 20:19:00,0.1885,,3.2039,,122.8486,,11.3081,,13.4716,12.0318,0.0129999999999999,,1.7316,,0.0236999999999999,,12.2218,,7.6791,,7.5698,,7.816099999999999,-5.0712,,0.1250999999999999,4
2011-03-19 20:20:00,0.1885,,3.0964,,122.852,,11.2486,,13.4716,11.9859,0.008,,1.8911,,0.0146,,12.1632,,7.6796,,7.545499999999999,,7.823699999999999,-5.0713,,0.1252,4
2011-03-19 20:21:00,0.1875999999999999,,3.0964,,122.8315,,11.1939,,13.4718,11.9426,0.0057,,1.8284,,0.0106,,12.103,,7.6567,,7.500499999999999,,7.763099999999999,-5.0109,,0.1258,4
2011-03-19 20:22:00,0.1872,,3.0319,,122.852,,11.1354,,13.4751,11.9011,0.0082,,1.743,,0.0137,,12.0539,,7.6355,,7.4928,,7.758899999999999,-4.9506,,0.1252,4
2011-03-19 20:23:00,0.1875999999999999,,3.1179,,122.8998,,11.1094,,13.4775,11.8575,0.0128,,1.9594,,0.0236999999999999,,11.9976,,7.655999999999999,,7.526799999999999,,7.7887,-4.8299,,0.1252999999999999,4
2011-03-19 20:24:00,0.1875999999999999,,3.0749,,122.8862,,11.0752,,13.4776,11.8134,0.0118,,1.874,,0.0228,,11.9472,,7.6031,,7.3922,,7.7046,-4.7695,,0.1247,4
2011-03-19 20:25:00,0.1875999999999999,,3.1179,,122.8811,,11.0228,,13.4791,11.7667,0.0071,,1.7202,,0.0119,,11.8857,,7.5603,,7.398399999999999,,7.687299999999999,-5.011,,0.1257,4
2011-03-19 20:26:00,0.1875999999999999,,3.1179,,122.8828,,10.9195,,13.4823,11.7253,0.0086999999999999,,1.7943,,0.0152,,11.8295,,7.5213,,7.3232,,7.6406,-5.0714,,0.1259,4
2011-03-19 20:27:00,0.1877999999999999,,3.0964,,122.8742,,10.8515,,13.4834,11.6794,0.0092999999999999,,1.6234,,0.0155,,11.7688,,7.4821,,7.2605,,7.604199999999999,-5.0111,,0.1250999999999999,4
2011-03-19 20:28:00,0.1880999999999999,,3.0534,,122.9118,,10.8288,,13.4829,11.6383,0.0067999999999999,,1.7259,,0.0115999999999999,,11.7221,,7.4577,,7.2468,,7.5791,-4.8904,,0.1255,4
2011-03-19 20:29:00,0.1880999999999999,,3.1179,,122.999,,10.8056,,13.4835,11.5875,0.0047999999999999,,1.9139,,0.0086999999999999,,11.6664,,7.3949,,7.1328,,7.504299999999998,-5.0715,,0.1250999999999999,4
2011-03-19 20:30:00,0.1880999999999999,,3.1179,,123.0161,,10.7798,,13.484,11.5476,0.0164,,1.8398,,0.0318,,11.6237,,7.3384,,7.1182,,7.4478,-4.7697,,0.1249,4
2011-03-19 20:31:00,0.1877999999999999,,3.2039,,123.0126,,10.7562,,13.4877,11.5005,0.0043,,1.5265,,0.0083,,11.5766,,7.288999999999999,,7.0588,,7.393399999999998,-4.8301,,0.1257,4
2011-03-19 20:32:00,0.1877999999999999,,3.1394,,122.9904,,10.7192,,13.4891,11.4572,0.0051999999999999,,1.7943,,0.0099,,11.5305,,7.2567,,7.0642,,7.3739,-4.7697,,0.1255999999999999,4
2011-03-19 20:33:00,0.1880999999999999,,3.1609,,122.987,,10.6595,,13.4891,11.4082,0.0083999999999999,,1.7772,,0.0172999999999999,,11.4766,,7.206699999999999,,7.0028,,7.3338,-4.8905,,0.1250999999999999,4
