measured_on,ac_current__319,ac_current_a__3647,ac_current_b__3648,ac_current_c__3649,ac_power__315,ac_va__3652,ac_vars__3651,ac_voltage__318,ac_voltage_a-bn__3644,ac_voltage_a-n__3641,ac_voltage_b-c__3645,ac_voltage_b-n__3642,ac_voltage_c-a__3646,ac_voltage_c-n__3643,ac_w_total__3650,ambient_temp__320,ambient_temp__3603,das_battery_voltage__326,das_battery_voltage__3656,das_temp__325,das_temp__3657,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,frequency__3654,inv1_string1_dc_current__3614,inv1_string1_dc_voltage__3627,inv1_string2_dc_current__3615,inv1_string2_dc_voltage__3628,inv2_string1_dc_current__3616,inv2_string1_dc_voltage__3629,inv2_string2_dc_current__3617,inv2_string2_dc_voltage__3630,inv3_string1_dc_current__3618,inv3_string1_dc_voltage__3631,inv3_string2_dc_current__3619,inv3_string2_dc_voltage__3632,inv4_string1_dc_current__3620,inv4_string1_dc_voltage__3633,inv4_string2_dc_current__3621,inv4_string2_dc_voltage__3634,inv5_string1_dc_current__3622,inv5_string1_dc_voltage__3635,inv5_string2_dc_current__3623,inv5_string2_dc_voltage__3636,inv6_string1_dc_current__3624,inv6_string1_dc_voltage__3838,inv6_string2_dc_current__3625,inv6_string2_dc_voltage__3638,inv7_string1_dc_current__3626,inv7_string1_dc_voltage__3639,inv7_string2_dc_current__3837,inv7_string2_dc_voltage__3640,inverter_temp__324,licor1_irradiance__3605,licor2_irradiance__3606,licor3_irradiance__3607,licor4_irradiance__3608,licor5_irradiance__3609,module_temp_10__3668,module_temp_11__3669,module_temp_12__3839,module_temp_13__3670,module_temp_14__3671,module_temp_15__3672,module_temp_16__3841,module_temp_17__3842,module_temp_18__3675,module_temp_19__3676,module_temp_1__321,module_temp_1__3658,module_temp_20__3840,module_temp_2__322,module_temp_2__3659,module_temp_3__323,module_temp_3__3660,module_temp_4__3661,module_temp_5__3662,module_temp_6__3663,module_temp_7__3664,module_temp_9__3667,neutral_current__3655,poa_irradiance__313,poa_irradiance__3604,power_factor__327,power_factor__3653,r1_dci__4012,r1_dcv__4016,r2_dci__4013,r2_dcv__4017,referencemodule1_irradiance__3610,referencemodule1_temp__3611,referencemodule2_irradiance__3612,referencemodule2_temp__3613,v1_dci__4010,v1_dcv__4014,v2_dci__4011,v2_dcv__4015,system_id
2012-12-26 18:44:00,0.1842,,,,2.5641,,,121.9733,,,,,,,,-10.0832,,13.9889,,-8.8456,,-0.0144,3.2591,-0.0463999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0365,,,,,,,,,,,,,,,,-11.1987,,,-11.1461,,-11.078,,,,,,,,-1.4289,,0.1135,,,,,,,,,,,,,,4
2012-12-26 18:45:00,0.1841,,,,2.5738,,,121.9688,,,,,,,,-10.1642,,13.989,,-8.87,,-0.0161999999999999,3.4646,-0.056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0515,,,,,,,,,,,,,,,,-11.1603,,,-11.0826,,-11.0582,,,,,,,,-1.4289,,0.1138,,,,,,,,,,,,,,4
2012-12-26 18:46:00,0.1842,,,,2.5783,,,121.9989,,,,,,,,-10.2123,,13.9891,,-8.8832,,-0.0128,3.0537,-0.0388999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0713,,,,,,,,,,,,,,,,-11.0899,,,-10.9714,,-11.0062,,,,,,,,-1.4289,,0.1136,,,,,,,,,,,,,,4
2012-12-26 18:47:00,0.1842999999999999,,,,2.5703,,,121.9908,,,,,,,,-10.2546,,13.989,,-8.9039,,-0.0164,3.242,-0.0539999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0993,,,,,,,,,,,,,,,,-11.0626,,,-10.956,,-10.9945,,,,,,,,-1.4289,,0.114,,,,,,,,,,,,,,4
2012-12-26 18:48:00,0.1842999999999999,,,,2.5666,,,122.0297,,,,,,,,-10.3046,,13.9888,,-8.9152,,-0.0132,3.2648,-0.0430999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.1313,,,,,,,,,,,,,,,,-11.0244,,,-10.9008,,-10.9222,,,,,,,,-1.4289,,0.1133,,,,,,,,,,,,,,4
2012-12-26 18:49:00,0.1842999999999999,,,,2.5632,,,122.0244,,,,,,,,-10.3303,,13.9889,,-8.937799999999998,,-0.0173999999999999,3.3676,-0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.1797,,,,,,,,,,,,,,,,-10.9746,,,-10.8687,,-10.8384,,,,,,,,-1.4289,,0.1133,,,,,,,,,,,,,,4
2012-12-26 18:50:00,0.1842,,,,2.5839,,,122.026,,,,,,,,-10.325,,13.989,,-8.9548,,-0.0201,3.1221,-0.0606999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2253,,,,,,,,,,,,,,,,-10.8858,,,-10.7793,,-10.7201,,,,,,,,-1.4289,,0.1139,,,,,,,,,,,,,,4
2012-12-26 18:51:00,0.1842999999999999,,,,2.5775,,,122.0403,,,,,,,,-10.3478,,13.9896,,-8.9642,,-0.0112,3.1507,-0.0359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2598,,,,,,,,,,,,,,,,-10.822,,,-10.7089,,-10.6401,,,,,,,,-1.2503,,0.1144,,,,,,,,,,,,,,4
2012-12-26 18:52:00,0.1842999999999999,,,,2.5608,,,122.0762,,,,,,,,-10.3704,,13.991,,-8.983,,-0.0176,3.3162,-0.0557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3022,,,,,,,,,,,,,,,,-10.7766,,,-10.6679,,-10.5917,,,,,,,,-0.9526,,0.1126999999999999,,,,,,,,,,,,,,4
2012-12-26 18:53:00,0.1842999999999999,,,,2.5669,,,122.0456,,,,,,,,-10.3766,,13.9939,,-8.9943,,-0.0152999999999999,3.4475,-0.0560999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3246,,,,,,,,,,,,,,,,-10.751,,,-10.6615,,-10.5765,,,,,,,,-1.1312,,0.1143,,,,,,,,,,,,,,4
2012-12-26 18:54:00,0.1842999999999999,,,,2.5754,,,122.0657,,,,,,,,-10.3485,,13.9949,,-9.005599999999998,,-0.0103,3.4932,-0.0357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3337,,,,,,,,,,,,,,,,-10.7283,,,-10.6322,,-10.5464,,,,,,,,-1.0122,,0.1143,,,,,,,,,,,,,,4
2012-12-26 18:55:00,0.1842,,,,2.59,,,122.0308,,,,,,,,-10.3347,,13.9949,,-9.0207,,-0.0119,3.4132,-0.0417999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3569,,,,,,,,,,,,,,,,-10.7205,,,-10.6237,,-10.5335,,,,,,,,-0.8336,,0.1143,,,,,,,,,,,,,,4
2012-12-26 18:56:00,0.1842999999999999,,,,2.5842,,,122.09,,,,,,,,-10.3244,,13.995,,-9.0282,,-0.0207999999999999,3.476,-0.0742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3755,,,,,,,,,,,,,,,,-10.6948,,,-10.6061,,-10.5011,,,,,,,,-0.7145,,0.1142,,,,,,,,,,,,,,4
2012-12-26 18:57:00,0.1844,,,,2.5729,,,122.0725,,,,,,,,-10.3518,,13.9955,,-9.0489,,-0.0103,3.2591,-0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.408,,,,,,,,,,,,,,,,-10.6949,,,-10.6188,,-10.4953,,,,,,,,-0.774,,0.1138,,,,,,,,,,,,,,4
2012-12-26 18:58:00,0.1845,,,,2.5807,,,122.1027,,,,,,,,-10.3716,,13.9951,,-9.0508,,-0.0103,3.2135,-0.0335999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4084,,,,,,,,,,,,,,,,-10.6946,,,-10.6155,,-10.4979,,,,,,,,-0.7145,,0.1140999999999999,,,,,,,,,,,,,,4
2012-12-26 18:59:00,0.1844,,,,2.5672,,,122.0819,,,,,,,,-10.4053,,13.9965,,-9.0658,,-0.0176,3.4075,-0.0589999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.439,,,,,,,,,,,,,,,,-10.709,,,-10.6402,,-10.5286,,,,,,,,-0.7145,,0.1134,,,,,,,,,,,,,,4
2012-12-26 19:00:00,0.1844,,,,2.5689,,,122.0419,,,,,,,,-10.4151,,14.0002,,-9.0734,,-0.0123,3.2477,-0.0393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.462,,,,,,,,,,,,,,,,-10.738,,,-10.6566,,-10.5561,,,,,,,,-0.9527,,0.114,,,,,,,,,,,,,,4
2012-12-26 19:01:00,0.1844,,,,2.569,,,122.0931,,,,,,,,-10.4418,,14.0002,,-9.0941,,-0.0161999999999999,3.2078,-0.0524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4975,,,,,,,,,,,,,,,,-10.7773,,,-10.6967,,-10.5939,,,,,,,,-0.8931999999999999,,0.1139,,,,,,,,,,,,,,4
2012-12-26 19:02:00,0.1844,,,,2.5885,,,122.1218,,,,,,,,-10.4452,,14.0007,,-9.096,,-0.0158,3.3447,-0.0536999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4994,,,,,,,,,,,,,,,,-10.8095,,,-10.7437,,-10.6276,,,,,,,,-0.7145,,0.114,,,,,,,,,,,,,,4
2012-12-26 19:03:00,0.1845,,,,2.5829,,,122.1445,,,,,,,,-10.4767,,14.0007,,-9.1073,,-0.0121,3.0594,-0.0369999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.524,,,,,,,,,,,,,,,,-10.8402,,,-10.7647,,-10.6619,,,,,,,,-0.9527,,0.1137,,,,,,,,,,,,,,4
2012-12-26 19:04:00,0.1845,,,,2.5739,,,122.1727,,,,,,,,-10.4783,,14.0007,,-9.1186,,-0.0146,3.4989,-0.0502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5419,,,,,,,,,,,,,,,,-10.8833,,,-10.8086,,-10.6829,,,,,,,,-1.1909,,0.1132,,,,,,,,,,,,,,4
2012-12-26 19:05:00,0.1847,,,,2.5893,,,122.2382,,,,,,,,-10.4581,,14.0008,,-9.1355,,-0.0171,3.5274,-0.0577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5611,,,,,,,,,,,,,,,,-10.9114,,,-10.8345,,-10.688,,,,,,,,-1.4291,,0.1142,,,,,,,,,,,,,,4
2012-12-26 19:06:00,0.1845999999999999,,,,2.5937,,,122.2115,,,,,,,,-10.4548,,14.0008,,-9.1412,,-0.0137,3.2135,-0.0432999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5726,,,,,,,,,,,,,,,,-10.9215,,,-10.8475,,-10.6996,,,,,,,,-1.4291,,0.1145,,,,,,,,,,,,,,4
2012-12-26 19:07:00,0.1845999999999999,,,,2.5791,,,122.2613,,,,,,,,-10.4864,,14.0008,,-9.1637,,-0.0189,3.5331,-0.0691999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6085,,,,,,,,,,,,,,,,-10.9531,,,-10.8754,,-10.7326,,,,,,,,-1.31,,0.1140999999999999,,,,,,,,,,,,,,4
2012-12-26 19:08:00,0.1847,,,,2.5967,,,122.27,,,,,,,,-10.5111,,14.0008,,-9.1675,,-0.0114,3.2363,-0.0400999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6219,,,,,,,,,,,,,,,,-10.9428,,,-10.8755,,-10.7386,,,,,,,,-1.0718,,0.1145,,,,,,,,,,,,,,4
2012-12-26 19:09:00,0.1847,,,,2.594,,,122.2879,,,,,,,,-10.5248,,14.0008,,-9.1863,,-0.0184999999999999,3.1393,-0.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6488,,,,,,,,,,,,,,,,-10.9351,,,-10.8967,,-10.7391,,,,,,,,-1.31,,0.1143,,,,,,,,,,,,,,4
2012-12-26 19:10:00,0.1845999999999999,,,,2.5799,,,122.2724,,,,,,,,-10.5281,,14.0014,,-9.1882,,-0.0167,3.2363,-0.0555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6448,,,,,,,,,,,,,,,,-10.9356,,,-10.9178,,-10.7469,,,,,,,,-1.31,,0.1129,,,,,,,,,,,,,,4
2012-12-26 19:11:00,0.1847,,,,2.5705,,,122.2626,,,,,,,,-10.5198,,14.0036,,-9.2014,,-0.0199,3.4646,-0.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6462,,,,,,,,,,,,,,,,-10.9473,,,-10.9229,,-10.7513,,,,,,,,-1.0123,,0.1145,,,,,,,,,,,,,,4
2012-12-26 19:12:00,0.1845999999999999,,,,2.5978,,,122.2563,,,,,,,,-10.4857,,14.0041,,-9.208900000000002,,-0.0119,3.4646,-0.0417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6294,,,,,,,,,,,,,,,,-10.946,,,-10.9357,,-10.767,,,,,,,,-1.4291,,0.1145999999999999,,,,,,,,,,,,,,4
2012-12-26 19:13:00,0.1845999999999999,,,,2.5989,,,122.2041,,,,,,,,-10.469,,14.0068,,-9.2315,,-0.0161999999999999,3.7272,-0.0621999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6262,,,,,,,,,,,,,,,,-10.9688,,,-10.9458,,-10.7941,,,,,,,,-1.0718,,0.1147,,,,,,,,,,,,,,4
2012-12-26 19:14:00,0.1845999999999999,,,,2.5814,,,122.2014,,,,,,,,-10.44,,14.0064,,-9.2315,,-0.0148,3.2648,-0.0492999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.6004,,,,,,,,,,,,,,,,-10.9687,,,-10.9436,,-10.7852,,,,,,,,-0.8337,,0.1143,,,,,,,,,,,,,,4
2012-12-26 19:15:00,0.1845,,,,2.5801,,,122.1971,,,,,,,,-10.4239,,14.0072,,-9.2504,,-0.016,3.5502,-0.0567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5861,,,,,,,,,,,,,,,,-10.9913,,,-10.9632,,-10.7671,,,,,,,,-0.8337,,0.1139,,,,,,,,,,,,,,4
2012-12-26 19:16:00,0.1847,,,,2.5831,,,122.2523,,,,,,,,-10.3912,,14.0071,,-9.2541,,-0.0161999999999999,3.4703,-0.0560999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.561800000000002,,,,,,,,,,,,,,,,-10.9589,,,-10.9285,,-10.7532,,,,,,,,-0.9528,,0.1147,,,,,,,,,,,,,,4
2012-12-26 19:17:00,0.1845999999999999,,,,2.5968,,,122.2733,,,,,,,,-10.3685,,14.007,,-9.272900000000002,,-0.0187,3.5788,-0.0675999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5526,,,,,,,,,,,,,,,,-10.9445,,,-10.8956,,-10.7292,,,,,,,,-0.7741,,0.1142,,,,,,,,,,,,,,4
2012-12-26 19:18:00,0.1847,,,,2.5804,,,122.2651,,,,,,,,-10.3098,,14.0072,,-9.276700000000002,,-0.0167,3.4475,-0.0580999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5269,,,,,,,,,,,,,,,,-10.9009,,,-10.8195,,-10.6916,,,,,,,,-0.655,,0.1134,,,,,,,,,,,,,,4
2012-12-26 19:19:00,0.1845999999999999,,,,2.6012,,,122.2726,,,,,,,,-10.2927,,14.0074,,-9.276700000000002,,-0.0106999999999999,3.5959,-0.0385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4989,,,,,,,,,,,,,,,,-10.8617,,,-10.77,,-10.6405,,,,,,,,0.0,,0.1137,,,,,,,,,,,,,,4
2012-12-26 19:20:00,0.1847,,,,2.6007,,,122.2675,,,,,,,,-10.2669,,14.0073,,-9.288,,-0.0167,3.4532,-0.0577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4821,,,,,,,,,,,,,,,,-10.8205,,,-10.7281,,-10.5735,,,,,,,,0.0,,0.1145,,,,,,,,,,,,,,4
2012-12-26 19:21:00,0.1847,,,,2.593,,,122.3077,,,,,,,,-10.2195,,14.0072,,-9.2993,,-0.0194,3.4132,-0.0646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4706,,,,,,,,,,,,,,,,-10.7779,,,-10.6713,,-10.5146,,,,,,,,-0.2382,,0.114,,,,,,,,,,,,,,4
2012-12-26 19:22:00,0.1847,,,,2.606,,,122.2762,,,,,,,,-10.1719,,14.0071,,-9.2993,,-0.0144,3.6701,-0.0519999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4477,,,,,,,,,,,,,,,,-10.7106,,,-10.6011,,-10.4703,,,,,,,,0.0,,0.1148,,,,,,,,,,,,,,4
2012-12-26 19:23:00,0.1845,,,,2.5881,,,122.2071,,,,,,,,-10.1459,,14.007,,-9.2993,,-0.0168999999999999,3.476,-0.0616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4278,,,,,,,,,,,,,,,,-10.6684,,,-10.5642,,-10.4274,,,,,,,,0.0,,0.114,,,,,,,,,,,,,,4
2012-12-26 19:24:00,0.1845999999999999,,,,2.5962,,,122.2256,,,,,,,,-10.1459,,14.0065,,-9.2993,,-0.0155,3.5731,-0.0543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.4057,,,,,,,,,,,,,,,,-10.6248,,,-10.5257,,-10.3816,,,,,,,,-0.1786,,0.1144,,,,,,,,,,,,,,4
2012-12-26 19:25:00,0.1845999999999999,,,,2.6076,,,122.2554,,,,,,,,-10.1273,,14.0051,,-9.2993,,-0.0135,3.5616,-0.0483999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3873,,,,,,,,,,,,,,,,-10.5871,,,-10.4917,,-10.3609,,,,,,,,-0.2382,,0.1152,,,,,,,,,,,,,,4
2012-12-26 19:26:00,0.1845999999999999,,,,2.5788,,,122.2767,,,,,,,,-10.1021,,14.0063,,-9.2993,,-0.0178,3.5502,-0.0632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3703,,,,,,,,,,,,,,,,-10.5664,,,-10.468,,-10.3276,,,,,,,,-0.2977,,0.1138,,,,,,,,,,,,,,4
2012-12-26 19:27:00,0.1847,,,,2.6138,,,122.2903,,,,,,,,-10.1035,,14.0045,,-9.2993,,-0.01,3.5445,-0.0359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3541,,,,,,,,,,,,,,,,-10.5612,,,-10.474,,-10.3365,,,,,,,,0.0,,0.115,,,,,,,,,,,,,,4
2012-12-26 19:28:00,0.1847,,,,2.5991,,,122.2885,,,,,,,,-10.1006,,14.0039,,-9.2993,,-0.0164,3.4075,-0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3408,,,,,,,,,,,,,,,,-10.5671,,,-10.4688,,-10.3469,,,,,,,,0.0,,0.1143,,,,,,,,,,,,,,4
2012-12-26 19:29:00,0.1845999999999999,,,,2.6097,,,122.2839,,,,,,,,-10.0784,,14.0035,,-9.2824,,-0.0187,3.1735,-0.0585999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3114,,,,,,,,,,,,,,,,-10.5679,,,-10.4415,,-10.3572,,,,,,,,0.0,,0.1149,,,,,,,,,,,,,,4
2012-12-26 19:30:00,0.1847,,,,2.5984,,,122.3566,,,,,,,,-10.1032,,14.0037,,-9.276700000000002,,-0.0146,3.516,-0.0539999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2961,,,,,,,,,,,,,,,,-10.6029,,,-10.4765,,-10.3952,,,,,,,,-0.2382,,0.1145,,,,,,,,,,,,,,4
2012-12-26 19:31:00,0.1847999999999999,,,,2.6175,,,122.3795,,,,,,,,-10.1002,,14.0028,,-9.276700000000002,,-0.0173999999999999,3.5674,-0.0641999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2858,,,,,,,,,,,,,,,,-10.6502,,,-10.5127,,-10.4388,,,,,,,,-0.7146,,0.1145999999999999,,,,,,,,,,,,,,4
2012-12-26 19:32:00,0.1847999999999999,,,,2.6006,,,122.3574,,,,,,,,-10.1285,,14.0034,,-9.276700000000002,,-0.0176,3.4418,-0.0602999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.283600000000002,,,,,,,,,,,,,,,,-10.6991,,,-10.5527,,-10.5024,,,,,,,,0.0,,0.1145999999999999,,,,,,,,,,,,,,4
2012-12-26 19:33:00,0.1847,,,,2.6126,,,122.3434,,,,,,,,-10.153,,14.0025,,-9.276700000000002,,-0.0142,3.5502,-0.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2792,,,,,,,,,,,,,,,,-10.7871,,,-10.654,,-10.5845,,,,,,,,-0.655,,0.1149,,,,,,,,,,,,,,4
2012-12-26 19:34:00,0.1845999999999999,,,,2.6144,,,122.2921,,,,,,,,-10.1538,,14.0022,,-9.276700000000002,,-0.0151,3.3562,-0.0505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2688,,,,,,,,,,,,,,,,-10.8463,,,-10.7242,,-10.6236,,,,,,,,-0.4168,,0.115,,,,,,,,,,,,,,4
2012-12-26 19:35:00,0.1847,,,,2.5897,,,122.3315,,,,,,,,-10.1167,,14.0022,,-9.256,,-0.01,3.2477,-0.0311999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2474,,,,,,,,,,,,,,,,-10.9002,,,-10.7767,,-10.6613,,,,,,,,-0.655,,0.1140999999999999,,,,,,,,,,,,,,4
2012-12-26 19:36:00,0.1847,,,,2.6019,,,122.3157,,,,,,,,-10.1148,,14.0024,,-9.2541,,-0.0155,3.339,-0.0519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2448,,,,,,,,,,,,,,,,-10.9724,,,-10.8421,,-10.7289,,,,,,,,-0.655,,0.1147,,,,,,,,,,,,,,4
2012-12-26 19:37:00,0.1847999999999999,,,,2.6075,,,122.3568,,,,,,,,-10.1081,,14.0029,,-9.2541,,-0.0121,3.2306,-0.0420999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2359,,,,,,,,,,,,,,,,-11.0486,,,-10.9213,,-10.8177,,,,,,,,-0.8337,,0.1145999999999999,,,,,,,,,,,,,,4
2012-12-26 19:38:00,0.1847999999999999,,,,2.616,,,122.3785,,,,,,,,-10.085,,14.0026,,-9.2541,,-0.0103,3.339,-0.0340999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.23,,,,,,,,,,,,,,,,-11.1041,,,-10.9879,,-10.8776,,,,,,,,-1.31,,0.1149,,,,,,,,,,,,,,4
2012-12-26 19:39:00,0.1847,,,,2.5852,,,122.3388,,,,,,,,-10.0739,,14.0026,,-9.2541,,-0.016,3.1107,-0.0492999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2308,,,,,,,,,,,,,,,,-11.1597,,,-11.0582,,-10.9649,,,,,,,,-1.191,,0.1144,,,,,,,,,,,,,,4
2012-12-26 19:40:00,0.1847,,,,2.6087,,,122.3248,,,,,,,,-10.0821,,14.0027,,-9.2541,,-0.0129999999999999,3.4532,-0.0454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2256,,,,,,,,,,,,,,,,-11.2604,,,-11.1478,,-11.1012,,,,,,,,-1.1314,,0.1153,,,,,,,,,,,,,,4
2012-12-26 19:41:00,0.1847999999999999,,,,2.6061,,,122.3524,,,,,,,,-10.0724,,14.0028,,-9.2541,,-0.0184999999999999,3.1792,-0.0572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2271,,,,,,,,,,,,,,,,-11.336,,,-11.2537,,-11.2167,,,,,,,,-1.4292,,0.1149,,,,,,,,,,,,,,4
2012-12-26 19:42:00,0.1847,,,,2.6042,,,122.3264,,,,,,,,-10.0501,,14.0028,,-9.2541,,-0.0132,3.4532,-0.0454999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.224900000000002,,,,,,,,,,,,,,,,-11.4346,,,-11.3656,,-11.3404,,,,,,,,-1.3696,,0.1148,,,,,,,,,,,,,,4
2012-12-26 19:43:00,0.1847,,,,2.6124,,,122.3381,,,,,,,,-10.0338,,14.0029,,-9.2541,,-0.0173999999999999,3.0651,-0.0524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.226400000000002,,,,,,,,,,,,,,,,-11.5494,,,-11.4642,,-11.4271,,,,,,,,-1.5483,,0.1155999999999999,,,,,,,,,,,,,,4
2012-12-26 19:44:00,0.1849,,,,2.612,,,122.3597,,,,,,,,-9.9944,,14.0034,,-9.2541,,-0.0135,3.3162,-0.0451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2337,,,,,,,,,,,,,,,,-11.6279,,,-11.5397,,-11.4745,,,,,,,,-1.5483,,0.1158,,,,,,,,,,,,,,4
2012-12-26 19:45:00,0.1849,,,,2.6266,,,122.3638,,,,,,,,-9.9602,,14.0039,,-9.2541,,-0.0167,3.3162,-0.0539999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2433,,,,,,,,,,,,,,,,-11.7184,,,-11.6591,,-11.5212,,,,,,,,-1.6078,,0.1149,,,,,,,,,,,,,,4
2012-12-26 19:46:00,0.1849,,,,2.6026,,,122.3566,,,,,,,,-9.9725,,14.0044,,-9.256,,-0.0138999999999999,3.0879,-0.0434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2511,,,,,,,,,,,,,,,,-11.83,,,-11.7522,,-11.6491,,,,,,,,-1.9651,,0.1145,,,,,,,,,,,,,,4
2012-12-26 19:47:00,0.1847999999999999,,,,2.6215,,,122.3391,,,,,,,,-10.0236,,14.0046,,-9.272900000000002,,-0.0225999999999999,3.3505,-0.0774999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2798,,,,,,,,,,,,,,,,-11.9205,,,-11.8308,,-11.7618,,,,,,,,-1.9651,,0.1143,,,,,,,,,,,,,,4
2012-12-26 19:48:00,0.1849,,,,2.6086,,,122.3953,,,,,,,,-10.0556,,14.0072,,-9.276700000000002,,-0.0106999999999999,3.242,-0.0357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.288,,,,,,,,,,,,,,,,-12.017,,,-11.9362,,-11.8783,,,,,,,,-2.0842,,0.1145,,,,,,,,,,,,,,4
2012-12-26 19:49:00,0.1847999999999999,,,,2.6069,,,122.3672,,,,,,,,-10.1047,,14.0082,,-9.276700000000002,,-0.0171,3.2078,-0.0557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.2998,,,,,,,,,,,,,,,,-12.1231,,,-12.0229,,-11.9383,,,,,,,,-2.1437,,0.1144,,,,,,,,,,,,,,4
2012-12-26 19:50:00,0.1845999999999999,,,,2.6109,,,122.3701,,,,,,,,-10.1346,,14.0082,,-9.288,,-0.0129999999999999,3.4075,-0.0429999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3148,,,,,,,,,,,,,,,,-12.1612,,,-12.0766,,-11.9282,,,,,,,,-2.1437,,0.1154,,,,,,,,,,,,,,4
2012-12-26 19:51:00,0.1847999999999999,,,,2.6042,,,122.4318,,,,,,,,-10.1697,,14.0083,,-9.2993,,-0.0123,3.0936,-0.0388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.3401,,,,,,,,,,,,,,,,-12.2172,,,-12.0687,,-12.0034,,,,,,,,-2.1437,,0.1145999999999999,,,,,,,,,,,,,,4
