measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-03-12 11:05:00,,7.3127,,881.9616999999998,,124.8874,,10.068,,,,13.379,,22.9154,,3.7574,,255.3892,,959.5699,,,,,,27.5023,,35.0048,,34.3313,,39.5215,,,,,,1101.533,0.9694,,,,4
2011-03-12 11:06:00,,7.354199999999999,,887.2080999999998,,124.8825,,10.1653,,,,13.3785,,23.0624,,3.7706,,255.6687,,963.9991,,,,,,27.522,,34.5402,,33.5129,,39.1911,,,,,,1107.856,0.9693,,,,4
2011-03-12 11:07:00,,7.4138,,895.0331,,124.9048,,9.7069,,,,13.3785,,23.2044,,3.8002,,255.4639,,970.7414,,,,,,27.1742,,33.9362,,32.5279,,38.2675,,,,,,1117.384,0.9694,,,,4
2011-03-12 11:08:00,,7.4579,,899.7202,,124.8589,,9.2484,,,,13.3784,,23.3523,,3.8071,,256.8365,,977.7535,,,,,,26.8664,,34.4892,,33.5048,,38.8347,,,,,,1123.348,0.9694,,,,4
2011-03-12 11:09:00,,7.4172,,893.7514999999999,,124.8893,,9.5118,,,,13.3775,,23.4783,,3.8054,,254.3156,,967.7277,,,,,,27.014,,34.8447,,34.4751,,39.3713,,,,,,1116.832,0.9692,,,,4
2011-03-12 11:10:00,,6.8511,,826.0725999999999,,124.7677,,9.6097,,,,13.3733,,23.5977,,3.4796,,255.9911,,890.7199,,,,,,26.9222,,34.3305,,33.5955,,38.8998,,,,,,1031.025,0.9682,,,,4
2011-03-12 11:11:00,,6.9307,,831.3423,,124.7426,,9.631,,,,13.3724,,23.718,,3.4956,,260.3195,,910.6584,,,,,,27.1536,,34.7927,,34.4681,,39.8197,,,,,,1036.509,0.9676,,,,4
2011-03-12 11:12:00,,7.662099999999999,,924.6535,,124.96,,9.8955,,,,13.3692,,23.845,,3.8657,,260.258,,1006.039,,,,,,27.1979,,35.0458,,34.3902,,39.9866,,,,,,1163.343,0.9693,,,,4
2011-03-12 11:13:00,,7.385399999999998,,892.591,,124.9324,,9.9714,,,,13.3673,,23.9637,,3.7276,,259.377,,966.883,,,,,,27.0824,,34.7708,,33.9465,,39.1883,,,,,,1126.286,0.9686,,,,4
2011-03-12 11:14:00,,7.658699999999999,,923.8542000000001,,124.9549,,9.972600000000002,,,,13.3659,,24.0843,,3.9743,,252.9343,,1005.196,,,,,,26.9785,,34.5792,,34.2906,,39.5918,,,,,,1153.797,0.9694,,,,4
2011-03-12 11:15:00,,7.478799999999999,,901.8736,,124.8386,,9.9514,,,,13.3659,,24.2043,,3.8091,,257.588,,981.6793,,,,,,27.02,,34.9527,,34.5637,,39.869,,,,,,1127.239,0.9708,,,,4
2011-03-12 11:16:00,,7.586999999999998,,916.397,,124.9402,,9.908600000000002,,,,13.3632,,24.3293,,3.8291,,258.2637,,988.9330000000001,,,,,,27.1416,,35.6733,,35.6568,,40.8606,,,,,,1158.433,0.9693,,,,4
2011-03-12 11:17:00,,6.2267,,745.772,,124.491,,9.9373,,,,13.361,,24.4541,,3.1684,,257.224,,814.5680999999998,,,,,,27.2396,,35.7486,,35.1653,,40.2195,,,,,,930.9924,0.9675,,,,4
2011-03-12 11:18:00,,6.884,,827.4423,,124.6578,,9.958900000000002,,,,13.3599,,24.5716,,3.5348,,253.4025,,895.6867999999998,,,,,,27.2712,,36.413,,36.1404,,40.7843,,,,,,1031.876,0.9684,,,,4
2011-03-12 11:19:00,,6.5261,,786.4679999999998,,124.6975,,10.2042,,,,13.3561,,24.6892,,3.3495,,255.0294,,854.2315,,,,,,27.0505,,35.2748,,34.6236,,39.5611,,,,,,980.9561000000001,0.9676,,,,4
2011-03-12 11:20:00,,6.312,,757.8628,,124.6091,,10.2733,,,,13.355,,24.8039,,3.2481,,255.2011,,828.7618,,,,,,27.2635,,35.8669,,35.7368,,40.4196,,,,,,939.3235,0.968,,,,4
2011-03-12 11:21:00,,6.4944,,783.8798,,124.6431,,10.626,,,,13.3544,,24.9067,,3.3187,,255.6357,,848.1254,,,,,,27.3766,,35.5426,,34.9811,,39.9395,,,,,,976.78,0.9682,,,,4
2011-03-12 11:22:00,,6.8028,,816.8692,,124.711,,10.3628,,,,13.3539,,25.0159,,3.4801,,255.874,,890.8121999999998,,,,,,27.3182,,35.2459,,35.059,,39.4894,,,,,,1004.533,0.9683,,,,4
2011-03-12 11:23:00,,7.3145,,882.2122,,124.8541,,10.467,,,,13.3511,,25.1176,,3.6635,,260.7531,,955.3123,,,,,,27.2455,,35.1158,,34.3152,,38.9646,,,,,,1106.793,0.9684,,,,4
2011-03-12 11:24:00,,6.9392,,835.2265999999998,,124.7801,,9.9415,,,,13.3483,,25.2221,,3.5091,,257.7688,,904.4398000000001,,,,,,26.6992,,34.0154,,32.9144,,37.6715,,,,,,1038.368,0.968,,,,4
2011-03-12 11:25:00,,7.2743,,875.8425999999998,,124.8068,,9.9203,,,,13.3474,,25.3218,,3.7398,,254.8469,,953.0245000000002,,,,,,26.2597,,33.438,,31.8589,,36.5781,,,,,,1086.995,0.969,,,,4
2011-03-12 11:26:00,,6.948,,839.2391,,124.762,,9.8879,,,,13.3442,,25.402,,3.5453,,255.0397,,904.0439,,,,,,25.8714,,32.8525,,30.6736,,34.9218,,,,,,1042.465,0.9702,,,,4
2011-03-12 11:27:00,,7.4836,,900.5241999999998,,124.8277,,9.8884,,,,13.3425,,25.4738,,3.7205,,263.9347,,982.174,,,,,,25.5408,,32.7987,,31.3959,,35.8666,,,,,,1117.764,0.9687,,,,4
2011-03-12 11:28:00,,6.8779,,827.1060999999999,,124.6648,,9.5345,,,,13.342,,25.5395,,3.3637,,265.8747,,894.2731999999999,,,,,,25.3347,,32.1528,,30.9154,,35.543,,,,,,1035.943,0.9706,,,,4
2011-03-12 11:29:00,,6.8274,,818.8542999999999,,124.6617,,9.6656,,,,13.3418,,25.5982,,3.3148,,271.1225,,898.8396,,,,,,25.1552,,31.8683,,30.8835,,35.091,,,,,,1030.486,0.9683,,,,4
2011-03-12 11:30:00,,7.6131,,917.3418,,124.8747,,10.5624,,,,13.3417,,25.6581,,3.7709,,265.3659,,1000.462,,,,,,25.1028,,32.4338,,30.8968,,35.1043,,,,,,1147.532,0.9691,,,,4
2011-03-12 11:31:00,,7.7102,,929.4866,,124.8892,,10.5061,,,,13.3415,,25.7057,,3.9237,,257.1744,,1009.023,,,,,,24.7688,,32.2971,,30.5798,,34.9909,,,,,,1152.087,0.9691,,,,4
2011-03-12 11:32:00,,7.7238,,931.6606,,124.9204,,9.9982,,,,13.3415,,25.7637,,3.9437,,257.2437,,1014.451,,,,,,24.5272,,31.9462,,30.0592,,34.6891,,,,,,1155.093,0.9691,,,,4
2011-03-12 11:33:00,,7.698,,928.877,,125.0157,,9.326,,,,13.3414,,25.8068,,3.9089,,258.4762,,1010.326,,,,,,24.073,,31.4326,,30.3664,,35.2389,,,,,,1149.996,0.9687,,,,4
2011-03-12 11:34:00,,7.0157,,844.7354,,124.7586,,9.6583,,,,13.3409,,25.8552,,3.6001,,255.6449,,919.9249,,,,,,24.5696,,33.2852,,32.2624,,36.0121,,,,,,1042.893,0.9669,,,,4
2011-03-12 11:35:00,,7.6596,,923.2044,,124.9241,,10.4126,,,,13.3412,,25.9107,,3.9703,,252.3735,,1001.939,,,,,,24.8124,,33.9828,,32.3875,,35.6216,,,,,,1147.725,0.9688,,,,4
2011-03-12 11:36:00,,7.666699999999999,,925.9697000000002,,124.9898,,10.0695,,,,13.3389,,25.9661,,3.9833,,253.2767,,1008.8,,,,,,24.7171,,34.4048,,32.6875,,34.9564,,,,,,1151.39,0.9689,,,,4
2011-03-12 11:37:00,,7.6955,,929.1834,,125.0243,,10.2879,,,,13.3374,,26.022,,3.9352,,256.8206,,1010.595,,,,,,24.6396,,34.2173,,32.8378,,35.742,,,,,,1153.902,0.9687,,,,4
2011-03-12 11:38:00,,7.7145,,931.0248,,124.9722,,10.3774,,,,13.3351,,26.0727,,3.8982,,260.0009,,1013.494,,,,,,24.3337,,33.3345,,31.2794,,34.3643,,,,,,1156.482,0.9691,,,,4
2011-03-12 11:39:00,,7.7244,,932.2861,,125.014,,10.1689,,,,13.3351,,26.1346,,3.8561,,262.9306,,1013.836,,,,,,24.2772,,33.8356,,31.632,,35.1326,,,,,,1161.831,0.9692,,,,4
2011-03-12 11:40:00,,7.750499999999999,,936.0413,,125.0201,,10.3001,,,,13.3337,,26.1881,,3.9305,,259.2063,,1018.769,,,,,,24.392,,34.5496,,32.8545,,35.9969,,,,,,1164.349,0.9691,,,,4
2011-03-12 11:41:00,,7.7956,,941.7949,,125.0313,,10.269,,,,13.3304,,26.2515,,4.0209,,254.1271,,1021.713,,,,,,24.3658,,34.8092,,32.8122,,35.833,,,,,,1171.15,0.969,,,,4
2011-03-12 11:42:00,,7.7854,,939.1897,,124.9812,,10.336,,,,13.3299,,26.308,,4.0068,,254.5811,,1020.007,,,,,,24.4849,,36.2226,,35.2634,,37.9075,,,,,,1170.47,0.9691,,,,4
2011-03-12 11:43:00,,7.7571,,935.7263,,124.8987,,10.6307,,,,13.3299,,26.3801,,3.9901,,254.9843,,1017.404,,,,,,24.8329,,36.4672,,34.8892,,37.7902,,,,,,1169.734,0.969,,,,4
2011-03-12 11:44:00,,7.581,,914.0613,,124.8434,,10.4328,,,,13.3299,,26.4515,,3.9833,,249.3477,,993.1874,,,,,,24.7832,,35.9618,,34.1897,,37.1998,,,,,,1143.899,0.9688,,,,4
2011-03-12 11:45:00,,7.5252,,906.9248,,124.8192,,10.6619,,,,13.3289,,26.5285,,3.9304,,250.8043,,985.7937,,,,,,24.9625,,36.2001,,34.7202,,38.3359,,,,,,1131.766,0.969,,,,4
2011-03-12 11:46:00,,7.5898,,915.903,,124.8733,,10.3781,,,,13.3271,,26.6085,,3.9022,,254.9699,,994.9202,,,,,,25.0114,,36.8839,,36.1544,,39.6281,,,,,,1143.272,0.969,,,,4
2011-03-12 11:47:00,,7.6528,,922.9499,,124.9602,,10.7831,,,,13.3243,,26.6966,,3.8796,,258.8062,,1004.051,,,,,,25.425,,37.8461,,36.4586,,39.82,,,,,,1159.191,0.9691,,,,4
2011-03-12 11:48:00,,7.6753,,926.7927,,124.9973,,10.2687,,,,13.3243,,26.7949,,3.9001,,258.3669,,1007.601,,,,,,25.18,,36.9091,,35.0504,,38.8261,,,,,,1161.952,0.969,,,,4
2011-03-12 11:49:00,,7.663999999999999,,924.1489,,124.9101,,9.9038,,,,13.3202,,26.8879,,3.9236,,256.5793,,1006.694,,,,,,24.9938,,36.1954,,34.5449,,38.1206,,,,,,1155.251,0.9689,,,,4
2011-03-12 11:50:00,,7.7122,,930.7644,,124.9012,,10.4174,,,,13.3188,,26.9771,,3.95,,255.9979,,1011.158,,,,,,25.1033,,36.6013,,35.0684,,37.9507,,,,,,1162.898,0.9687,,,,4
2011-03-12 11:51:00,,7.7657,,937.0168000000002,,124.8772,,10.604,,,,13.3188,,27.06,,3.9803,,255.9351,,1018.671,,,,,,24.8755,,36.2585,,34.7278,,37.4592,,,,,,1170.254,0.9692,,,,4
2011-03-12 11:52:00,,7.788999999999999,,939.7863,,124.9605,,10.4849,,,,13.3188,,27.1435,,3.9748,,257.3005,,1022.609,,,,,,24.784,,36.7947,,35.2048,,37.5553,,,,,,1174.644,0.9692,,,,4
2011-03-12 11:53:00,,7.8126,,943.1597,,124.899,,10.66,,,,13.3165,,27.249,,3.9934,,256.4466,,1024.034,,,,,,24.8413,,36.6854,,35.181,,37.4396,,,,,,1178.504,0.9692,,,,4
2011-03-12 11:54:00,,7.861799999999999,,948.2715,,124.9261,,10.5018,,,,13.3142,,27.3333,,4.0989,,251.8239,,1032.162,,,,,,24.9418,,37.2072,,36.0182,,38.6476,,,,,,1186.514,0.969,,,,4
2011-03-12 11:55:00,,7.875,,949.8401,,124.9243,,10.651,,,,13.3142,,27.4124,,4.0907,,252.8371,,1034.227,,,,,,25.3794,,38.688,,37.758,,40.1566,,,,,,1191.399,0.969,,,,4
2011-03-12 11:56:00,,7.6989,,927.8347,,124.8421,,10.8301,,,,13.3132,,27.5047,,4.0182,,250.7761,,1007.643,,,,,,25.44,,37.832,,35.2672,,37.6645,,,,,,1162.316,0.9687,,,,4
2011-03-12 11:57:00,,7.7877,,939.0082000000002,,124.8233,,10.9095,,,,13.3119,,27.5916,,3.9666,,258.136,,1023.805,,,,,,25.4959,,38.3178,,36.1215,,38.5277,,,,,,1177.274,0.969,,,,4
2011-03-12 11:58:00,,7.9134,,953.9626,,124.8283,,10.8593,,,,13.3077,,27.6786,,4.013,,258.944,,1038.928,,,,,,25.4177,,37.3906,,34.8765,,37.2097,,,,,,1195.904,0.9693,,,,4
2011-03-12 11:59:00,,7.4961,,901.7036,,124.6899,,10.8103,,,,13.3077,,27.7656,,3.8406,,254.1625,,976.2402,,,,,,25.3901,,37.7289,,35.6997,,37.7341,,,,,,1133.174,0.9665,,,,4
2011-03-12 12:00:00,,6.9163,,830.4482,,124.5737,,10.756,,,,13.3077,,27.8434,,3.5105,,254.9705,,895.0589999999999,,,,,,25.2971,,36.691,,34.1265,,36.076,,,,,,1033.947,0.9647,,,,4
2011-03-12 12:01:00,,5.1032,,608.8419,,123.9828,,10.5308,,,,13.3073,,27.9234,,2.5786,,258.0955,,665.4021,,,,,,25.0462,,35.1516,,32.8366,,34.4822,,,,,,744.8459,0.9642,,,,4
2011-03-12 12:02:00,,6.5849,,788.6317,,124.4182,,10.283,,,,13.3077,,27.9823,,3.2921,,262.057,,862.9609,,,,,,24.7047,,34.8648,,33.3179,,34.7137,,,,,,958.9558,0.9681,,,,4
2011-03-12 12:03:00,,5.8254,,700.1653,,124.2952,,10.5817,,,,13.3068,,28.0311,,2.852,,265.3129,,756.6645999999998,,,,,,24.6207,,33.7724,,32.1732,,33.7907,,,,,,865.2217,0.9678,,,,4
2011-03-12 12:04:00,,4.6291,,546.7621,,123.8972,,10.3309,,,,13.3063,,28.0732,,2.2477,,266.9294,,599.834,,,,,,24.2283,,31.9327,,30.7177,,32.7161,,,,,,668.1648,0.9641,,,,4
2011-03-12 12:05:00,,5.6379,,676.3776,,124.2319,,10.2857,,,,13.3059,,28.0943,,2.883,,258.2032,,742.5223999999998,,,,,,24.0582,,31.4496,,30.3843,,32.7913,,,,,,803.0891,0.9692,,,,4
2011-03-12 12:06:00,,6.2822,,753.3902,,124.5307,,10.8589,,,,13.3063,,28.1049,,3.2721,,248.8736,,814.2985,,,,,,23.9187,,31.6485,,30.8085,,33.1633,,,,,,924.8045,0.9655,,,,4
2011-03-12 12:07:00,,5.596,,665.3968,,124.2984,,10.7529,,,,13.3073,,28.1259,,2.9226,,248.6401,,726.5931,,,,,,23.7209,,30.3232,,28.9887,,31.86,,,,,,802.0644999999998,0.9657,,,,4
2011-03-12 12:08:00,,4.6282,,554.6691,,124.1259,,10.3633,,,,13.3077,,28.1207,,2.4991,,243.7846,,608.6497,,,,,,23.1527,,28.5861,,27.1313,,30.3547,,,,,,677.3341,0.962,,,,4
2011-03-12 12:09:00,,6.3488,,766.1966,,124.534,,10.2298,,,,13.3077,,28.0996,,3.4538,,241.2743,,834.1627999999998,,,,,,22.8653,,28.7129,,27.5414,,31.0277,,,,,,937.6526,0.9681,,,,4
2011-03-12 12:10:00,,5.0404,,602.716,,124.2198,,10.4844,,,,13.3077,,28.0732,,2.6935,,243.3463,,655.1154,,,,,,23.1282,,29.8376,,29.1874,,32.297,,,,,,767.8066,0.9694,,,,4
2011-03-12 12:11:00,,5.6182,,672.122,,124.3974,,10.9512,,,,13.3077,,28.06,,3.1047,,235.5252,,731.004,,,,,,23.2229,,29.9695,,28.9901,,31.9105,,,,,,846.9398,0.9661,,,,4
2011-03-12 12:12:00,,4.6291,,552.4554,,124.1497,,10.863,,,,13.3077,,28.0311,,2.5931,,232.6733,,603.3051,,,,,,23.0884,,29.6429,,28.2154,,31.1884,,,,,,711.292,0.9662,,,,4
2011-03-12 12:13:00,,3.8339,,454.062,,123.9158,,10.9867,,,,13.3077,,28.0043,,2.1425,,232.2066,,497.6041,,,,,,22.8941,,29.3577,,28.3798,,30.8332,,,,,,595.0656,0.9642,,,,4
2011-03-12 12:14:00,,3.0746,,362.7596,,123.6784,,11.1339,,,,13.3077,,27.9603,,1.7789,,224.8409,,399.9253,,,,,,23.0236,,29.2778,,28.5215,,30.498,,,,,,480.6485,0.9597,,,,4
2011-03-12 12:15:00,,2.9156,,343.8932,,123.6032,,11.0739,,,,13.3077,,27.9365,,1.7261,,218.4371,,377.1077,,,,,,22.9593,,28.5433,,27.5582,,29.5667,,,,,,462.4892,0.9569,,,,4
2011-03-12 12:16:00,,3.2154,,380.4872,,123.6938,,10.7976,,,,13.3082,,27.8838,,1.8814,,220.122,,414.5568,,,,,,22.6591,,27.706,,26.8258,,28.3546,,,,,,508.8087,0.9586,,,,4
2011-03-12 12:17:00,,2.8962,,343.6138,,123.5708,,10.6963,,,,13.3077,,27.8241,,1.6544,,225.6605,,373.2177,,,,,,22.4102,,27.3349,,27.0915,,28.1461,,,,,,460.0156,0.9568,,,,4
2011-03-12 12:18:00,,1.9634,,228.7177,,123.2463,,10.9356,,,,13.3077,,27.7551,,1.1341,,226.4688,,256.8713,,,,,,22.3638,,26.2532,,25.5054,,26.5883,,,,,,306.4562,0.9445,,,,4
2011-03-12 12:19:00,,1.831,,210.7538,,123.2224,,10.8735,,,,13.3082,,27.676,,1.0444,,227.9601,,238.0755,,,,,,21.7959,,24.3724,,23.4757,,24.5725,,,,,,280.401,0.94,,,,4
2011-03-12 12:20:00,,1.6823,,193.3915,,123.1729,,10.976,,,,13.3086,,27.5837,,0.9533,,230.476,,219.6971,,,,,,21.4438,,23.4351,,22.8768,,23.8636,,,,,,257.4817,0.9372,,,,4
2011-03-12 12:21:00,,1.672,,191.5005,,123.1592,,11.0963,,,,13.3118,,27.4704,,0.9151,,238.6784,,218.4052,,,,,,21.1109,,22.1502,,21.5435,,22.5625,,,,,,247.4699,0.9361,,,,4
2011-03-12 12:22:00,,1.705,,193.241,,123.2053,,10.8781,,,,13.3132,,27.3465,,0.8918,,247.0459,,220.3159,,,,,,20.7319,,21.3533,,20.9239,,21.8651,,,,,,243.1876,0.9278,,,,4
2011-03-12 12:23:00,,1.6188,,182.0888,,123.2156,,10.8696,,,,13.3132,,27.1831,,0.8311,,253.0113,,210.2508,,,,,,20.4767,,20.4442,,20.1488,,21.059,,,,,,227.9887,0.9217,,,,4
2011-03-12 12:24:00,,1.6128,,183.0987,,123.1934,,10.8243,,,,13.3159,,27.0315,,0.8085,,260.7526,,210.7862,,,,,,20.2719,,19.9779,,19.8228,,20.4662,,,,,,225.0936,0.924,,,,4
2011-03-12 12:25:00,,1.6674,,190.2757,,123.2753,,10.766,,,,13.3169,,26.8856,,0.8407999999999999,,262.5343,,220.6722,,,,,,19.9611,,19.4535,,19.195,,19.5351,,,,,,231.7887,0.9272,,,,4
2011-03-12 12:26:00,,1.5713,,176.416,,123.2173,,10.7429,,,,13.3187,,26.7224,,0.7857,,258.9368,,203.4462,,,,,,19.7138,,18.9404,,18.8329,,18.9813,,,,,,217.9164,0.9223,,,,4
2011-03-12 12:27:00,,1.5067,,168.6588,,123.1729,,10.694,,,,13.3191,,26.5492,,0.7498,,262.3464,,196.6687,,,,,,19.437,,18.4467,,18.3203,,18.3655,,,,,,208.1456,0.9179,,,,4
2011-03-12 12:28:00,,1.4715,,164.8125,,123.1831,,10.919,,,,13.3233,,26.3822,,0.7278999999999999,,266.0748,,193.6696,,,,,,19.3486,,18.049,,17.9607,,17.9927,,,,,,202.3554,0.9157,,,,4
2011-03-12 12:29:00,,1.4607,,163.6522,,123.1541,,10.8381,,,,13.3242,,26.2033,,0.7269999999999999,,264.185,,192.029,,,,,,19.1062,,17.4694,,17.157,,17.4785,,,,,,200.9683,0.915,,,,4
2011-03-12 12:30:00,,1.4875,,167.434,,123.1677,,10.812,,,,13.3283,,26.0143,,0.7360999999999999,,265.1641,,195.193,,,,,,18.972,,17.2596,,17.1956,,17.7298,,,,,,204.8888,0.9162,,,,4
2011-03-12 12:31:00,,1.5339,,173.2143,,123.1917,,10.7507,,,,13.3297,,25.8296,,0.7422999999999998,,273.8503,,203.2394,,,,,,18.7929,,16.9261,,16.9143,,17.6949,,,,,,211.8853,0.9205,,,,4
2011-03-12 12:32:00,,1.5705,,178.264,,123.2002,,10.7946,,,,13.3297,,25.6507,,0.7429,,278.7057,,207.0114,,,,,,18.6488,,16.6442,,16.5585,,17.4677,,,,,,219.9072,0.923,,,,4
2011-03-12 12:33:00,,1.6253,,184.9897,,123.2514,,10.8389,,,,13.3297,,25.4668,,0.7765999999999998,,277.9373,,215.8371,,,,,,18.4072,,16.2845,,16.3228,,17.2826,,,,,,226.4816,0.9259,,,,4
2011-03-12 12:34:00,,1.6573,,188.9435,,123.2514,,10.6986,,,,13.3306,,25.2793,,0.7845999999999999,,279.6051,,219.3544,,,,,,18.2422,,16.0595,,16.1641,,17.2529,,,,,,231.6699,0.9267,,,,4
2011-03-12 12:35:00,,1.7148,,196.1634,,123.248,,10.6673,,,,13.3338,,25.0905,,0.8228999999999999,,276.0703,,227.1512,,,,,,18.0863,,15.9511,,16.1715,,17.3174,,,,,,237.5224,0.9301,,,,4
2011-03-12 12:36:00,,1.7875,,205.9189,,123.3283,,10.849,,,,13.3361,,24.8969,,0.8731999999999999,,271.3685,,236.951,,,,,,18.0859,,16.1257,,16.3914,,17.5026,,,,,,246.9313,0.9338,,,,4
2011-03-12 12:37:00,,1.9874,,230.3292,,123.2958,,11.0378,,,,13.3375,,24.6923,,0.9693,,273.2185,,264.6021,,,,,,17.9804,,16.2591,,16.3999,,17.5745,,,,,,272.8062,0.9396,,,,4
2011-03-12 12:38:00,,1.9779,,226.9771,,123.2992,,11.096,,,,13.3402,,24.5006,,0.9547,,266.7522,,254.6952,,,,,,18.03,,16.5862,,16.7569,,17.9466,,,,,,271.6599,0.9363,,,,4
2011-03-12 12:39:00,,1.7167,,194.165,,123.248,,11.1847,,,,13.3407,,24.3199,,0.8407999999999999,,265.1584,,222.9553,,,,,,18.124,,16.7871,,16.8331,,17.9656,,,,,,235.2292,0.93,,,,4
2011-03-12 12:40:00,,1.6312,,184.5814,,123.2104,,11.3342,,,,13.3407,,24.148,,0.8092,,263.1376,,212.9272,,,,,,18.1507,,16.8521,,16.9162,,17.9846,,,,,,225.1581,0.926,,,,4
2011-03-12 12:41:00,,1.6353,,185.9351,,123.2207,,11.2027,,,,13.3407,,23.9757,,0.796,,268.0614,,213.3697,,,,,,18.068,,16.6111,,16.5755,,17.6704,,,,,,224.6766,0.9265,,,,4
2011-03-12 12:42:00,,1.6467,,187.4178,,123.26,,11.174,,,,13.3425,,23.8064,,0.8153,,265.961,,216.8282,,,,,,17.966,,16.4892,,16.5066,,17.6128,,,,,,225.7637,0.928,,,,4
2011-03-12 12:43:00,,1.6582,,188.8575,,123.2429,,11.2566,,,,13.3452,,23.6362,,0.8319999999999999,,260.9803,,217.1282,,,,,,17.8562,,16.4704,,16.4021,,17.4313,,,,,,228.5993,0.9277,,,,4
2011-03-12 12:44:00,,1.7117,,196.0345,,123.2685,,11.2019,,,,13.3462,,23.4691,,0.8510999999999999,,264.6461,,225.2366,,,,,,17.7185,,16.4126,,16.3136,,17.3367,,,,,,235.0556,0.9305,,,,4
2011-03-12 12:45:00,,1.7614,,201.8577,,123.3163,,11.1531,,,,13.3462,,23.3043,,0.8777,,264.0996,,231.8051,,,,,,17.5693,,16.4275,,16.3829,,17.2597,,,,,,240.7866,0.9317,,,,4
2011-03-12 12:46:00,,1.8256,,210.4529,,123.2975,,11.2413,,,,13.3498,,23.133,,0.8913999999999999,,271.9207,,242.3815,,,,,,17.5448,,16.552,,16.5827,,17.3945,,,,,,249.3585,0.9349,,,,4
2011-03-12 12:47:00,,1.9468,,226.2036,,123.3675,,11.0533,,,,13.3498,,22.9724,,0.9224,,279.7929,,258.0776,,,,,,17.4881,,16.6004,,16.7189,,17.6758,,,,,,268.9043,0.9391,,,,4
2011-03-12 12:48:00,,2.0932,,244.1245,,123.4973,,10.9956,,,,13.3517,,22.8073,,1.0014,,277.3111,,277.5922,,,,,,17.5291,,16.9,,17.0594,,18.0455,,,,,,287.4921,0.9416,,,,4
2011-03-12 12:49:00,,2.2913,,266.8372,,123.5366,,11.0289,,,,13.3517,,22.6597,,1.0767,,280.4874,,302.1001,,,,,,17.6344,,17.1899,,17.382,,18.4536,,,,,,314.6991,0.9458,,,,4
2011-03-12 12:50:00,,2.32,,269.6307,,123.4871,,11.1947,,,,13.3517,,22.5143,,1.0535,,286.1112,,301.4323,,,,,,17.7253,,17.5264,,17.6321,,18.5533,,,,,,327.0164,0.9465,,,,4
2011-03-12 12:51:00,,2.2254,,258.6718,,123.47,,11.2631,,,,13.3517,,22.3656,,1.0414,,279.9751,,291.5896,,,,,,17.776,,17.8184,,17.7941,,18.7032,,,,,,308.7996,0.9446,,,,4
2011-03-12 12:52:00,,2.2312,,259.635,,123.5092,,11.3487,,,,13.3517,,22.214,,1.0889,,269.2865,,293.1384,,,,,,17.7834,,17.7431,,17.5748,,18.3774,,,,,,304.8255,0.9444,,,,4
2011-03-12 12:53:00,,2.2845,,266.3824,,123.5449,,11.5552,,,,13.3517,,22.0894,,1.123,,265.5461,,298.1882,,,,,,17.7571,,17.7974,,17.6897,,18.497,,,,,,312.7292,0.9454,,,,4
2011-03-12 12:54:00,,2.4137,,281.2065,,123.545,,11.2769,,,,13.3521,,21.9691,,1.2259,,256.0648,,313.8695,,,,,,17.6957,,17.9626,,17.8618,,18.6493,,,,,,334.3373,0.9455,,,,4
2011-03-12 12:55:00,,2.3524,,272.397,,123.5523,,11.3946,,,,13.3522,,21.8422,,1.1674,,261.5193,,305.2659,,,,,,17.7019,,18.0807,,17.9667,,18.8672,,,,,,322.5136,0.9453,,,,4
2011-03-12 12:56:00,,2.2725,,263.4841,,123.5223,,11.3931,,,,13.3529,,21.7249,,1.1205,,264.2169,,296.0648,,,,,,17.74,,18.209,,18.1271,,19.1139,,,,,,310.0919,0.9451,,,,4
2011-03-12 12:57:00,,2.2738,,264.6469,,123.5319,,11.5229,,,,13.353,,21.6153,,1.1219,,264.3672,,296.5753,,,,,,17.6949,,18.0771,,17.8297,,18.8518,,,,,,310.2746,0.9453,,,,4
2011-03-12 12:58:00,,2.2886,,266.1844,,123.5732,,11.613,,,,13.3531,,21.5101,,1.1138,,266.5934,,296.9066,,,,,,17.6735,,18.1496,,17.8403,,18.8257,,,,,,311.6104,0.9458,,,,4
2011-03-12 12:59:00,,2.3111,,269.11,,123.5694,,11.5759,,,,13.3537,,21.3939,,1.1452,,264.1938,,302.5277,,,,,,17.6204,,18.1076,,17.8693,,18.6451,,,,,,315.1712,0.9456,,,,4
2011-03-12 13:00:00,,2.3351,,271.1172,,123.5579,,11.4127,,,,13.3541,,21.291,,1.1539,,263.7296,,304.3115,,,,,,17.5923,,18.0609,,17.8037,,18.8794,,,,,,317.8898,0.9452,,,,4
