measured_on,ac_current__319,ac_current__669,ac_power__315,ac_power__665,ac_voltage__318,ac_voltage__668,ambient_temp__320,ambient_temp__670,ambient_temp_f__17,das_temp__325,dc_pos_current__317,dc_pos_current__667,dc_pos_voltage__316,dc_pos_voltage__666,dc_power__314,dc_power__664,intsolirrad__16,inverter_temp__673,module_temp_1__321,module_temp_1__671,module_temp_2__672,module_temp_f__18,poa_irradiance__663,wind_speed_mph__19,system_id
2010-03-31 15:52:00,5.373,,462.1,,122.792,,11.829,,,20.698,1.832,,269.206,,493.35,,,,30.433,,,,,,4
2010-03-31 15:53:00,5.651,,523.452,,122.922,,11.745,,,20.734,2.089,,267.438,,558.29,,,,30.649,,,,,,4
2010-03-31 15:54:00,5.536,,500.026,,122.947,,11.962,,,20.847,2.026,,263.594,,534.058,,,,31.389,,,,,,4
2010-03-31 15:55:00,5.612,,517.109,,122.983,,11.98,,,20.923,2.105,,262.08,,551.672,,,,31.685,,,,,,4
2010-03-31 15:56:00,5.531,,498.402,,122.966,,12.062,,,21.014,2.009,,264.206,,530.766,,,,31.976,,,,,,4
2010-03-31 15:57:00,5.447,,479.772,,122.889,,12.21,,,21.137,1.963,,260.954,,512.25,,,,32.199,,,,,,4
2010-03-31 15:58:00,5.318,,449.597,,122.794,,12.081,,,21.238,1.838,,261.502,,480.622,,,,31.912,,,,,,4
2010-03-31 15:59:00,5.394,,466.135,,122.844,,11.916,,,21.369,1.858,,269.29,,500.344,,,,32.201,,,,,,4
2010-03-31 16:00:00,5.283,,437.512,,122.819,,11.866,,,21.491,1.77,,266.06,,471.018,,,,32.7,,,,,,4
2010-03-31 16:01:00,5.298,,438.393,,122.799,,12.029,,,21.593,1.726,,274.106,,473.126,,,,32.579,,,,,,4
2010-03-31 16:02:00,5.148,,398.755,,122.632,,11.997,,,21.706,1.56,,274.478,,428.22,,,,32.217,,,,,,4
2010-03-31 16:03:00,5.203,,414.511,,122.664,,11.992,,,21.804,1.585,,280.354,,444.454,,,,32.131,,,,,,4
2010-03-31 16:04:00,5.149,,394.719,,122.607,,11.997,,,21.935,1.52,,279.878,,425.332,,,,32.113,,,,,,4
2010-03-31 16:05:00,5.162,,392.027,,122.61,,12.045,,,22.05,1.509,,282.278,,425.998,,,,31.872,,,,,,4
2010-03-31 16:06:00,5.122,,388.162,,122.538,,12.01,,,22.155,1.497,,279.838,,418.728,,,,31.922,,,,,,4
2010-03-31 16:07:00,5.065,,367.957,,122.612,,11.938,,,22.285,1.445,,273.886,,395.614,,,,31.701,,,,,,4
2010-03-31 16:08:00,5.211,,418.497,,122.654,,11.78,,,22.373,1.685,,265.998,,448.162,,,,31.26,,,,,,4
2010-03-31 16:09:00,5.075,,368.266,,122.689,,11.555,,,22.454,1.456,,271.598,,395.242,,,,31.168,,,,,,4
2010-03-31 16:10:00,5.117,,385.525,,122.717,,11.602,,,22.575,1.509,,275.216,,415.152,,,,30.994,,,,,,4
2010-03-31 16:11:00,5.136,,388.548,,122.643,,11.479,,,22.677,1.493,,280.166,,418.158,,,,30.795,,,,,,4
2010-03-31 16:12:00,5.134,,386.087,,122.718,,11.609,,,22.764,1.472,,283.354,,417.096,,,,30.978,,,,,,4
2010-03-31 16:13:00,5.096,,375.461,,122.59,,11.759,,,22.855,1.443,,281.112,,405.466,,,,31.219,,,,,,4
2010-03-31 16:14:00,5.085,,379.7,,122.587,,11.822,,,22.937,1.494,,272.994,,407.89,,,,31.334,,,,,,4
2010-03-31 16:15:00,4.993,,344.444,,122.5,,11.837,,,22.987,1.381,,268.666,,371.2,,,,31.204,,,,,,4
2010-03-31 16:16:00,4.862,,288.273,,122.379,,11.81,,,23.072,1.192,,264.23,,314.802,,,,30.965,,,,,,4
2010-03-31 16:17:00,4.912,,310.856,,122.46,,11.828,,,23.164,1.262,,265.41,,335.066,,,,30.701,,,,,,4
2010-03-31 16:18:00,4.952,,323.012,,122.451,,11.964,,,23.228,1.289,,269.904,,347.806,,,,30.796,,,,,,4
2010-03-31 16:19:00,4.981,,324.581,,122.476,,12.228,,,23.297,1.281,,275.636,,353.082,,,,30.948,,,,,,4
2010-03-31 16:20:00,5.031,,347.593,,122.56,,12.439,,,23.379,1.34,,281.412,,376.95,,,,31.363,,,,,,4
2010-03-31 16:21:00,4.979,,331.049,,122.527,,12.396,,,23.442,1.284,,277.396,,356.116,,,,31.375,,,,,,4
2010-03-31 16:22:00,4.87,,276.381,,122.502,,12.247,,,23.474,1.093,,279.412,,305.494,,,,31.352,,,,,,4
2010-03-31 16:23:00,4.761,,201.733,,122.347,,12.122,,,23.501,0.79,,283.734,,224.122,,,,31.109,,,,,,4
2010-03-31 16:24:00,4.753,,190.981,,122.334,,12.077,,,23.558,0.755,,281.63,,212.808,,,,30.428,,,,,,4
2010-03-31 16:25:00,4.782,,229.822,,122.247,,11.937,,,23.625,0.894,,282.316,,251.954,,,,30.152,,,,,,4
2010-03-31 16:26:00,4.843,,270.231,,122.351,,11.947,,,23.66,1.073,,275.828,,295.88,,,,30.253,,,,,,4
2010-03-31 16:27:00,4.855,,281.782,,122.366,,11.935,,,23.704,1.15,,267.406,,307.446,,,,29.978,,,,,,4
2010-03-31 16:28:00,4.916,,326.364,,122.53,,12.061,,,23.76,1.357,,260.322,,353.328,,,,30.369,,,,,,4
2010-03-31 16:29:00,4.959,,337.722,,122.572,,12.187,,,23.781,1.38,,265.5,,366.424,,,,30.256,,,,,,4
2010-03-31 16:30:00,4.941,,317.302,,122.508,,11.994,,,23.857,1.28,,270.734,,346.41,,,,30.273,,,,,,4
2010-03-31 16:31:00,4.864,,284.678,,122.495,,11.93,,,23.897,1.158,,269.904,,312.492,,,,30.163,,,,,,4
2010-03-31 16:32:00,4.858,,280.559,,122.545,,12.051,,,23.95,1.16,,265.622,,308.178,,,,30.082,,,,,,4
2010-03-31 16:33:00,4.862,,281.198,,122.57,,12.041,,,23.97,1.144,,268.808,,307.628,,,,29.917,,,,,,4
2010-03-31 16:34:00,4.851,,274.173,,122.555,,12.199,,,24.017,1.098,,271.864,,298.578,,,,30.05,,,,,,4
2010-03-31 16:35:00,4.835,,265.403,,122.46,,12.541,,,24.077,1.048,,276.918,,290.138,,,,30.198,,,,,,4
2010-03-31 16:36:00,4.784,,200.478,,122.416,,12.569,,,24.095,0.798,,277.606,,221.668,,,,29.964,,,,,,4
2010-03-31 16:37:00,4.743,,210.586,,122.456,,12.458,,,24.121,0.8569999999999999,,269.38,,230.782,,,,29.611,,,,,,4
2010-03-31 16:38:00,4.75,,216.482,,122.415,,12.273,,,24.124,0.8619999999999999,,276.102,,238.252,,,,29.24,,,,,,4
2010-03-31 16:39:00,4.791,,247.059,,122.528,,12.054,,,24.169,0.955,,281.904,,269.186,,,,29.111,,,,,,4
2010-03-31 16:40:00,4.827,,266.636,,122.549,,12.076,,,24.179,1.05,,277.338,,291.296,,,,29.393,,,,,,4
2010-03-31 16:41:00,4.83,,271.674,,122.543,,12.215,,,24.239,1.047,,282.82,,295.998,,,,29.63,,,,,,4
2010-03-31 16:42:00,4.814,,257.91,,122.628,,12.19,,,24.261,1.005,,280.742,,282.204,,,,29.715,,,,,,4
2010-03-31 16:43:00,4.797,,250.874,,122.586,,12.218,,,24.265,1.0,,274.388,,274.176,,,,29.207,,,,,,4
2010-03-31 16:44:00,4.856,,280.659,,122.617,,12.103,,,24.307,1.113,,274.504,,305.576,,,,29.13,,,,,,4
2010-03-31 16:45:00,4.851,,282.211,,122.653,,12.027,,,24.336,1.143,,268.402,,306.83,,,,29.111,,,,,,4
2010-03-31 16:46:00,4.844,,278.132,,122.624,,12.165,,,24.327,1.121,,270.618,,303.34,,,,29.351,,,,,,4
2010-03-31 16:47:00,4.841,,277.51,,122.709,,12.36,,,24.33,1.141,,265.656,,303.148,,,,29.209,,,,,,4
2010-03-31 16:48:00,4.832,,272.571,,122.659,,12.328,,,24.292,1.112,,267.16,,296.96,,,,29.258,,,,,,4
2010-03-31 16:49:00,4.824,,264.566,,122.637,,12.34,,,24.28,1.087,,266.078,,289.27,,,,29.391,,,,,,4
2010-03-31 16:50:00,4.813,,255.488,,122.622,,12.407,,,24.287,1.044,,268.37,,280.268,,,,29.319,,,,,,4
2010-03-31 16:51:00,4.794,,245.754,,122.626,,12.299,,,24.293,1.01,,265.92,,268.504,,,,29.137,,,,,,4
2010-03-31 16:52:00,4.78,,239.181,,122.577,,12.214,,,24.27,1.006,,260.334,,261.818,,,,29.009,,,,,,4
2010-03-31 16:53:00,4.778,,244.301,,122.613,,12.417,,,24.271,1.055,,253.894,,267.744,,,,29.109,,,,,,4
2010-03-31 16:54:00,4.771,,238.763,,122.688,,12.478,,,24.271,1.019,,256.386,,261.334,,,,29.096,,,,,,4
2010-03-31 16:55:00,4.757,,227.609,,122.571,,12.325,,,24.256,0.95,,262.272,,249.062,,,,28.927,,,,,,4
2010-03-31 16:56:00,4.751,,217.358,,122.586,,12.257,,,24.278,0.906,,263.612,,238.836,,,,28.852,,,,,,4
2010-03-31 16:57:00,4.741,,205.604,,122.627,,12.272,,,24.272,0.875,,259.094,,226.644,,,,28.675,,,,,,4
2010-03-31 16:58:00,4.722,,174.509,,122.63,,12.283,,,24.267,0.75,,260.778,,195.744,,,,28.358,,,,,,4
2010-03-31 16:59:00,4.725,,154.189,,122.545,,12.247,,,24.239,0.67,,259.346,,173.774,,,,28.041,,,,,,4
2010-03-31 17:00:00,4.725,,175.517,,122.753,,12.316,,,24.244,0.752,,259.812,,195.502,,,,27.829,,,,,,4
2010-03-31 17:01:00,4.738,,166.025,,122.889,,12.266,,,24.233,0.7109999999999999,,261.588,,186.096,,,,27.679,,,,,,4
2010-03-31 17:02:00,4.778,,125.643,,122.898,,12.21,,,24.211,0.539,,268.666,,144.816,,,,27.362,,,,,,4
2010-03-31 17:03:00,4.747,,197.593,,123.099,,12.132,,,24.207,0.8319999999999999,,265.166,,220.444,,,,27.323,,,,,,4
2010-03-31 17:04:00,4.751,,201.48,,123.098,,12.307,,,24.171,0.8509999999999999,,263.096,,223.774,,,,27.59,,,,,,4
2010-03-31 17:05:00,4.761,,214.308,,123.143,,12.455,,,24.146,0.871,,272.226,,237.22,,,,27.716,,,,,,4
2010-03-31 17:06:00,4.77,,217.589,,123.139,,12.482,,,24.051,0.881,,273.952,,241.308,,,,27.82,,,,,,4
2010-03-31 17:07:00,4.765,,207.624,,123.132,,12.547,,,24.036,0.8549999999999999,,267.78,,229.044,,,,27.889,,,,,,4
2010-03-31 17:08:00,4.755,,155.395,,122.996,,12.667,,,24.002,0.657,,267.846,,175.862,,,,27.777,,,,,,4
2010-03-31 17:09:00,4.752,,130.521,,122.946,,12.696,,,23.955,0.564,,266.172,,150.096,,,,27.539,,,,,,4
2010-03-31 17:10:00,4.753,,141.549,,123.038,,12.564,,,23.895,0.5939999999999999,,272.404,,161.778,,,,27.354,,,,,,4
2010-03-31 17:11:00,4.793,,109.276,,122.976,,12.588,,,23.831,0.4719999999999999,,271.356,,128.062,,,,27.153,,,,,,4
2010-03-31 17:12:00,4.816,,94.142,,122.924,,12.6,,,23.727,0.4119999999999999,,274.564,,112.99,,,,26.79,,,,,,4
2010-03-31 17:13:00,4.804,,98.97000000000001,,122.909,,12.493,,,23.697,0.439,,266.88,,117.096,,,,26.572,,,,,,4
2010-03-31 17:14:00,4.832,,80.604,,122.854,,12.474,,,23.628,0.38,,259.06,,98.542,,,,26.223,,,,,,4
2010-03-31 17:15:00,4.846,,79.828,,122.871,,12.388,,,23.595,0.384,,252.326,,97.01,,,,25.803,,,,,,4
2010-03-31 17:16:00,4.844,,78.98,,122.819,,12.297,,,23.521,0.382,,252.13,,96.418,,,,25.467,,,,,,4
2010-03-31 17:17:00,4.855,,76.26,,122.875,,12.326,,,23.441,0.3659999999999999,,255.276,,93.494,,,,25.282,,,,,,4
2010-03-31 17:18:00,4.876,,74.036,,122.826,,12.364,,,23.365,0.3479999999999999,,264.278,,91.956,,,,25.092,,,,,,4
2010-03-31 17:19:00,4.896,,68.833,,122.868,,12.4,,,23.298,0.324,,267.982,,86.768,,,,24.927,,,,,,4
2010-03-31 17:20:00,4.939,,62.689,,122.84,,12.384,,,23.194,0.2899999999999999,,273.358,,79.36,,,,24.698,,,,,,4
2010-03-31 17:21:00,4.976,,58.081,,122.829,,12.429,,,23.121,0.27,,276.552,,74.562,,,,24.538,,,,,,4
2010-03-31 17:22:00,4.988,,53.578,,122.792,,12.444,,,23.006,0.258,,276.566,,71.304,,,,24.339,,,,,,4
2010-03-31 17:23:00,4.979,,55.907,,122.781,,12.491,,,22.936,0.266,,276.498,,73.53199999999998,,,,24.262,,,,,,4
2010-03-31 17:24:00,4.948,,64.765,,122.831,,12.413,,,22.831,0.2969999999999999,,275.214,,81.736,,,,24.158,,,,,,4
2010-03-31 17:25:00,4.969,,62.425,,122.892,,12.365,,,22.755,0.2849999999999999,,280.806,,80.128,,,,24.174,,,,,,4
2010-03-31 17:26:00,4.97,,58.17,,122.948,,12.33,,,22.651,0.278,,276.342,,76.694,,,,24.05,,,,,,4
2010-03-31 17:27:00,5.006,,53.782,,122.843,,12.319,,,22.572,0.257,,276.47,,70.926,,,,23.88,,,,,,4
2010-03-31 17:28:00,4.986,,54.409,,122.812,,12.283,,,22.458,0.264,,276.308,,72.83799999999998,,,,23.741,,,,,,4
2010-03-31 17:29:00,4.978,,54.591,,122.765,,12.382,,,22.37,0.266,,276.312,,73.37999999999998,,,,23.659,,,,,,4
2010-03-31 17:30:00,4.992,,51.558,,122.75,,12.36,,,22.246,0.253,,276.098,,69.726,,,,23.458,,,,,,4
2010-03-31 17:31:00,5.0,,53.303,,122.745,,12.327,,,22.173,0.256,,276.462,,70.812,,,,23.346,,,,,,4
2010-03-31 17:32:00,4.983,,55.995,,122.84,,12.378,,,22.049,0.268,,276.332,,74.04,,,,23.268,,,,,,4
2010-03-31 17:33:00,4.99,,55.439,,122.853,,12.452,,,21.975,0.263,,276.402,,72.70399999999998,,,,23.155,,,,,,4
2010-03-31 17:34:00,5.001,,54.679,,122.897,,12.434,,,21.863,0.261,,275.996,,72.024,,,,23.035,,,,,,4
2010-03-31 17:35:00,4.991,,54.47,,122.879,,12.393,,,21.763,0.258,,276.354,,71.282,,,,22.928,,,,,,4
2010-03-31 17:36:00,5.001,,54.497,,122.961,,12.482,,,21.678,0.262,,276.114,,72.31399999999998,,,,22.865,,,,,,4
2010-03-31 17:37:00,4.996,,53.798,,122.927,,12.506,,,21.566,0.259,,276.306,,71.666,,,,22.712,,,,,,4
2010-03-31 17:38:00,5.02,,50.765,,122.86,,12.364,,,21.422,0.246,,276.386,,67.938,,,,22.553,,,,,,4
2010-03-31 17:39:00,5.049,,48.271,,122.884,,12.283,,,21.29,0.2379999999999999,,276.218,,65.618,,,,22.395,,,,,,4
2010-03-31 17:40:00,5.05,,46.069,,122.865,,12.266,,,21.205,0.227,,276.144,,62.702,,,,22.25,,,,,,4
2010-03-31 17:41:00,5.08,,42.292,,122.882,,12.217,,,21.103,0.218,,275.816,,60.036,,,,22.028,,,,,,4
2010-03-31 17:42:00,5.111,,37.805,,122.886,,12.134,,,20.995,0.198,,276.254,,54.66,,,,21.813,,,,,,4
2010-03-31 17:43:00,5.133,,34.111,,122.809,,12.067,,,20.907,0.182,,276.006,,50.316,,,,21.607,,,,,,4
2010-03-31 17:44:00,5.152,,31.749,,122.817,,12.016,,,20.844,0.1719999999999999,,276.228,,47.582,,,,21.397,,,,,,4
2010-03-31 17:45:00,5.151,,29.872,,122.781,,11.994,,,20.773,0.165,,276.56,,45.684,,,,21.202,,,,,,4
2010-03-31 17:46:00,5.163,,28.98,,122.821,,11.968,,,20.716,0.159,,276.372,,44.052,,,,21.02,,,,,,4
2010-03-31 17:47:00,5.171,,28.462,,122.851,,11.965,,,20.614,0.157,,276.14,,43.416,,,,20.841,,,,,,4
2010-03-31 17:48:00,5.171,,27.945,,122.76,,11.944,,,20.519,0.157,,276.398,,43.368,,,,20.651,,,,,,4
2010-03-31 17:49:00,5.168,,26.734,,122.811,,11.942,,,20.45,0.156,,276.174,,43.026,,,,20.529,,,,,,4
2010-03-31 17:50:00,5.177,,26.354,,122.84,,11.987,,,20.358,0.153,,276.234,,42.168,,,,20.394,,,,,,4
2010-03-31 17:51:00,5.173,,25.891,,122.89,,11.986,,,20.266,0.155,,276.182,,42.848,,,,20.233,,,,,,4
2010-03-31 17:52:00,5.168,,26.442,,122.89,,11.909,,,20.19,0.156,,276.176,,43.038,,,,20.089,,,,,,4
2010-03-31 17:53:00,5.187,,24.653,,122.824,,11.844,,,20.078,0.1489999999999999,,276.204,,41.046,,,,19.99,,,,,,4
2010-03-31 17:54:00,5.196,,22.418,,122.878,,11.84,,,19.957,0.139,,276.146,,38.41,,,,19.871,,,,,,4
2010-03-31 17:55:00,5.189,,19.026,,122.828,,11.835,,,19.869,0.127,,276.258,,35.222,,,,19.73,,,,,,4
2010-03-31 17:56:00,5.202,,16.477,,122.806,,11.831,,,19.802,0.114,,274.964,,31.4,,,,19.575,,,,,,4
2010-03-31 17:57:00,5.236,,17.705,,122.827,,11.818,,,19.716,0.133,,242.854,,32.258,,,,19.437,,,,,,4
2010-03-31 17:58:00,5.257,,14.638,,122.84,,11.768,,,19.597,0.126,,225.68,,28.412,,,,19.278,,,,,,4
2010-03-31 17:59:00,5.255,,12.128,,122.773,,11.713,,,19.522,0.113,,225.48,,25.57,,,,19.115,,,,,,4
2010-03-31 18:00:00,5.266,,9.375,,122.831,,11.695,,,19.426,0.106,,225.33,,23.778,,,,18.956,,,,,,4
2010-03-31 18:01:00,5.266,,8.726,,122.891,,11.678,,,19.361,0.097,,225.456,,21.774,,,,18.812,,,,,,4
2010-03-31 18:02:00,5.248,,7.404,,122.96,,11.625,,,19.286,0.0899999999999999,,225.516,,20.362,,,,18.634,,,,,,4
2010-03-31 18:03:00,5.271,,5.819,,122.923,,11.545,,,19.204,0.0869999999999999,,225.498,,19.614,,,,18.458,,,,,,4
2010-03-31 18:04:00,5.282,,5.511,,122.906,,11.439,,,19.079,0.08,,225.496,,18.104,,,,18.294,,,,,,4
2010-03-31 18:05:00,5.301,,4.52,,122.946,,11.389,,,18.968,0.079,,225.712,,17.772,,,,18.125,,,,,,4
2010-03-31 18:06:00,5.304,,3.16,,122.876,,11.376,,,18.894,0.0759999999999999,,221.59,,16.814,,,,17.96,,,,,,4
2010-03-31 18:07:00,5.31,,1.943,,122.878,,11.341,,,18.811,0.069,,212.288,,14.626,,,,17.785,,,,,,4
2010-03-31 18:08:00,5.309,,0.958,,122.799,,11.301,,,18.747,0.065,,203.182,,13.238,,,,17.586,,,,,,4
2010-03-31 18:09:00,5.296,,-0.0719999999999999,,122.823,,11.289,,,18.678,0.0609999999999999,,195.62,,11.994,,,,17.429,,,,,,4
2010-03-31 18:10:00,5.3,,-0.909,,122.844,,11.299,,,18.579,0.058,,188.702,,10.886,,,,17.239,,,,,,4
2010-03-31 18:11:00,5.33,,-1.657,,122.852,,11.307,,,18.483,0.0539999999999999,,181.32,,9.768,,,,17.079,,,,,,4
2010-03-31 18:12:00,5.322,,-2.709,,122.841,,11.254,,,18.359,0.0509999999999999,,174.422,,8.846,,,,16.897,,,,,,4
2010-03-31 18:13:00,5.325,,-3.628,,122.803,,11.219,,,18.271,0.0439999999999999,,167.524,,7.418,,,,16.713,,,,,,4
2010-03-31 18:14:00,5.344,,-4.449,,122.825,,11.171,,,18.187,0.041,,161.274,,6.588,,,,16.541,,,,,,4
2010-03-31 18:15:00,5.184,,-2.076,,122.709,,11.13,,,18.091,0.034,,198.01,,6.432,,,,16.388,,,,,,4
2010-03-31 18:16:00,5.169,,-2.147,,122.701,,11.143,,,18.009,0.032,,205.738,,6.294,,,,16.286,,,,,,4
2010-03-31 18:17:00,5.09,,-1.294,,122.714,,11.176,,,17.944,0.0299999999999999,,206.33,,5.92,,,,16.207,,,,,,4
2010-03-31 18:18:00,5.158,,-1.702,,122.695,,11.266,,,17.822,0.028,,192.774,,5.364,,,,16.13,,,,,,4
2010-03-31 18:19:00,5.131,,-2.368,,122.647,,11.303,,,17.761,0.025,,194.68,,4.798,,,,16.033,,,,,,4
2010-03-31 18:20:00,5.057,,-0.276,,122.636,,11.213,,,17.678,0.024,,189.152,,4.38,,,,15.897,,,,,,4
2010-03-31 18:21:00,5.087,,-2.23,,122.708,,11.064,,,17.585,0.023,,188.872,,4.392,,,,15.818,,,,,,4
2010-03-31 18:22:00,5.029,,-0.171,,122.677,,10.949,,,17.503,0.0219999999999999,,179.802,,3.896,,,,15.772,,,,,,4
2010-03-31 18:23:00,5.058,,-0.54,,122.589,,10.88,,,17.452,0.02,,163.246,,3.288,,,,15.762,,,,,,4
2010-03-31 18:24:00,5.001,,-0.028,,122.537,,10.885,,,17.371,0.02,,175.508,,3.576,,,,15.724,,,,,,4
2010-03-31 18:25:00,5.005,,-0.039,,122.467,,10.798,,,17.291,0.0179999999999999,,155.22,,2.842,,,,15.67,,,,,,4
2010-03-31 18:26:00,5.003,,-0.017,,122.515,,10.916,,,17.202,0.017,,61.982,,1.056,,,,15.619,,,,,,4
2010-03-31 18:27:00,5.002,,0.501,,122.487,,11.043,,,17.099,0.017,,27.942,,0.4739999999999999,,,,15.535,,,,,,4
2010-03-31 18:28:00,5.003,,-0.039,,122.474,,11.084,,,17.008,0.014,,22.332,,0.2999999999999999,,,,15.408,,,,,,4
2010-03-31 18:29:00,5.001,,0.258,,122.481,,11.066,,,16.88,0.0129999999999999,,17.29,,0.224,,,,15.298,,,,,,4
2010-03-31 18:30:00,4.996,,0.016,,122.382,,11.13,,,16.778,0.0109999999999999,,14.318,,0.16,,,,15.175,,,,,,4
2010-03-31 18:31:00,4.999,,0.308,,122.375,,11.095,,,16.675,0.01,,12.226,,0.124,,,,15.052,,,,,,4
2010-03-31 18:32:00,4.988,,-0.11,,122.307,,10.968,,,16.542,0.0089999999999999,,10.736,,0.1,,,,14.926,,,,,,4
2010-03-31 18:33:00,4.983,,-0.0219999999999999,,122.301,,10.867,,,16.434,0.01,,10.13,,0.104,,,,14.829,,,,,,4
2010-03-31 18:34:00,4.99,,0.0709999999999999,,122.268,,10.826,,,16.365,0.0089999999999999,,10.374,,0.094,,,,14.732,,,,,,4
2010-03-31 18:35:00,4.987,,0.0439999999999999,,122.223,,10.839,,,16.255,0.0089999999999999,,10.25,,0.098,,,,14.634,,,,,,4
2010-03-31 18:36:00,4.991,,-0.083,,122.236,,10.91,,,16.216,0.0089999999999999,,10.308,,0.0899999999999999,,,,14.583,,,,,,4
2010-03-31 18:37:00,4.985,,-0.0219999999999999,,122.158,,10.915,,,16.14,0.007,,9.786,,0.066,,,,14.497,,,,,,4
2010-03-31 18:38:00,4.984,,0.2089999999999999,,122.123,,10.961,,,16.033,0.0089999999999999,,9.702,,0.0879999999999999,,,,14.424,,,,,,4
2010-03-31 18:39:00,4.982,,-0.05,,122.116,,10.979,,,15.959,0.01,,9.722,,0.094,,,,14.336,,,,,,4
2010-03-31 18:40:00,4.982,,-0.066,,122.152,,10.873,,,15.867,0.008,,9.69,,0.08,,,,14.271,,,,,,4
2010-03-31 18:41:00,4.978,,-0.017,,122.094,,10.697,,,15.78,0.0089999999999999,,9.452,,0.084,,,,14.225,,,,,,4
2010-03-31 18:42:00,4.977,,0.0769999999999999,,122.04,,10.656,,,15.692,0.0089999999999999,,9.372000000000002,,0.0859999999999999,,,,14.2,,,,,,4
2010-03-31 18:43:00,4.968,,0.126,,121.988,,10.475,,,15.574,0.008,,8.714,,0.066,,,,14.095,,,,,,4
2010-03-31 18:44:00,4.974,,-0.138,,121.946,,10.342,,,15.5,0.007,,7.538,,0.05,,,,14.069,,,,,,4
2010-03-31 18:45:00,4.975,,0.049,,121.881,,10.457,,,15.389,0.006,,6.364,,0.0379999999999999,,,,14.033,,,,,,4
2010-03-31 18:46:00,4.969,,0.016,,121.906,,10.463,,,15.337,0.008,,5.794,,0.0439999999999999,,,,13.991,,,,,,4
2010-03-31 18:47:00,4.972,,-0.121,,121.919,,10.275,,,15.244,0.008,,5.234,,0.042,,,,13.954,,,,,,4
2010-03-31 18:48:00,4.978,,0.016,,121.985,,10.13,,,15.197,0.006,,5.01,,0.0299999999999999,,,,13.884,,,,,,4
2010-03-31 18:49:00,4.97,,0.187,,121.869,,9.888000000000002,,,15.119,0.008,,4.37,,0.0359999999999999,,,,13.805,,,,,,4
2010-03-31 18:50:00,4.974,,0.187,,121.961,,10.083,,,15.077,0.007,,3.936,,0.028,,,,13.785,,,,,,4
2010-03-31 18:51:00,4.969,,-0.188,,121.881,,10.423,,,14.97,0.0089999999999999,,3.886,,0.0359999999999999,,,,13.67,,,,,,4
2010-03-31 18:52:00,4.965,,-0.099,,121.847,,10.564,,,14.858,0.008,,3.824,,0.032,,,,13.541,,,,,,4
2010-03-31 18:53:00,4.963,,-0.193,,121.881,,10.588,,,14.803,0.0089999999999999,,3.64,,0.032,,,,13.448,,,,,,4
2010-03-31 18:54:00,4.976,,0.187,,121.931,,10.376,,,14.772,0.008,,3.406,,0.0259999999999999,,,,13.366,,,,,,4
2010-03-31 18:55:00,4.97,,0.0769999999999999,,121.836,,10.115,,,14.719,0.007,,3.386,,0.024,,,,13.328,,,,,,4
2010-03-31 18:56:00,4.977,,0.33,,121.901,,10.085,,,14.61,0.006,,3.296,,0.02,,,,13.313,,,,,,4
2010-03-31 18:57:00,4.979,,0.214,,121.951,,10.271,,,14.56,0.007,,3.236,,0.024,,,,13.266,,,,,,4
2010-03-31 18:58:00,4.976,,0.132,,121.967,,10.319,,,14.528,0.008,,3.304,,0.024,,,,13.179,,,,,,4
2010-03-31 18:59:00,4.974,,-0.0879999999999999,,121.947,,10.243,,,14.441,0.0089999999999999,,2.948,,0.0259999999999999,,,,13.053,,,,,,4
2010-03-31 19:00:00,4.976,,0.0769999999999999,,121.928,,10.043,,,14.388,0.008,,3.178,,0.0259999999999999,,,,12.929,,,,,,4
2010-03-31 19:01:00,4.975,,0.104,,121.871,,10.057,,,14.307,0.008,,2.942,,0.024,,,,12.871,,,,,,4
2010-03-31 19:02:00,4.974,,0.0879999999999999,,121.973,,10.162,,,14.214,0.01,,3.022,,0.028,,,,12.783,,,,,,4
2010-03-31 19:03:00,4.98,,0.0,,121.979,,10.175,,,14.117,0.008,,2.908,,0.024,,,,12.692,,,,,,4
2010-03-31 19:04:00,4.984,,0.0379999999999999,,122.032,,9.967,,,14.057,0.007,,2.642,,0.0179999999999999,,,,12.584,,,,,,4
2010-03-31 19:05:00,4.986,,-0.171,,122.039,,9.871,,,13.972,0.005,,2.824,,0.014,,,,12.56,,,,,,4
2010-03-31 19:06:00,4.983,,0.44,,122.061,,9.953,,,13.926,0.006,,2.882,,0.02,,,,12.557,,,,,,4
2010-03-31 19:07:00,4.985,,0.066,,122.088,,10.001,,,13.901,0.01,,2.762,,0.028,,,,12.504,,,,,,4
2010-03-31 19:08:00,4.979,,0.0109999999999999,,122.077,,9.899,,,13.825,0.007,,2.71,,0.02,,,,12.411,,,,,,4
2010-03-31 19:09:00,4.981,,-0.0219999999999999,,122.078,,9.844,,,13.772,0.0089999999999999,,2.618,,0.024,,,,12.331,,,,,,4
2010-03-31 19:10:00,4.986,,0.005,,122.136,,9.959,,,13.677,0.008,,2.492,,0.02,,,,12.259,,,,,,4
2010-03-31 19:11:00,4.983,,0.33,,122.129,,9.975,,,13.627,0.0089999999999999,,2.666,,0.024,,,,12.252,,,,,,4
2010-03-31 19:12:00,4.974,,0.132,,122.087,,9.848,,,13.54,0.0089999999999999,,2.464,,0.0219999999999999,,,,12.205,,,,,,4
2010-03-31 19:13:00,4.985,,-0.006,,122.1,,9.789,,,13.507,0.01,,2.264,,0.0219999999999999,,,,12.139,,,,,,4
