measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,control_module_voltage__1371,das_battery_voltage__1369,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,interior_temp__1366,module_temp_1__321,program_codeset__1373,resistor_box_3_temp__1370,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,vcm_above_threshold__1372,system_id
2010-05-24 09:48:00,6.954,762.517,123.033,22.049,,,,,,,,,,,,,,,,,,,38.699,3.211,252.644,811.092,,,,,,,,40.645,,,,,,,,,,4
2010-05-24 09:49:00,7.027,769.614,123.008,21.775,,,,,,,,,,,,,,,,,,,40.387,3.275,250.322,819.6939999999998,,,,,,,,40.967,,,,,,,,,,4
2010-05-24 09:50:00,7.142,787.253,123.164,21.822,,,,,,,,,,,,,,,,,,,42.928,3.365,249.888,840.754,,,,,,,,41.286,,,,,,,,,,4
2010-05-24 09:51:00,7.285999999999999,812.2859999999998,123.091,22.094,,,,,,,,,,,,,,,,,,,41.609,3.387,254.93,863.496,,,,,,,,42.155,,,,,,,,,,4
2010-05-24 09:52:00,7.424,833.212,123.137,22.221,,,,,,,,,,,,,,,,,,,40.076,3.497,254.628,890.4339999999999,,,,,,,,42.607,,,,,,,,,,4
2010-05-24 09:53:00,7.49,848.743,123.189,22.213,,,,,,,,,,,,,,,,,,,40.048,3.56,253.92,903.176,,,,,,,,43.436,,,,,,,,,,4
2010-05-24 09:54:00,7.58,858.702,123.196,22.409,,,,,,,,,,,,,,,,,,,61.537,3.556,257.504,915.7,,,,,,,,43.76,,,,,,,,,,4
2010-05-24 09:55:00,7.603,864.092,123.253,22.167,,,,,,,,,,,,,,,,,,,294.917,3.587,256.356,919.392,,,,,,,,43.299,,,,,,,,,,4
2010-05-24 09:56:00,6.563,646.48,122.744,22.351,,,,,,,,,,,,,,,,,,,281.641,2.665,257.284,687.3,,,,,,,,42.543,,,,,,,,,,4
2010-05-24 09:57:00,6.828,725.6699999999998,122.75,22.171,,,,,,,,,,,,,,,,,,,266.534,3.001,257.636,772.504,,,,,,,,41.487,,,,,,,,,,4
2010-05-24 09:58:00,7.655999999999999,869.839,122.993,21.821,,,,,,,,,,,,,,,,,,,282.409,3.613,256.828,927.968,,,,,,,,41.887,,,,,,,,,,4
2010-05-24 09:59:00,7.559999999999999,858.988,123.02,21.742,,,,,,,,,,,,,,,,,,,274.318,3.552,256.822,912.252,,,,,,,,41.875,,,,,,,,,,4
2010-05-24 10:00:00,7.484,847.306,122.928,21.638,,,,,,,,,,,,,,,,,,,283.69,3.565,252.256,899.384,,,,,,,,41.861,,,,,,,,,,4
2010-05-24 10:01:00,7.461,841.586,122.925,22.024,,,,,,,,,,,,,,,,,,,269.972,3.578,249.878,893.942,,,,,,,,42.201,,,,,,,,,,4
2010-05-24 10:02:00,7.549,855.481,122.93,21.899,,,,,,,,,,,,,,,,,,,260.147,3.641,249.542,908.49,,,,,,,,42.186,,,,,,,,,,4
2010-05-24 10:03:00,7.55,852.971,122.918,21.668,,,,,,,,,,,,,,,,,,,216.232,3.566,254.784,908.598,,,,,,,,41.689,,,,,,,,,,4
2010-05-24 10:04:00,7.654,867.2519999999998,122.98,21.313,,,,,,,,,,,,,,,,,,,170.139,3.603,257.244,926.762,,,,,,,,42.084,,,,,,,,,,4
2010-05-24 10:05:00,7.607,858.091,122.99,21.666,,,,,,,,,,,,,,,,,,,179.303,3.608,254.232,917.362,,,,,,,,42.82,,,,,,,,,,4
2010-05-24 10:06:00,7.562999999999999,849.486,122.971,21.731,,,,,,,,,,,,,,,,,,,161.391,3.589,253.052,908.142,,,,,,,,42.589,,,,,,,,,,4
2010-05-24 10:07:00,7.473,838.216,122.968,21.605,,,,,,,,,,,,,,,,,,,218.879,3.53,253.618,895.302,,,,,,,,42.356,,,,,,,,,,4
2010-05-24 10:08:00,7.45,839.383,122.886,21.844,,,,,,,,,,,,,,,,,,,241.239,3.552,251.13,891.972,,,,,,,,42.014,,,,,,,,,,4
2010-05-24 10:09:00,7.524,848.269,122.847,22.114,,,,,,,,,,,,,,,,,,,226.588,3.545,255.672,906.262,,,,,,,,42.331,,,,,,,,,,4
2010-05-24 10:10:00,7.537,850.075,122.894,22.265,,,,,,,,,,,,,,,,,,,219.592,3.508,258.898,908.098,,,,,,,,42.71,,,,,,,,,,4
2010-05-24 10:11:00,7.473,840.782,122.863,22.368,,,,,,,,,,,,,,,,,,,247.405,3.514,254.768,895.236,,,,,,,,42.794,,,,,,,,,,4
2010-05-24 10:12:00,7.33,818.447,122.849,22.143,,,,,,,,,,,,,,,,,,,206.858,3.413,255.108,870.654,,,,,,,,42.439,,,,,,,,,,4
2010-05-24 10:13:00,7.291,810.981,122.846,21.951,,,,,,,,,,,,,,,,,,,222.011,3.351,257.798,863.952,,,,,,,,42.411,,,,,,,,,,4
2010-05-24 10:14:00,7.341999999999999,821.397,122.858,21.673,,,,,,,,,,,,,,,,,,,214.424,3.41,256.222,873.614,,,,,,,,42.132,,,,,,,,,,4
2010-05-24 10:15:00,7.361,826.2809999999998,122.846,21.507,,,,,,,,,,,,,,,,,,,245.289,3.416,257.068,878.1599999999999,,,,,,,,41.994,,,,,,,,,,4
2010-05-24 10:16:00,7.349,823.308,122.872,21.387,,,,,,,,,,,,,,,,,,,272.727,3.395,258.004,875.85,,,,,,,,42.276,,,,,,,,,,4
2010-05-24 10:17:00,7.349,820.038,122.861,21.345,,,,,,,,,,,,,,,,,,,290.993,3.419,255.488,873.388,,,,,,,,42.192,,,,,,,,,,4
2010-05-24 10:18:00,7.37,822.576,122.897,21.857,,,,,,,,,,,,,,,,,,,292.582,3.418,256.714,877.49,,,,,,,,42.479,,,,,,,,,,4
2010-05-24 10:19:00,7.397999999999999,825.626,122.907,21.585,,,,,,,,,,,,,,,,,,,265.98,3.419,258.062,882.244,,,,,,,,41.93,,,,,,,,,,4
2010-05-24 10:20:00,7.437,832.441,122.911,21.243,,,,,,,,,,,,,,,,,,,211.276,3.491,255.78,892.796,,,,,,,,41.403,,,,,,,,,,4
2010-05-24 10:21:00,7.332,819.8339999999998,122.829,21.427,,,,,,,,,,,,,,,,,,,217.285,3.431,254.052,871.548,,,,,,,,41.599,,,,,,,,,,4
2010-05-24 10:22:00,7.264999999999999,803.527,122.81,21.053,,,,,,,,,,,,,,,,,,,97.781,3.352,256.584,860.15,,,,,,,,40.869,,,,,,,,,,4
2010-05-24 10:23:00,7.410999999999999,832.177,122.85,20.502,,,,,,,,,,,,,,,,,,,35.929,3.381,261.684,884.6459999999998,,,,,,,,39.921,,,,,,,,,,4
2010-05-24 10:24:00,7.418,832.4299999999998,122.823,20.817,,,,,,,,,,,,,,,,,,,35.404,3.404,260.748,887.422,,,,,,,,40.264,,,,,,,,,,4
2010-05-24 10:25:00,7.465,836.686,122.806,20.765,,,,,,,,,,,,,,,,,,,33.487,3.489,256.17,893.846,,,,,,,,40.234,,,,,,,,,,4
2010-05-24 10:26:00,7.47,838.816,122.838,20.914,,,,,,,,,,,,,,,,,,,31.533,3.463,258.074,893.604,,,,,,,,40.492,,,,,,,,,,4
2010-05-24 10:27:00,7.473,841.822,122.943,21.124,,,,,,,,,,,,,,,,,,,37.444,3.463,258.196,894.0839999999998,,,,,,,,40.54,,,,,,,,,,4
2010-05-24 10:28:00,7.458,838.558,122.871,21.124,,,,,,,,,,,,,,,,,,,51.239,3.492,255.474,892.188,,,,,,,,40.747,,,,,,,,,,4
2010-05-24 10:29:00,7.492,843.2319999999999,122.911,21.168,,,,,,,,,,,,,,,,,,,40.449,3.477,259.096,900.836,,,,,,,,40.884,,,,,,,,,,4
2010-05-24 10:30:00,7.567999999999999,851.754,122.871,20.613,,,,,,,,,,,,,,,,,,,79.76699999999998,3.536,257.302,909.684,,,,,,,,40.641,,,,,,,,,,4
2010-05-24 10:31:00,7.745,881.7089999999998,122.937,20.762,,,,,,,,,,,,,,,,,,,82.944,3.641,258.568,941.418,,,,,,,,41.199,,,,,,,,,,4
2010-05-24 10:32:00,7.697,875.548,122.988,20.887,,,,,,,,,,,,,,,,,,,77.569,3.586,261.174,936.508,,,,,,,,41.696,,,,,,,,,,4
2010-05-24 10:33:00,5.847,469.284,122.131,20.901,,,,,,,,,,,,,,,,,,,109.234,1.98,255.122,505.442,,,,,,,,40.663,,,,,,,,,,4
2010-05-24 10:34:00,7.148,747.956,122.728,20.514,,,,,,,,,,,,,,,,,,,101.406,3.018,263.534,796.77,,,,,,,,39.392,,,,,,,,,,4
2010-05-24 10:35:00,7.535,831.748,122.929,20.699,,,,,,,,,,,,,,,,,,,105.026,3.363,264.068,889.844,,,,,,,,40.534,,,,,,,,,,4
2010-05-24 10:36:00,6.242,537.121,122.19,20.641,,,,,,,,,,,,,,,,,,,127.943,2.135,269.14,577.736,,,,,,,,39.068,,,,,,,,,,4
2010-05-24 10:37:00,8.051,924.667,123.171,20.785,,,,,,,,,,,,,,,,,,,127.679,3.687,268.882,991.292,,,,,,,,40.219,,,,,,,,,,4
2010-05-24 10:38:00,6.657,681.572,122.663,20.514,,,,,,,,,,,,,,,,,,,73.409,2.699,269.738,729.724,,,,,,,,39.642,,,,,,,,,,4
2010-05-24 10:39:00,7.614,851.374,123.069,20.636,,,,,,,,,,,,,,,,,,,43.937,3.418,265.812,910.884,,,,,,,,39.958,,,,,,,,,,4
2010-05-24 10:40:00,7.716999999999999,874.552,123.043,20.948,,,,,,,,,,,,,,,,,,,43.353,3.51,266.3,934.838,,,,,,,,40.923,,,,,,,,,,4
2010-05-24 10:41:00,7.716999999999999,876.2859999999998,123.098,20.878,,,,,,,,,,,,,,,,,,,42.681,3.547,264.092,936.8560000000001,,,,,,,,41.314,,,,,,,,,,4
2010-05-24 10:42:00,7.591999999999999,854.876,122.984,20.977,,,,,,,,,,,,,,,,,,,43.9,3.461,264.448,915.1,,,,,,,,41.721,,,,,,,,,,4
2010-05-24 10:43:00,7.548,852.448,122.921,20.997,,,,,,,,,,,,,,,,,,,42.857,3.468,262.02,908.674,,,,,,,,41.655,,,,,,,,,,4
2010-05-24 10:44:00,7.545,851.765,122.995,20.781,,,,,,,,,,,,,,,,,,,42.055,3.506,259.392,909.406,,,,,,,,41.579,,,,,,,,,,4
2010-05-24 10:45:00,7.559999999999999,855.9109999999998,123.031,20.76,,,,,,,,,,,,,,,,,,,44.045,3.544,257.122,911.158,,,,,,,,41.662,,,,,,,,,,4
2010-05-24 10:46:00,7.586,855.999,122.911,20.664,,,,,,,,,,,,,,,,,,,47.603,3.542,258.2,914.596,,,,,,,,41.319,,,,,,,,,,4
2010-05-24 10:47:00,7.586999999999998,855.696,123.023,20.917,,,,,,,,,,,,,,,,,,,51.126,3.563,256.59,914.048,,,,,,,,41.586,,,,,,,,,,4
2010-05-24 10:48:00,7.588,855.7899999999998,122.942,20.308,,,,,,,,,,,,,,,,,,,49.066,3.608,252.932,912.632,,,,,,,,40.78,,,,,,,,,,4
2010-05-24 10:49:00,7.602,858.581,122.996,20.09,,,,,,,,,,,,,,,,,,,52.402,3.578,256.408,917.234,,,,,,,,40.616,,,,,,,,,,4
2010-05-24 10:50:00,7.622,862.8529999999998,123.099,19.988,,,,,,,,,,,,,,,,,,,54.037,3.548,259.53,920.888,,,,,,,,40.525,,,,,,,,,,4
2010-05-24 10:51:00,7.61,860.943,123.101,19.964,,,,,,,,,,,,,,,,,,,53.897,3.569,257.662,919.498,,,,,,,,40.604,,,,,,,,,,4
2010-05-24 10:52:00,7.577,858.548,123.113,20.291,,,,,,,,,,,,,,,,,,,55.114,3.53,259.234,915.124,,,,,,,,41.097,,,,,,,,,,4
2010-05-24 10:53:00,7.583,854.364,123.183,20.049,,,,,,,,,,,,,,,,,,,54.665,3.558,256.522,912.632,,,,,,,,40.97,,,,,,,,,,4
2010-05-24 10:54:00,7.561,851.561,123.19,19.675,,,,,,,,,,,,,,,,,,,51.821,3.563,255.506,910.316,,,,,,,,40.989,,,,,,,,,,4
2010-05-24 10:55:00,7.545,848.979,123.159,20.225,,,,,,,,,,,,,,,,,,,53.259,3.586,253.298,908.208,,,,,,,,41.563,,,,,,,,,,4
2010-05-24 10:56:00,6.618,668.061,122.841,20.489,,,,,,,,,,,,,,,,,,,53.839,2.751,260.808,716.18,,,,,,,,41.028,,,,,,,,,,4
2010-05-24 10:57:00,7.724,878.477,123.211,20.334,,,,,,,,,,,,,,,,,,,53.982,3.638,258.178,939.208,,,,,,,,40.884,,,,,,,,,,4
2010-05-24 10:58:00,7.671999999999999,869.267,123.24,20.492,,,,,,,,,,,,,,,,,,,54.487,3.573,260.232,929.846,,,,,,,,40.851,,,,,,,,,,4
2010-05-24 10:59:00,7.675,870.115,123.228,19.831,,,,,,,,,,,,,,,,,,,324.792,3.618,257.088,930.148,,,,,,,,40.206,,,,,,,,,,4
2010-05-24 11:00:00,7.718,879.688,123.239,19.904,,,,,,,,,,,,,,,,,,,287.071,3.632,258.41,938.526,,,,,,,,40.627,,,,,,,,,,4
2010-05-24 11:01:00,7.722,880.712,123.227,20.055,,,,,,,,,,,,,,,,,,,292.247,3.621,259.344,939.1,,,,,,,,40.57,,,,,,,,,,4
2010-05-24 11:02:00,7.798,891.773,123.3,20.272,,,,,,,,,,,,,,,,,,,309.511,3.716,256.072,951.364,,,,,,,,40.914,,,,,,,,,,4
2010-05-24 11:03:00,7.864,904.452,123.332,19.837,,,,,,,,,,,,,,,,,,,230.293,3.692,261.012,963.61,,,,,,,,40.517,,,,,,,,,,4
2010-05-24 11:04:00,7.896,905.217,123.349,19.429,,,,,,,,,,,,,,,,,,,363.343,3.725,260.348,969.762,,,,,,,,40.285,,,,,,,,,,4
2010-05-24 11:05:00,7.915,906.434,123.48,19.466,,,,,,,,,,,,,,,,,,,426.45,3.754,258.302,969.738,,,,,,,,40.113,,,,,,,,,,4
2010-05-24 11:06:00,7.97,917.153,123.579,19.552,,,,,,,,,,,,,,,,,,,399.216,3.79,258.706,980.408,,,,,,,,40.512,,,,,,,,,,4
2010-05-24 11:07:00,8.032,925.719,123.67,19.563,,,,,,,,,,,,,,,,,,,150.112,3.859,256.182,988.634,,,,,,,,39.85,,,,,,,,,,4
2010-05-24 11:08:00,8.088,935.232,123.756,19.117,,,,,,,,,,,,,,,,,,,65.627,3.888,257.394,1000.596,,,,,,,,39.437,,,,,,,,,,4
2010-05-24 11:09:00,8.144999999999998,945.516,123.748,18.954,,,,,,,,,,,,,,,,,,,102.722,3.974,254.06,1009.628,,,,,,,,39.577,,,,,,,,,,4
2010-05-24 11:10:00,8.231999999999998,957.38,123.746,19.229,,,,,,,,,,,,,,,,,,,132.56,3.999,256.014,1023.754,,,,,,,,40.305,,,,,,,,,,4
2010-05-24 11:11:00,8.255,961.79,123.815,19.725,,,,,,,,,,,,,,,,,,,141.499,3.968,259.266,1028.596,,,,,,,,40.992,,,,,,,,,,4
2010-05-24 11:12:00,8.258,965.242,123.815,19.734,,,,,,,,,,,,,,,,,,,57.541,3.981,258.8,1030.24,,,,,,,,41.301,,,,,,,,,,4
2010-05-24 11:13:00,8.31,967.218,123.794,19.656,,,,,,,,,,,,,,,,,,,48.324,4.013,258.322,1036.71,,,,,,,,41.559,,,,,,,,,,4
2010-05-24 11:14:00,7.635,865.143,123.467,19.575,,,,,,,,,,,,,,,,,,,49.01,3.584,257.81,923.854,,,,,,,,41.715,,,,,,,,,,4
2010-05-24 11:15:00,6.928,753.4389999999999,123.223,19.3,,,,,,,,,,,,,,,,,,,47.469,3.167,253.46,802.222,,,,,,,,40.736,,,,,,,,,,4
2010-05-24 11:16:00,7.738,880.817,123.376,18.803,,,,,,,,,,,,,,,,,,,48.487,3.769,249.602,940.796,,,,,,,,40.389,,,,,,,,,,4
2010-05-24 11:17:00,7.853,897.278,123.413,18.678,,,,,,,,,,,,,,,,,,,71.1,3.792,252.424,957.102,,,,,,,,40.278,,,,,,,,,,4
2010-05-24 11:18:00,7.78,883.388,123.457,18.566,,,,,,,,,,,,,,,,,,,75.79699999999998,3.695,255.784,944.966,,,,,,,,40.405,,,,,,,,,,4
2010-05-24 11:19:00,7.715,872.207,123.58,18.214,,,,,,,,,,,,,,,,,,,76.327,3.658,255.778,935.714,,,,,,,,40.175,,,,,,,,,,4
2010-05-24 11:20:00,7.705,872.041,123.57,18.093,,,,,,,,,,,,,,,,,,,67.219,3.609,259.076,934.956,,,,,,,,40.283,,,,,,,,,,4
2010-05-24 11:21:00,7.662,866.294,123.629,17.935,,,,,,,,,,,,,,,,,,,64.134,3.631,255.47,927.5820000000001,,,,,,,,40.329,,,,,,,,,,4
2010-05-24 11:22:00,7.589,859.0929999999998,123.681,18.025,,,,,,,,,,,,,,,,,,,70.56,3.593,255.018,916.2120000000002,,,,,,,,40.598,,,,,,,,,,4
2010-05-24 11:23:00,7.667,870.384,123.702,17.957,,,,,,,,,,,,,,,,,,,76.554,3.626,256.654,930.678,,,,,,,,40.43,,,,,,,,,,4
2010-05-24 11:24:00,7.652,871.028,123.796,17.378,,,,,,,,,,,,,,,,,,,69.846,3.613,257.148,928.9860000000001,,,,,,,,40.4,,,,,,,,,,4
2010-05-24 11:25:00,7.671,873.1699999999998,123.847,17.062,,,,,,,,,,,,,,,,,,,75.73699999999998,3.546,262.912,932.312,,,,,,,,40.067,,,,,,,,,,4
2010-05-24 11:26:00,7.679,875.5259999999998,123.904,16.481,,,,,,,,,,,,,,,,,,,83.979,3.6,259.374,933.72,,,,,,,,39.585,,,,,,,,,,4
2010-05-24 11:27:00,7.699,875.5589999999999,123.833,16.309,,,,,,,,,,,,,,,,,,,74.363,3.537,264.942,936.894,,,,,,,,39.303,,,,,,,,,,4
2010-05-24 11:28:00,7.729,887.0879999999999,123.804,16.294,,,,,,,,,,,,,,,,,,,74.146,3.579,263.362,942.624,,,,,,,,39.285,,,,,,,,,,4
2010-05-24 11:29:00,7.739,881.1749999999998,123.768,16.879,,,,,,,,,,,,,,,,,,,76.964,3.618,260.472,942.372,,,,,,,,39.914,,,,,,,,,,4
2010-05-24 11:30:00,7.748999999999999,887.176,123.841,17.206,,,,,,,,,,,,,,,,,,,76.11,3.619,261.064,944.844,,,,,,,,39.911,,,,,,,,,,4
2010-05-24 11:31:00,7.75,883.316,123.936,17.076,,,,,,,,,,,,,,,,,,,76.224,3.585,263.44,944.3660000000002,,,,,,,,39.816,,,,,,,,,,4
2010-05-24 11:32:00,7.76,885.541,123.878,17.289,,,,,,,,,,,,,,,,,,,77.533,3.609,262.368,946.98,,,,,,,,40.181,,,,,,,,,,4
2010-05-24 11:33:00,7.731,883.933,123.827,17.512,,,,,,,,,,,,,,,,,,,78.699,3.64,258.968,942.72,,,,,,,,40.338,,,,,,,,,,4
2010-05-24 11:34:00,7.721,879.413,123.818,17.714,,,,,,,,,,,,,,,,,,,74.63899999999998,3.615,260.264,940.7840000000001,,,,,,,,40.441,,,,,,,,,,4
2010-05-24 11:35:00,7.721,881.72,123.75,17.447,,,,,,,,,,,,,,,,,,,73.09399999999998,3.63,259.572,942.136,,,,,,,,39.991,,,,,,,,,,4
2010-05-24 11:36:00,7.729,884.269,123.846,17.36,,,,,,,,,,,,,,,,,,,75.411,3.634,259.256,942.074,,,,,,,,39.905,,,,,,,,,,4
2010-05-24 11:37:00,7.734,882.447,123.858,17.305,,,,,,,,,,,,,,,,,,,74.548,3.651,258.52,943.912,,,,,,,,39.77,,,,,,,,,,4
2010-05-24 11:38:00,7.755,884.3619999999999,123.834,17.065,,,,,,,,,,,,,,,,,,,72.566,3.669,257.938,946.446,,,,,,,,39.789,,,,,,,,,,4
2010-05-24 11:39:00,7.769,887.996,123.883,17.337,,,,,,,,,,,,,,,,,,,73.86199999999998,3.65,260.336,950.1,,,,,,,,39.898,,,,,,,,,,4
2010-05-24 11:40:00,7.772999999999999,889.207,123.839,17.204,,,,,,,,,,,,,,,,,,,72.65699999999998,3.583,265.394,950.892,,,,,,,,39.976,,,,,,,,,,4
2010-05-24 11:41:00,7.828,895.7369999999999,123.907,17.395,,,,,,,,,,,,,,,,,,,73.194,3.655,262.41,958.968,,,,,,,,40.473,,,,,,,,,,4
2010-05-24 11:42:00,7.84,898.698,123.922,17.48,,,,,,,,,,,,,,,,,,,75.836,3.712,258.46,959.494,,,,,,,,40.918,,,,,,,,,,4
2010-05-24 11:43:00,6.595,654.232,123.355,17.315,,,,,,,,,,,,,,,,,,,74.21899999999998,2.756,253.378,699.542,,,,,,,,40.374,,,,,,,,,,4
2010-05-24 11:44:00,6.296,594.537,123.202,17.312,,,,,,,,,,,,,,,,,,,73.424,2.524,252.406,635.842,,,,,,,,38.798,,,,,,,,,,4
2010-05-24 11:45:00,7.839,900.84,123.867,17.264,,,,,,,,,,,,,,,,,,,75.614,3.775,254.468,960.574,,,,,,,,39.432,,,,,,,,,,4
2010-05-24 11:46:00,7.893,907.634,123.972,17.466,,,,,,,,,,,,,,,,,,,74.87999999999998,3.8,255.108,969.32,,,,,,,,40.511,,,,,,,,,,4
2010-05-24 11:47:00,7.994,921.204,123.942,17.473,,,,,,,,,,,,,,,,,,,72.456,3.823,257.876,985.682,,,,,,,,40.817,,,,,,,,,,4
2010-05-24 11:48:00,8.09,943.799,123.991,17.922,,,,,,,,,,,,,,,,,,,73.071,3.915,256.716,1005.09,,,,,,,,41.432,,,,,,,,,,4
2010-05-24 11:49:00,8.288,965.033,124.03,18.081,,,,,,,,,,,,,,,,,,,75.116,3.961,260.736,1032.742,,,,,,,,41.955,,,,,,,,,,4
2010-05-24 11:50:00,8.295999999999998,969.019,124.067,18.267,,,,,,,,,,,,,,,,,,,71.726,3.964,260.78,1033.808,,,,,,,,42.176,,,,,,,,,,4
2010-05-24 11:51:00,6.841,689.984,123.401,18.132,,,,,,,,,,,,,,,,,,,72.88599999999998,2.883,257.506,742.1599999999999,,,,,,,,42.008,,,,,,,,,,4
2010-05-24 11:52:00,5.916,475.571,122.94,17.769,,,,,,,,,,,,,,,,,,,75.45699999999998,2.014,253.744,510.598,,,,,,,,40.615,,,,,,,,,,4
2010-05-24 11:53:00,4.785,194.868,122.417,17.505,,,,,,,,,,,,,,,,,,,76.379,0.8319999999999999,259.096,215.424,,,,,,,,37.688,,,,,,,,,,4
2010-05-24 11:54:00,4.81,209.92,122.446,17.48,,,,,,,,,,,,,,,,,,,77.196,0.8689999999999999,266.472,231.386,,,,,,,,35.842,,,,,,,,,,4
2010-05-24 11:55:00,4.87,245.298,122.586,17.453,,,,,,,,,,,,,,,,,,,72.459,1.028,260.6,267.762,,,,,,,,34.199,,,,,,,,,,4
2010-05-24 11:56:00,4.9,286.918,122.54,17.246,,,,,,,,,,,,,,,,,,,72.881,1.198,259.362,310.258,,,,,,,,33.081,,,,,,,,,,4
2010-05-24 11:57:00,5.259,364.643,122.675,17.216,,,,,,,,,,,,,,,,,,,72.187,1.54,255.242,392.61,,,,,,,,32.894,,,,,,,,,,4
2010-05-24 11:58:00,6.902,718.805,123.54,16.938,,,,,,,,,,,,,,,,,,,73.55599999999998,2.936,262.056,768.37,,,,,,,,33.029,,,,,,,,,,4
2010-05-24 11:59:00,7.634,849.662,123.794,16.974,,,,,,,,,,,,,,,,,,,76.13299999999998,3.447,263.236,908.056,,,,,,,,34.438,,,,,,,,,,4
2010-05-24 12:00:00,8.131,946.551,124.048,17.148,,,,,,,,,,,,,,,,,,,75.256,3.797,265.982,1009.772,,,,,,,,36.119,,,,,,,,,,4
2010-05-24 12:01:00,7.998999999999999,924.717,124.0,17.411,,,,,,,,,,,,,,,,,,,70.084,3.662,269.536,987.014,,,,,,,,37.091,,,,,,,,,,4
2010-05-24 12:02:00,7.987,921.794,124.03,17.655,,,,,,,,,,,,,,,,,,,58.209,3.731,264.1,985.198,,,,,,,,37.513,,,,,,,,,,4
2010-05-24 12:03:00,7.941,915.705,124.013,17.668,,,,,,,,,,,,,,,,,,,64.253,3.743,261.304,977.988,,,,,,,,38.178,,,,,,,,,,4
2010-05-24 12:04:00,7.905,910.216,124.08,17.732,,,,,,,,,,,,,,,,,,,67.94,3.76,258.152,970.542,,,,,,,,38.769,,,,,,,,,,4
2010-05-24 12:05:00,7.881,908.526,123.967,17.802,,,,,,,,,,,,,,,,,,,65.05,3.65,264.89,966.708,,,,,,,,39.166,,,,,,,,,,4
2010-05-24 12:06:00,7.843,896.249,123.921,18.115,,,,,,,,,,,,,,,,,,,66.572,3.615,265.28,958.878,,,,,,,,39.685,,,,,,,,,,4
2010-05-24 12:07:00,7.878,904.661,123.875,18.104,,,,,,,,,,,,,,,,,,,66.127,3.652,264.142,964.572,,,,,,,,39.668,,,,,,,,,,4
2010-05-24 12:08:00,7.886,906.571,123.821,18.057,,,,,,,,,,,,,,,,,,,53.063,3.772,256.962,969.216,,,,,,,,39.657,,,,,,,,,,4
2010-05-24 12:09:00,7.918,911.427,123.773,18.078,,,,,,,,,,,,,,,,,,,29.432,3.731,260.886,973.394,,,,,,,,39.608,,,,,,,,,,4
2010-05-24 12:10:00,7.931,915.27,123.817,17.691,,,,,,,,,,,,,,,,,,,29.385,3.719,262.042,974.478,,,,,,,,39.706,,,,,,,,,,4
2010-05-24 12:11:00,7.917,915.171,123.84,17.673,,,,,,,,,,,,,,,,,,,29.355,3.744,260.196,974.072,,,,,,,,39.616,,,,,,,,,,4
2010-05-24 12:12:00,7.912,909.819,123.928,17.907,,,,,,,,,,,,,,,,,,,29.419,3.742,260.342,974.272,,,,,,,,39.455,,,,,,,,,,4
2010-05-24 12:13:00,7.899,909.7310000000001,123.854,17.902,,,,,,,,,,,,,,,,,,,29.233,3.747,259.38,971.898,,,,,,,,39.48,,,,,,,,,,4
2010-05-24 12:14:00,7.873,906.588,123.996,17.813,,,,,,,,,,,,,,,,,,,29.21,3.694,261.906,967.444,,,,,,,,39.652,,,,,,,,,,4
2010-05-24 12:15:00,7.865,909.0100000000001,124.008,17.699,,,,,,,,,,,,,,,,,,,29.212,3.706,260.978,966.902,,,,,,,,39.777,,,,,,,,,,4
2010-05-24 12:16:00,7.91,913.668,123.911,17.507,,,,,,,,,,,,,,,,,,,29.213,3.75,259.566,973.46,,,,,,,,39.289,,,,,,,,,,4
2010-05-24 12:17:00,7.934999999999999,911.999,123.951,17.433,,,,,,,,,,,,,,,,,,,28.878,3.731,261.97,977.296,,,,,,,,39.041,,,,,,,,,,4
2010-05-24 12:18:00,7.978,924.359,123.934,17.336,,,,,,,,,,,,,,,,,,,28.564,3.786,259.88,983.708,,,,,,,,39.512,,,,,,,,,,4
2010-05-24 12:19:00,7.99,921.557,123.912,17.467,,,,,,,,,,,,,,,,,,,28.595,3.767,261.46,984.902,,,,,,,,39.571,,,,,,,,,,4
2010-05-24 12:20:00,8.067,935.656,123.937,17.487,,,,,,,,,,,,,,,,,,,40.014,3.819,261.594,998.93,,,,,,,,39.555,,,,,,,,,,4
2010-05-24 12:21:00,8.259,964.229,123.94,17.222,,,,,,,,,,,,,,,,,,,40.534,3.974,259.362,1030.836,,,,,,,,39.35,,,,,,,,,,4
