measured_on,ac_current__319,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power__1137,ac_power__315,ac_power_metered_kw__1040,ac_voltage__318,ambient_temp__1053,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__1136,dc_power__314,intsolirrad__16,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp__1056,module_temp_f__18,poa_irradiance__1055,poa_irradiance__313,poa_irradiance_refcell__1054,power_factor__327,refcell_temp__1052,wind_speed__1051,wind_speed_mph__19,system_id
2011-12-20 18:47:00,0.1862999999999999,,,,3.2934,,121.6337,,0.9225,,13.8104,-0.2872,-0.0018,2.0927,,-0.0033999999999999,,,,,,,,,,,,0.4909999999999999,-1.3599,-1.8039,-1.4235,,,,-2.8551,,0.1208,,,,4
2011-12-20 18:48:00,0.185,,,,3.3365,,121.6809,,0.976,,13.8105,-0.2872,-0.0051999999999999,1.9445,,-0.0104,,,,,,,,,,,,0.4917,-1.4004,-1.8857,-1.464,,,,-2.7956,,0.121,,,,4
2011-12-20 18:49:00,0.1862999999999999,,,,3.4011,,121.6713,,1.0122,,13.8105,-0.2872,-0.0083999999999999,2.2923,,-0.0194,,,,,,,,,,,,0.4894999999999999,-1.3932,-1.835,-1.4387,,,,-2.7361,,0.1208999999999999,,,,4
2011-12-20 18:50:00,0.1859,,,,3.272,,121.6869,,1.0216,,13.8105,-0.2872,-0.0041,2.0129,,-0.0071,,,,,,,,,,,,0.4995999999999999,-1.3888,-1.8386,-1.4459,,,,-2.8551,,0.1207,,,,4
2011-12-20 18:51:00,0.1852,,,,3.2935,,121.7361,,1.0506,,13.8105,-0.2872,-0.005,2.03,,-0.0115999999999999,,,,,,,,,,,,0.509,-1.3671,-1.8032,-1.412,,,,-2.8551,,0.1208,,,,4
2011-12-20 18:52:00,0.1855,,,,3.3364,,121.7131,,1.0173,,13.8105,-0.2872,-0.0027,1.819,,-0.0068999999999999,,,,,,,,,,,,0.5082999999999999,-1.365,-1.8466,-1.3831,,,,-2.8551,,0.1207,,,,4
2011-12-20 18:53:00,0.1852,,,,3.401,,121.7316,,1.0636,,13.8105,-0.2872,-0.0068999999999999,2.0642,,-0.0172,,,,,,,,,,,,0.5219,-1.3512,-1.7988,-1.3939,,,,-2.7956,,0.1211,,,,4
2011-12-20 18:54:00,0.1857,,,,3.3579,,121.6815,,1.2163,,13.8105,-0.2872,-0.0077999999999999,1.9843,,-0.0184999999999999,,,,,,,,,,,,0.5485999999999999,-1.237,-1.6795,-1.2804,,,,-2.7956,,0.1205,,,,4
2011-12-20 18:55:00,0.1852,,,,3.3795,,121.7752,,1.4934,,13.8105,-0.2872,0.0002,1.9216,,0.0019,,,,,,,,,,,,0.6004,-1.1619,-1.6802,-1.2313,,,,-2.8551,,0.1203999999999999,,,,4
2011-12-20 18:56:00,0.1854,,,,3.3149,,121.7629,,1.5242,,13.8114,-0.2838,-0.0064,2.1839,,-0.0126,,,,,,,,,,,,0.6376,-1.0812,-1.5495,-1.1455,,,,-2.6767,,0.1206,,,,4
2011-12-20 18:57:00,0.1859,,,,3.3365,,121.7373,,1.3796,,13.8105,-0.2736,-0.0025,1.876,,-0.0032,,,,,,,,,,,,0.6708,-1.0407,-1.5842,-1.1411,,,,-2.6767,,0.1213,,,,4
2011-12-20 18:58:00,0.185,,,,3.2935,,121.7375,,1.2576,,13.811,-0.2667999999999999,-0.0033999999999999,1.9502,,-0.0076,,,,,,,,,,,,0.6639,-1.0448,-1.5535,-1.1379,,,,-2.6172,,0.1202,,,,4
2011-12-20 18:59:00,0.1854,,,,3.2934,,121.7582,,1.317,,13.8105,-0.2667999999999999,-0.0005,1.6821,,-0.0014,,,,,,,,,,,,0.6754999999999999,-1.0115,-1.5521,-1.1148,,,,-2.7361,,0.1203,,,,4
2011-12-20 19:00:00,0.185,,,,3.3579,,121.7919,,1.5347,,13.811,-0.2667999999999999,-0.0094,1.9273,,-0.0195,,,,,,,,,,,,0.7143,-0.9126,-1.4436,-0.9733,,,,-2.7956,,0.1208999999999999,,,,4
2011-12-20 19:01:00,0.1862999999999999,,,,3.3148,,121.8858,,1.6302,,13.811,-0.2667999999999999,-0.0058999999999999,2.2523,,-0.0132,,,,,,,,,,,,0.7417,-0.8787,-1.4408,-0.9805,,,,-2.6767,,0.1203999999999999,,,,4
2011-12-20 19:02:00,0.1860999999999999,,,,3.3148,,121.9217,,1.8114,,13.8105,-0.2555,-0.003,2.2067,,-0.0041999999999999,,,,,,,,,,,,0.7832,-0.8420999999999998,-1.4259,-0.9483,,,,-2.5577,,0.1208999999999999,,,,4
2011-12-20 19:03:00,0.1862999999999999,,,,3.2073,,121.9299,,1.7192,,13.8105,-0.2442,-0.0067999999999999,1.8361,,-0.016,,,,,,,,,,,,0.7886999999999998,-0.903,-1.4839,-1.0344,,,,-2.6172,,0.1211,,,,4
2011-12-20 19:04:00,0.1857,,,,3.3365,,121.924,,1.5529,,13.8105,-0.2442,-0.0064,1.8247,,-0.016,,,,,,,,,,,,0.7758,-0.9442,-1.5555,-1.0749,,,,-2.7956,,0.1211,,,,4
2011-12-20 19:05:00,0.1862999999999999,,,,3.2934,,121.824,,1.6595,,13.8105,-0.2273,-0.0106999999999999,2.0413,,-0.0225999999999999,,,,,,,,,,,,0.8034999999999999,-0.9409,-1.5356,-1.0745,,,,-2.6767,,0.1212,,,,4
2011-12-20 19:06:00,0.1854,,,,3.3149,,121.752,,1.8253,,13.8105,-0.2255999999999999,-0.0067999999999999,2.0299,,-0.0141,,,,,,,,,,,,0.8137999999999999,-0.9472,-1.5122,-1.0584,,,,-2.8551,,0.1212,,,,4
2011-12-20 19:07:00,0.1857,,,,3.358,,121.6556,,1.9246,,13.8105,-0.2238999999999999,-0.0038999999999999,2.2296,,-0.0095999999999999,,,,,,,,,,,,0.822,-0.9743,-1.5966,-1.0762,,,,-2.7956,,0.1211,,,,4
2011-12-20 19:08:00,0.1859,,,,3.2935,,121.7212,,1.7641,,13.8105,-0.2238999999999999,-0.0067999999999999,1.9673,,-0.0112,,,,,,,,,,,,0.8083,-1.048,-1.6906,-1.1817,,,,-2.7956,,0.1216,,,,4
2011-12-20 19:09:00,0.1855,,,,3.3152,,121.683,,2.1038,,13.8105,-0.2238999999999999,-0.0091,2.013,,-0.0182,,,,,,,,,,,,0.8392,-0.9563,-1.5069,-0.9563,,,,-2.8551,,0.1216,,,,4
2011-12-20 19:10:00,0.1862999999999999,,,,3.3798,,121.7213,,2.0351,,13.8105,-0.2051,-0.0082,1.9845,,-0.0173999999999999,,,,,,,,,,,,0.8696,-0.9353,-1.5444,-1.0653,,,,-2.8551,,0.1213,,,,4
2011-12-20 19:11:00,0.1862999999999999,,,,3.3366,,121.715,,1.7462,,13.8105,-0.2013,-0.0054999999999999,2.2239,,-0.0109999999999999,,,,,,,,,,,,0.8496,-1.0174,-1.7005,-1.1807,,,,-2.7361,,0.1212,,,,4
2011-12-20 19:12:00,0.1855,,,,3.2505,,121.7901,,1.6298,,13.8105,-0.2013,-0.0051999999999999,2.1954,,-0.0126999999999999,,,,,,,,,,,,0.8366,-1.0622,-1.6839,-1.1742,,,,-2.8551,,0.1216,,,,4
2011-12-20 19:13:00,0.1857,,,,3.3366,,121.7435,,1.4598,,13.8105,-0.1809999999999999,-0.0043,2.1441,,-0.0073,,,,,,,,,,,,0.8324,-1.1003,-1.7176,-1.1783,,,,-2.8551,,0.1217,,,,4
2011-12-20 19:14:00,0.1857,,,,3.4657,,121.7302,,1.3903,,13.8105,-0.1809999999999999,-0.0006999999999999,1.819,,-0.0015,,,,,,,,,,,,0.8064999999999999,-1.1863,-1.8124,-1.3185,,,,-2.9146,,0.1211,,,,4
2011-12-20 19:15:00,0.1859,,,,3.3582,,121.775,,1.2514,,13.8105,-0.1809999999999999,-0.0038999999999999,1.9502,,-0.0088,,,,,,,,,,,,0.7842,-1.247,-1.7769,-1.3452,,,,-3.0335,,0.1216,,,,4
2011-12-20 19:16:00,0.1860999999999999,,,,3.3582,,121.6983,,1.3343,,13.8105,-0.1603,-0.0086999999999999,2.0529,,-0.0183,,,,,,,,,,,,0.7883,-1.1901,-1.7532,-1.318,,,,-3.0335,,0.121,,,,4
2011-12-20 19:17:00,0.1852,,,,3.3367,,121.6965,,1.4382,,13.8105,-0.1584,-0.003,1.8818,,-0.0077999999999999,,,,,,,,,,,,0.7729,-1.2489,-1.8715,-1.3479,,,,-2.8551,,0.1208,,,,4
2011-12-20 19:18:00,0.1862999999999999,,,,3.2721,,121.7088,,1.4649,,13.8105,-0.1584,-0.0038999999999999,2.0187,,-0.005,,,,,,,,,,,,0.7506,-1.3566,-1.9988,-1.4614,,,,-3.093,,0.1213999999999999,,,,4
2011-12-20 19:19:00,0.1855,,,,3.3367,,121.6928,,1.5329,,13.811,-0.1584,-0.0035999999999999,2.0073,,-0.0074,,,,,,,,,,,,0.7406,-1.3934,-2.0061,-1.4397,,,,-3.1525,,0.1213,,,,4
2011-12-20 19:20:00,0.1845999999999999,,,,3.3798,,121.6741,,1.5894,,13.8105,-0.1482,-0.0005,1.9902,,-0.0033,,,,,,,,,,,,0.7378,-1.4295,-2.056,-1.5763,,,,-3.212,,0.1215,,,,4
2011-12-20 19:21:00,0.1859,,,,3.4015,,121.652,,1.709,,13.811,-0.1414,-0.0067999999999999,1.7679,,-0.012,,,,,,,,,,,,0.7380999999999999,-1.4004,-1.9595,-1.456,,,,-3.093,,0.1218999999999999,,,,4
2011-12-20 19:22:00,0.1860999999999999,,,,3.2937,,121.6555,,1.9104,,13.8123,-0.138,-0.0057,1.9275,,-0.0091999999999999,,,,,,,,,,,,0.7631,-1.2589,-1.8381,-1.3196,,,,-3.331,,0.122,,,,4
2011-12-20 19:23:00,0.1857,,,,3.3151,,121.6404,,1.8316,,13.8123,-0.138,-0.0057,1.9845,,-0.0111,,,,,,,,,,,,0.7782,-1.222,-1.9481,-1.3658,,,,-3.093,,0.1212,,,,4
2011-12-20 19:24:00,0.1855,,,,3.272,,121.6084,,1.7463,,13.8133,-0.138,-0.0058999999999999,1.9046,,-0.0118,,,,,,,,,,,,0.7622999999999999,-1.2307,-1.8836,-1.3355,,,,-3.0335,,0.1212,,,,4
2011-12-20 19:25:00,0.1859,,,,3.3366,,121.638,,1.8908,,13.8114,-0.138,-0.0088999999999999,1.8989,,-0.0129,,,,,,,,,,,,0.7918,-1.1115,-1.8228,-1.2227,,,,-2.9741,,0.1218,,,,4
2011-12-20 19:26:00,0.1857,,,,3.3581,,121.62,,1.9074,,13.8123,-0.138,-0.0027,2.1327,,-0.0057,,,,,,,,,,,,0.804,-1.0147,-1.77,-1.1346,,,,-2.9146,,0.1207,,,,4
2011-12-20 19:27:00,0.1857,,,,3.315,,121.619,,1.9009,,13.8133,-0.138,-0.008,2.0927,,-0.0168999999999999,,,,,,,,,,,,0.8235,-0.954,-1.7324,-1.0963,,,,-2.8551,,0.122,,,,4
2011-12-20 19:28:00,0.1857,,,,3.3796,,121.6626,,2.0996,,13.8151,-0.138,-0.0025,2.0756,,-0.0064,,,,,,,,,,,,0.8494,-0.8342,-1.6051,-0.949,,,,-2.8551,,0.1223,,,,4
2011-12-20 19:29:00,0.1855,,,,3.3365,,121.6928,,2.3929,,13.8119,-0.138,-0.0058999999999999,2.2125,,-0.0121,,,,,,,,,,,,0.9177,-0.679,-1.4706,-0.7633999999999999,,,,-2.7956,,0.122,,,,4
2011-12-20 19:30:00,0.1859,,,,3.3365,,121.6098,,2.4676,,13.8142,-0.1211,-0.0083999999999999,2.1098,,-0.0195,,,,,,,,,,,,0.9764,-0.5675,-1.3662,-0.7160999999999998,,,,-2.7361,,0.1218,,,,4
2011-12-20 19:31:00,0.1855,,,,3.4441,,121.553,,2.3605,,13.8133,-0.1177,-0.0066,1.933,,-0.0124,,,,,,,,,,,,0.9941,-0.5872,-1.3881,-0.7568,,,,-2.7956,,0.122,,,,4
2011-12-20 19:32:00,0.1852,,,,3.2289,,121.5536,,2.3805,,13.8128,-0.1121,-0.0109,1.9046,,-0.0216,,,,,,,,,,,,1.0408,-0.5115,-1.2913,-0.6312999999999999,,,,-2.7956,,0.1226,,,,4
2011-12-20 19:33:00,0.1855,,,,3.272,,121.6023,,2.359,,13.8114,-0.0951,-0.0027,1.9331,,-0.0057999999999999,,,,,,,,,,,,1.0857,-0.4506,-1.2512,-0.5738999999999999,,,,-2.6172,,0.1216,,,,4
2011-12-20 19:34:00,0.1855,,,,3.2935,,121.6249,,2.2724,,13.8114,-0.0951,-0.0073,1.9216,,-0.0135,,,,,,,,,,,,1.0907,-0.4585,-1.3104,-0.5969999999999999,,,,-2.7361,,0.1228,,,,4
2011-12-20 19:35:00,0.1852,,,,3.358,,121.7205,,2.1681,,13.8105,-0.0764999999999999,-0.0121,1.9787,,-0.023,,,,,,,,,,,,1.0763,-0.5754,-1.3973,-0.6974,,,,-2.8551,,0.1218,,,,4
2011-12-20 19:36:00,0.1857,,,,3.3581,,121.7417,,2.2607,,13.8105,-0.0690999999999999,-0.0057,1.8818,,-0.0108,,,,,,,,,,,,1.0678,-0.633,-1.4326,-0.7311999999999999,,,,-2.8551,,0.1231,,,,4
2011-12-20 19:37:00,0.1859,,,,3.3796,,121.7114,,2.4515,,13.8105,-0.056,-0.0047999999999999,2.127,,-0.0091,,,,,,,,,,,,1.1018,-0.5766,-1.3095,-0.6105,,,,-2.8551,,0.1223,,,,4
2011-12-20 19:38:00,0.1852,,,,3.315,,121.6447,,2.6242,,13.8105,-0.0522,-0.0047999999999999,1.9616,,-0.0086,,,,,,,,,,,,1.1509,-0.4638999999999999,-1.1431,-0.3889,,,,-2.9741,,0.1216,,,,4
2011-12-20 19:39:00,0.1855,,,,3.3581,,121.6513,,3.0682,,13.8105,-0.0403,-0.0088999999999999,2.0756,,-0.019,,,,,,,,,,,,1.2238,-0.3307999999999999,-1.0684,-0.3099,,,,-2.9146,,0.122,,,,4
2011-12-20 19:40:00,0.1865,,,,3.4012,,121.6147,,2.8025,,13.8105,-0.0268,-0.0067999999999999,1.9559,,-0.0117,,,,,,,,,,,,1.2561,-0.3943999999999999,-1.2051,-0.4954,,,,-2.7956,,0.1223999999999999,,,,4
2011-12-20 19:41:00,0.1847999999999999,,,,3.3797,,121.6932,,2.2843,,13.8105,-0.0115,-0.0027,1.7905,,-0.0035,,,,,,,,,,,,1.2253,-0.4728999999999999,-1.2837,-0.6078,,,,-2.7956,,0.1226,,,,4
2011-12-20 19:42:00,0.1855,,,,3.315,,121.6862,,2.4821,,13.8105,0.0277999999999999,-0.0114,2.1441,,-0.0264999999999999,,,,,,,,,,,,1.2759,-0.3507,-1.0673,-0.4587999999999999,,,,-2.9146,,0.1213999999999999,,,,4
2011-12-20 19:43:00,0.1852,,,,3.2505,,121.7157,,2.3947,,13.8096,0.0502,-0.0045999999999999,1.8019,,-0.0088,,,,,,,,,,,,1.2976,-0.4126,-1.2985,-0.5950999999999999,,,,-2.9146,,0.1223,,,,4
2011-12-20 19:44:00,0.185,,,,3.3151,,121.7127,,2.1803,,13.8105,0.0539999999999999,-0.005,1.7335,,-0.0115,,,,,,,,,,,,1.2438,-0.5776999999999999,-1.4168,-0.7500999999999999,,,,-2.8551,,0.1222,,,,4
2011-12-20 19:45:00,0.1859,,,,3.3366,,121.6856,,2.2129,,13.8105,0.0641999999999999,-0.0002,2.1042,,0.0005,,,,,,,,,,,,1.2324,-0.6251999999999999,-1.3813,-0.8055999999999999,,,,-3.093,,0.1223,,,,4
2011-12-20 19:46:00,0.1852,,,,3.2721,,121.66,,2.1594,,13.8101,0.0743,-0.0051999999999999,2.1498,,-0.0103,,,,,,,,,,,,1.2166,-0.6654999999999999,-1.4261,-0.8228999999999999,,,,-2.9741,,0.1225,,,,4
2011-12-20 19:47:00,0.1855,,,,3.3367,,121.6953,,2.1409,,13.8105,0.0819,-0.0032,2.0415,,-0.0074,,,,,,,,,,,,1.1954,-0.7300999999999999,-1.5009,-0.8861,,,,-3.0335,,0.1225,,,,4
2011-12-20 19:48:00,0.1859,,,,3.3581,,121.7224,,2.0107,,13.8105,0.0969,-0.0035999999999999,2.0015,,-0.0076,,,,,,,,,,,,1.1809,-0.824,-1.5834,-1.0515,,,,-3.4499,,0.1225,,,,4
2011-12-20 19:49:00,0.1852,,,,3.3366,,121.7324,,1.9616,,13.8101,0.0969,-0.0057,2.0357,,-0.0094,,,,,,,,,,,,1.1457,-0.9287,-1.655,-1.1021,,,,-3.5689,,0.123,,,,4
2011-12-20 19:50:00,0.1859,,,,3.3364,,121.6803,,1.971,,13.8101,0.0969,-0.0074999999999999,1.8817,,-0.0126,,,,,,,,,,,,1.1127,-1.0292,-1.7751,-1.2459,,,,-3.5094,,0.1218999999999999,,,,4
2011-12-20 19:51:00,0.1857,,,,3.2933,,121.6663,,1.9517,,13.8105,0.1037,-0.0054999999999999,1.9444,,-0.0115,,,,,,,,,,,,1.0942,-1.0621,-1.7596,-1.2962,,,,-3.6284,,0.1229,,,,4
2011-12-20 19:52:00,0.1857,,,,3.2933,,121.7181,,1.9414,,13.8105,0.1173,-0.0061999999999999,1.8189,,-0.0092999999999999,,,,,,,,,,,,1.084,-1.1351,-1.8617,-1.3895,,,,-3.6878,,0.1222,,,,4
2011-12-20 19:53:00,0.1852,,,,3.3148,,121.7216,,1.8409,,13.8103,0.1173,-0.0054999999999999,2.0356,,-0.0128,,,,,,,,,,,,1.0553,-1.1922,-1.9001,-1.4083,,,,-3.8068,,0.1221,,,,4
2011-12-20 19:54:00,0.1859,,,,3.3148,,121.7354,,1.9804,,13.81,0.1173,-0.0016,2.2294,,-0.0025,,,,,,,,,,,,1.033,-1.2211,-1.9501,-1.3389,,,,-3.8068,,0.1229,,,,4
2011-12-20 19:55:00,0.1854,,,,3.3578,,121.7731,,2.1538,,13.8101,0.1173,-0.0077999999999999,1.9158,,-0.0147,,,,,,,,,,,,1.015,-1.2255,-1.9551,-1.3736,,,,-3.6878,,0.1227,,,,4
2011-12-20 19:56:00,0.1854,,,,3.2933,,121.7989,,2.1271,,13.8101,0.1173,-0.0066,1.8531,,-0.0117,,,,,,,,,,,,1.0085,-1.2414,-2.0159,-1.4394,,,,-3.7473,,0.1232,,,,4
2011-12-20 19:57:00,0.1857,,,,3.2932,,121.7828,,2.1567,,13.8102,0.1173,-0.0094,1.9956,,-0.0195999999999999,,,,,,,,,,,,1.0114,-1.1489,-2.0181,-1.3989,,,,-3.5689,,0.1228,,,,4
2011-12-20 19:58:00,0.1852,,,,3.4438,,121.8889,,1.9371,,13.8102,0.1173,-0.0006999999999999,1.8759,,0.0006999999999999,,,,,,,,,,,,0.9718,-1.1554,-1.9993,-1.4156,,,,-3.5094,,0.1232,,,,4
2011-12-20 19:59:00,0.1857,,,,3.3577,,121.8451,,1.8381,,13.8103,0.1173,-0.0033999999999999,1.7504,,-0.0077999999999999,,,,,,,,,,,,0.9452,-1.2039,-2.0746,-1.4568,,,,-3.5094,,0.1218,,,,4
2011-12-20 20:00:00,0.1852,0.0,0.0,0.0,3.3577,0.0,121.8437,2.413078,1.823,,13.8103,0.1173,-0.0073,1.796,0.0,-0.0134,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.600098,25.80005,0.9194,-1.3275,-2.1913,-1.5458,0.5437005999999999,,0.0,-3.6284,0.6509764999999998,0.1221,1.793986,3.830508,,4
2011-12-20 20:01:00,0.1859,,,,3.3146,,121.9814,,1.7904,,13.8103,0.1173,-0.0014,1.8017,,0.0011999999999999,,,,,,,,,,,,0.8933999999999999,-1.4235,-2.2535,-1.6499,,,,-3.6284,,0.1229,,,,4
2011-12-20 20:02:00,0.1855999999999999,,,,3.2931,,122.0643,,1.6769,,13.8117,0.1173,-0.0125,2.0469,,-0.0261,,,,,,,,,,,,0.8697,-1.5197,-2.3737,-1.7866,,,,-3.8663,,0.1227,,,,4
2011-12-20 20:03:00,0.1865,,,,3.3578,,122.0587,,1.6487,,13.8136,0.1173,-0.0018,1.9443,,-0.0032,,,,,,,,,,,,0.8452,-1.5674,-2.3991,-1.8394,,,,-3.8663,,0.1217,,,,4
2011-12-20 20:04:00,0.1857,,,,3.3148,,122.0186,,1.6783,,13.814,0.1071,-0.0058999999999999,2.0356,,-0.0117,,,,,,,,,,,,0.8185,-1.6232,-2.4144,-1.8634,,,,-3.5689,,0.1227,,,,4
2011-12-20 20:05:00,0.1859,,,,3.4009,,122.0634,,1.6472,,13.8159,0.0969,-0.0033999999999999,1.9671,,-0.004,,,,,,,,,,,,0.8004,-1.6167,-2.4557,-1.8873,,,,-3.8663,,0.1231,,,,4
2011-12-20 20:06:00,0.1857,,,,3.3578,,122.1045,,1.5156,,13.815,0.0969,-0.0106999999999999,1.9671,,-0.0218,,,,,,,,,,,,0.776,-1.6912,-2.5318,-2.0299,,,,-3.8663,,0.123,,,,4
2011-12-20 20:07:00,0.1859,,,,3.3149,,122.0384,,1.4136,,13.8155,0.0969,-0.008,1.8475,,-0.016,,,,,,,,,,,,0.7550999999999999,-1.7556,-2.6347,-2.074,,,,-3.8068,,0.1223,,,,4
2011-12-20 20:08:00,0.1865,,,,3.2288,,122.1003,,1.1748,,13.8159,0.0781,-0.0047999999999999,1.9786,,-0.0097999999999999,,,,,,,,,,,,0.7016999999999999,-1.891,-2.8276,-2.2073,,,,-3.7473,,0.1229,,,,4
2011-12-20 20:09:00,0.1859,,,,3.3365,,122.1415,,0.9771,,13.8164,0.0743,-0.0083999999999999,1.8646,,-0.0165,,,,,,,,,,,,0.6613,-2.0056,-2.8591,-2.2996,,,,-4.0447,,0.1231,,,,4
2011-12-20 20:10:00,0.1844,,,,3.2504,,122.1274,,0.8504,,13.8178,0.0539999999999999,-0.0115999999999999,1.9958,,-0.0245,,,,,,,,,,,,0.6070999999999999,-2.0593,-2.9151,-2.3396,,,,-4.2827,,0.1222,,,,4
2011-12-20 20:11:00,0.1857,,,,3.3148,,122.1018,,0.8126999999999999,,13.8196,0.0539999999999999,-0.0058999999999999,1.7904,,-0.0108,,,,,,,,,,,,0.5847999999999999,-2.1606,-3.0289,-2.3989,,,,-4.2232,,0.1228,,,,4
2011-12-20 20:12:00,0.1859,,,,3.2502,,122.0993,,0.9727,,13.8215,0.0235,-0.0032,1.933,,-0.0064,,,,,,,,,,,,0.5405999999999999,-2.2318,-3.1242,-2.4477,,,,-4.1042,,0.1237999999999999,,,,4
2011-12-20 20:13:00,0.1857,,,,3.3362,,122.0956,,0.9361,,13.8215,0.0028,-0.0115999999999999,2.1096,,-0.0217,,,,,,,,,,,,0.4990999999999999,-2.2859,-3.1805,-2.5764,,,,-4.2232,,0.1227,,,,4
2011-12-20 20:14:00,0.1852,,,,3.4009,,121.9997,,0.9262,,13.8215,-0.0166,-0.0083999999999999,1.8531,,-0.0143,,,,,,,,,,,,0.4566999999999999,-2.2966,-3.2095,-2.6125,,,,-4.1637,,0.1228,,,,4
2011-12-20 20:15:00,0.1855,,,,3.315,,121.9935,,1.1267,,13.8215,-0.0318999999999999,-0.0063,1.7734,,-0.0071,,,,,,,,,,,,0.4314,-2.2714,-3.1617,-2.5742,,,,-3.9852,,0.1225,,,,4
2011-12-20 20:16:00,0.1862999999999999,,,,3.2289,,121.9703,,1.2663,,13.8215,-0.0522,-0.0086999999999999,1.933,,-0.0156999999999999,,,,,,,,,,,,0.3967,-2.344,-3.2874,-2.644,,,,-3.8068,,0.1234,,,,4
2011-12-20 20:17:00,0.1855,,,,3.2505,,121.976,,1.4612,,13.8215,-0.0635,-0.0066,1.8761,,-0.0121,,,,,,,,,,,,0.3789,-2.3568,-3.2254,-2.5749,,,,-3.8663,,0.1231,,,,4
2011-12-20 20:18:00,0.1859,,,,3.358,,122.0287,,1.7597,,13.8215,-0.0832999999999999,-0.0045999999999999,1.9502,,-0.0083999999999999,,,,,,,,,,,,0.3743,-2.344,-3.2221,-2.5672,,,,-3.8068,,0.1227,,,,4
2011-12-20 20:19:00,0.1854,,,,3.3364,,122.0282,,1.733,,13.8224,-0.097,-0.0082,1.9387,,-0.0159,,,,,,,,,,,,0.3548,-2.526,-3.4298,-2.7797,,,,-3.5094,,0.1226,,,,4
2011-12-20 20:20:00,0.1857,,,,3.3149,,122.0553,,1.6624,,13.8233,-0.1177,-0.0011,1.6536,,-0.0025,,,,,,,,,,,,0.324,-2.6388,-3.4594,-2.8694,,,,-3.5094,,0.1232,,,,4
2011-12-20 20:21:00,0.1857,,,,3.2504,,122.0592,,1.6088,,13.8224,-0.138,-0.0061999999999999,1.7962,,-0.0094,,,,,,,,,,,,0.3029,-2.7324,-3.4718,-2.9855,,,,-3.5094,,0.1226,,,,4
2011-12-20 20:22:00,0.1859,,,,3.3581,,122.0982,,1.709,,13.8256,-0.1499,-0.0043,1.7164,,-0.0057,,,,,,,,,,,,0.2911,-2.8328,-3.3958,-2.9249,,,,-3.5689,,0.1229,,,,4
2011-12-20 20:23:00,0.1855,,,,3.2935,,122.1014,,1.712,,13.8256,-0.1716,-0.0094,1.8476,,-0.0167,,,,,,,,,,,,0.2846,-2.8828,-3.4314,-2.8669,,,,-3.4499,,0.1217,,,,4
2011-12-20 20:24:00,0.1852,,,,3.315,,122.097,,1.2199,,13.827,-0.1928,-0.0035,1.8019,,-0.0089999999999999,,,,,,,,,,,,0.2661999999999999,-3.0036,-3.4791,-3.1974,,,,-3.0335,,0.1222,,,,4
2011-12-20 20:25:00,0.1847999999999999,,,,3.2289,,122.1012,,0.466,,13.827,-0.2126,-0.003,1.8019,,-0.004,,,,,,,,,,,,0.232,-3.2296,-3.7351,-3.43,,,,-3.331,,0.122,,,,4
2011-12-20 20:26:00,0.1860999999999999,,,,3.2935,,122.0754,,0.1681999999999999,,13.827,-0.2255999999999999,-0.0103,1.7734,,-0.0161999999999999,,,,,,,,,,,,0.1859,-3.4155,-3.9263,-3.6225,,,,-3.5689,,0.1231,,,,4
2011-12-20 20:27:00,0.1857,,,,3.2505,,122.1039,,-0.0767,,13.827,-0.2535999999999999,-0.003,1.6138,,-0.0051,,,,,,,,,,,,0.1218999999999999,-3.5774,-4.0026,-3.7307,,,,-3.6284,,0.1231,,,,4
2011-12-20 20:28:00,0.1860999999999999,,,,3.315,,121.9937,,-0.0777,,13.8275,-0.2736,-0.0035999999999999,1.8304,,-0.0085,,,,,,,,,,,,0.0744999999999999,-3.6172,-4.0439,-3.7604,,,,-4.0447,,0.1227,,,,4
2011-12-20 20:29:00,0.1859,,,,3.3795,,122.0224,,-0.0492,,13.8293,-0.3024,-0.0043,1.8646,,-0.0088,,,,,,,,,,,,0.0285,-3.679,-3.9988,-3.8309,,,,-4.2827,,0.1234,,,,4
2011-12-20 20:30:00,0.1847999999999999,,,,3.4225,,121.9945,,0.0177,,13.8316,-0.3225,-0.0071,1.6992,,-0.0112,,,,,,,,,,,,-0.0032,-3.7414,-4.0271,-3.9166,,,,-4.2232,,0.1222,,,,4
2011-12-20 20:31:00,0.1867,,,,3.3579,,122.0935,,0.2099999999999999,,13.8325,-0.3579,-0.0051999999999999,1.8931,,-0.01,,,,,,,,,,,,-0.0500999999999999,-3.7596,-3.9784,-3.8003,,,,-4.2827,,0.1232,,,,4
2011-12-20 20:32:00,0.1852,,,,3.2935,,122.117,,0.502,,13.8325,-0.3849,-0.0061999999999999,1.9616,,-0.0115999999999999,,,,,,,,,,,,-0.0641,-3.6393,-3.8871,-3.7803,,,,-4.2827,,0.1233,,,,4
