measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__1222,ambient_temp__252,ambient_temp__759,battery_pack_voltage__1363,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,biased_module_voltage__1226,control_module_temp__1218,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,gh_irradiance__1217,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,interior_temp__1366,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5_1__4821,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,precipitation__4822,program_codeset__1373,relative_humidity__1223,resistor_box_3_temp__1370,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,vcm_above_threshold__1372,wetness_kohms__1219,wind_direction__1221,wind_speed__1220,system_id
2012-09-26 19:53:00,,0.0,0.4511999999999999,-0.4963,,-0.0451,,0.0,,,12.44,,,,,,,,,,,,,,,,,,,,,,,,,,,13.893,,20.686,0.0067999999999999,0.466426,,0.0,,0.0,0.0,0.0031716968,,0.0031716968,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.755,,19.596,,10.629,,,,,,,0.1342,,,,,,,,,,,,,,,,,,50
2012-09-26 19:54:00,,0.0,0.3158,-0.6090999999999999,,-0.2933,,0.0,,,11.93,,,,,,,,,,,,,,,,,,,,,,,,,,,13.893,,20.675,0.0067999999999999,0.571748,,0.0,,0.0,0.0,0.0038878863999999,,0.0038878863999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.642,,19.508,,10.584,,,,,,,-0.0335999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 19:55:00,,0.0,0.5413999999999999,0.1579,,0.6993,,0.0,,,11.707,,,,,,,,,,,,,,,,,,,,,,,,,,,13.892,,20.67,0.0067999999999999,0.571748,,0.0,,0.0,0.0,0.0038878863999999,,0.0038878863999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.581,,19.404,,10.612,,,,,,,0.1678,,,,,,,,,,,,,,,,,,50
2012-09-26 19:56:00,,0.0,0.3383999999999999,-0.2482,,0.0902,,0.0,,,11.547,,,,,,,,,,,,,,,,,,,,,,,,,,,13.894,,20.667,0.0067999999999999,0.45138,,0.0,,0.0,0.0,0.003069384,,0.003069384,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.565,,19.401,,10.607,,,,,,,0.1174,,,,,,,,,,,,,,,,,,50
2012-09-26 19:57:00,,0.0,0.4511999999999999,-0.6090999999999999,,-0.1579,,0.0,,,11.523,,,,,,,,,,,,,,,,,,,,,,,,,,,13.893,,20.656,0.0067999999999999,0.3911959999999999,,0.0,,0.0,0.0,0.0026601327999999,,0.0026601327999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.507,,19.373,,10.618,,,,,,,-0.0335999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 19:58:00,,0.0,0.4285999999999999,-0.1579,,0.2707,,0.0,,,11.486,,,,,,,,,,,,,,,,,,,,,,,,,,,13.894,,20.649,0.0067999999999999,0.3761499999999999,,0.0,,0.0,0.0,0.00255782,,0.00255782,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.571,,19.399,,10.59,,,,,,,0.0335999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 19:59:00,,0.0,0.4737,-0.4061,,0.0676999999999999,,0.0,,,11.452,,,,,,,,,,,,,,,,,,,,,,,,,,,13.893,,20.642,0.0067999999999999,0.4062419999999999,,0.0,,0.0,0.0,0.0027624455999999,,0.0027624455999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.668,,19.453,,10.56,,,,,,,0.1174,,,,,,,,,,,,,,,,,,50
2012-09-26 20:00:00,,0.0,0.4963,0.5865,,1.0828,,0.0,,,11.401,,,,,,,,,,,,,,,,,,,,,,,,,,,13.893,,20.636,0.0067999999999999,0.3761499999999999,,0.0,,0.0,0.0,0.00255782,,0.00255782,,,,,,,,,0.0,,28.47,,,,,,,,,,,,19.711,,19.52,,10.481,,,,,,,0.0671,,,,,,,,,,,,,,,,,,50
2012-09-26 20:01:00,,0.0,0.3835,-0.4511999999999999,,-0.0676999999999999,,0.0,,,11.32,,,,,,,,,,,,,,,,,,,,,,,,,,,13.887,,20.63,0.0067999999999999,0.481472,,0.0,,0.0,0.0,0.0032740095999999,,0.0032740095999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.727,,19.556,,10.448,,,,,,,-0.0671,,,,,,,,,,,,,,,,,,50
2012-09-26 20:02:00,,0.0,0.4061,-0.2482,,0.1579,,0.0,,,11.346,,,,,,,,,,,,,,,,,,,,,,,,,,,13.895,,20.618,0.0067999999999999,0.45138,,0.0,,0.0,0.0,0.003069384,,0.003069384,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.622,,19.451,,10.44,,,,,,,-0.0502999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:03:00,,0.0,0.4511999999999999,-0.3609,,0.0902,,0.0,,,11.403,,,,,,,,,,,,,,,,,,,,,,,,,,,13.895,,20.615,0.0067999999999999,0.586794,,0.0,,0.0,0.0,0.0039901991999999,,0.0039901991999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.429,,19.294,,10.44,,,,,,,-0.0335999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:04:00,,0.0,0.3158,-0.6316,,-0.3158,,0.0,,,11.371,,,,,,,,,,,,,,,,,,,,,,,,,,,13.894,,20.604,0.0067999999999999,0.421288,,0.0,,0.0,0.0,0.0028647583999999,,0.0028647583999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.348,,19.21,,10.416,,,,,,,-0.0167999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:05:00,,0.0,0.3383999999999999,-0.4963,,-0.1579,,0.0,,,11.328,,,,,,,,,,,,,,,,,,,,,,,,,,,13.893,,20.6,0.0067999999999999,0.3761499999999999,,0.0,,0.0,0.0,0.00255782,,0.00255782,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.398,,19.219,,10.389,,,,,,,0.1342,,,,,,,,,,,,,,,,,,50
2012-09-26 20:06:00,,0.0,0.5189,0.203,,0.7218999999999999,,0.0,,,11.288,,,,,,,,,,,,,,,,,,,,,,,,,,,13.894,,20.593,0.0067999999999999,0.3611039999999999,,0.0,,0.0,0.0,0.0024555072,,0.0024555072,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.414,,19.223,,10.349,,,,,,,0.2013,,,,,,,,,,,,,,,,,,50
2012-09-26 20:07:00,,0.0,0.4963,0.5189,,1.0151,,0.0,,,11.241,,,,,,,,,,,,,,,,,,,,,,,,,,,13.893,,20.586,0.0067999999999999,0.631932,,0.0,,0.0,0.0,0.0042971375999999,,0.0042971375999999,,,,,,,,,0.0,,26.898,,,,,,,,,,,,19.371,,19.173,,10.328,,,,,,,0.0167999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:08:00,,0.0,0.4737,0.4737,,0.9475,,0.0,,,11.185,,,,,,,,,,,,,,,,,,,,,,,,,,,13.893,,20.58,0.0067999999999999,0.466426,,0.0,,0.0,0.0,0.0031716968,,0.0031716968,,,,,,,,,0.0,,31.888,,,,,,,,,,,,19.328,,19.144,,10.304,,,,,,,0.0,,,,,,,,,,,,,,,,,,50
2012-09-26 20:09:00,,0.0,0.6317,0.3835,,1.0152,,0.0,,,11.144,,,,,,,,,,,,,,,,,,,,,,,,,,,13.894,,20.571,0.0067999999999999,0.3911959999999999,,0.0,,0.0,0.0,0.0026601327999999,,0.0026601327999999,,,,,,,,,0.0,,34.751,,,,,,,,,,,,19.267,,19.038,,10.272,,,,,,,0.0167999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:10:00,,0.0,0.5865,-0.0676999999999999,,0.5189,,0.0,,,11.122,,,,,,,,,,,,,,,,,,,,,,,,,,,13.894,,20.565,0.0067999999999999,0.3761499999999999,,0.0,,0.0,0.0,0.00255782,,0.00255782,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.26,,19.031,,10.252,,,,,,,0.0671,,,,,,,,,,,,,,,,,,50
2012-09-26 20:11:00,,0.0,0.6090999999999999,-0.1353999999999999,,0.4737,,0.0,,,11.136,,,,,,,,,,,,,,,,,,,,,,,,,,,13.894,,20.556,0.0067999999999999,0.3761499999999999,,0.0,,0.0,0.0,0.00255782,,0.00255782,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.302,,19.081,,10.219,,,,,,,0.1845999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:12:00,,0.0,0.4737,-0.0902,,0.3835,,0.0,,,11.114,,,,,,,,,,,,,,,,,,,,,,,,,,,13.895,,20.546,0.0067999999999999,0.3611039999999999,,0.0,,0.0,0.0,0.0024555072,,0.0024555072,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.398,,19.104,,10.221,,,,,,,0.2014,,,,,,,,,,,,,,,,,,50
2012-09-26 20:13:00,,0.0,0.4737,-0.1353999999999999,,0.3383999999999999,,0.0,,,11.096,,,,,,,,,,,,,,,,,,,,,,,,,,,13.896,,20.538,0.0067999999999999,0.3611039999999999,,0.0,,0.0,0.0,0.0024555072,,0.0024555072,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.485,,19.114,,10.226,,,,,,,0.2013,,,,,,,,,,,,,,,,,,50
2012-09-26 20:14:00,,0.0,0.5413999999999999,-0.1128,,0.4285999999999999,,0.0,,,11.112,,,,,,,,,,,,,,,,,,,,,,,,,,,13.896,,20.53,0.0067999999999999,0.3761499999999999,,0.0,,0.0,0.0,0.00255782,,0.00255782,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.533,,19.158,,10.218,,,,,,,0.2180999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:15:00,,0.0,0.4285999999999999,-0.0676999999999999,,0.3609,,0.0,,,11.147,,,,,,,,,,,,,,,,,,,,,,,,,,,13.897,,20.518,0.0067999999999999,0.3761499999999999,,0.0,,0.0,0.0,0.00255782,,0.00255782,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.404,,19.011,,10.202,,,,,,,0.2685,,,,,,,,,,,,,,,,,,50
2012-09-26 20:16:00,,0.0,0.4061,-0.2707,,0.1353999999999999,,0.0,,,11.286,,,,,,,,,,,,,,,,,,,,,,,,,,,13.897,,20.511,0.0067999999999999,0.3761499999999999,,0.0,,0.0,0.0,0.00255782,,0.00255782,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.292,,18.902,,10.216,,,,,,,0.4027,,,,,,,,,,,,,,,,,,50
2012-09-26 20:17:00,,0.0,0.4963,-0.0676999999999999,,0.4287,,0.0,,,11.295,,,,,,,,,,,,,,,,,,,,,,,,,,,13.899,,20.5,0.0067999999999999,0.3911959999999999,,0.0,,0.0,0.0,0.0026601327999999,,0.0026601327999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.175,,18.808,,10.221,,,,,,,0.6039999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:18:00,,0.0,0.4738,-0.2933,,0.1804999999999999,,0.0,,,11.333,,,,,,,,,,,,,,,,,,,,,,,,,,,13.899,,20.489,0.0067999999999999,0.436334,,0.0,,0.0,0.0,0.0029670712,,0.0029670712,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.063,,18.763,,10.244,,,,,,,0.6039999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:19:00,,0.0,0.5189,-0.0225999999999999,,0.4963,,0.0,,,11.267,,,,,,,,,,,,,,,,,,,,,,,,,,,13.899,,20.478,0.0067999999999999,0.436334,,0.0,,0.0,0.0,0.0029670712,,0.0029670712,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.111,,18.809,,10.266,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:20:00,,0.0,0.4511999999999999,-0.2707,,0.1804999999999999,,0.0,,,11.236,,,,,,,,,,,,,,,,,,,,,,,,,,,13.899,,20.467,0.0067999999999999,0.481472,,0.0,,0.0,0.0,0.0032740095999999,,0.0032740095999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.224,,18.906,,10.276,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:21:00,,0.0,0.5189,-0.0451,,0.4738,,0.0,,,11.306,,,,,,,,,,,,,,,,,,,,,,,,,,,13.899,,20.455,0.0067999999999999,0.421288,,0.0,,0.0,0.0,0.0028647583999999,,0.0028647583999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.339,,18.987,,10.283,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:22:00,,0.0,0.4738,-0.1804999999999999,,0.2933,,0.0,,,11.349,,,,,,,,,,,,,,,,,,,,,,,,,,,13.901,,20.444,0.0067999999999999,0.4062419999999999,,0.0,,0.0,0.0,0.0027624455999999,,0.0027624455999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.429,,19.076,,10.274,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:23:00,,0.0,0.4511999999999999,-0.0676999999999999,,0.3835,,0.0,,,11.326,,,,,,,,,,,,,,,,,,,,,,,,,,,13.901,,20.434,0.0067999999999999,0.3911959999999999,,0.0,,0.0,0.0,0.0026601327999999,,0.0026601327999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.455,,19.101,,10.273,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:24:00,,0.0,0.4738,-0.1579,,0.3159,,0.0,,,11.295,,,,,,,,,,,,,,,,,,,,,,,,,,,13.902,,20.424,0.0067999999999999,0.421288,,0.0,,0.0,0.0,0.0028647583999999,,0.0028647583999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.418,,19.076,,10.266,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:25:00,,0.0,0.4738,-0.2255999999999999,,0.2482,,0.0,,,11.366,,,,,,,,,,,,,,,,,,,,,,,,,,,13.901,,20.414,0.0067999999999999,0.4062419999999999,,0.0,,0.0,0.0,0.0027624455999999,,0.0027624455999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.342,,19.035,,10.26,,,,,,,0.6208,,,,,,,,,,,,,,,,,,50
2012-09-26 20:26:00,,0.0,0.4964,-0.0451,,0.4511999999999999,,0.0,,,11.362,,,,,,,,,,,,,,,,,,,,,,,,,,,13.902,,20.405,0.0067999999999999,0.3761499999999999,,0.0,,0.0,0.0,0.00255782,,0.00255782,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.175,,18.926,,10.265,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:27:00,,0.0,0.4512999999999999,-0.3383999999999999,,0.1128,,0.0,,,11.364,,,,,,,,,,,,,,,,,,,,,,,,,,,13.902,,20.392,0.0067999999999999,0.3761499999999999,,0.0,,0.0,0.0,0.00255782,,0.00255782,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.172,,18.919,,10.253,,,,,,,0.6376,,,,,,,,,,,,,,,,,,50
2012-09-26 20:28:00,,0.0,0.4287,-0.0676999999999999,,0.3609999999999999,,0.0,,,11.356,,,,,,,,,,,,,,,,,,,,,,,,,,,13.902,,20.381,0.0067999999999999,0.3611039999999999,,0.0,,0.0,0.0,0.0024555072,,0.0024555072,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.224,,18.965,,10.267,,,,,,,0.8054,,,,,,,,,,,,,,,,,,50
2012-09-26 20:29:00,,0.0,0.4964,-0.1128,,0.3836,,0.0,,,11.342,,,,,,,,,,,,,,,,,,,,,,,,,,,13.902,,20.37,0.0067999999999999,0.3310119999999999,,0.0,,0.0,0.0,0.0022508815999999,,0.0022508815999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.232,,18.958,,10.276,,,,,,,0.9397,,,,,,,,,,,,,,,,,,50
2012-09-26 20:30:00,,0.0,0.4512999999999999,-0.3159,,0.1353999999999999,,0.0,,,11.338,,,,,,,,,,,,,,,,,,,,,,,,,,,13.901,,20.359,0.0067999999999999,0.3460579999999999,,0.0,,0.0,0.0,0.0023531944,,0.0023531944,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.228,,18.97,,10.295,,,,,,,0.9732,,,,,,,,,,,,,,,,,,50
2012-09-26 20:31:00,,0.0,0.4738,0.0,,0.4738,,0.0,,,11.336,,,,,,,,,,,,,,,,,,,,,,,,,,,13.902,,20.349,0.0067999999999999,0.3310119999999999,,0.0,,0.0,0.0,0.0022508815999999,,0.0022508815999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.273,,19.022,,10.311,,,,,,,0.99,,,,,,,,,,,,,,,,,,50
2012-09-26 20:32:00,,0.0,0.4512999999999999,-0.2933,,0.1579,,0.0,,,11.342,,,,,,,,,,,,,,,,,,,,,,,,,,,13.902,,20.338,0.0067999999999999,0.3460579999999999,,0.0,,0.0,0.0,0.0023531944,,0.0023531944,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.34,,19.026,,10.342,,,,,,,0.8726,,,,,,,,,,,,,,,,,,50
2012-09-26 20:33:00,,0.0,0.4738,-0.0676999999999999,,0.4061,,0.0,,,11.371,,,,,,,,,,,,,,,,,,,,,,,,,,,13.902,,20.33,0.0067999999999999,0.3460579999999999,,0.0,,0.0,0.0,0.0023531944,,0.0023531944,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.373,,19.013,,10.358,,,,,,,0.7719,,,,,,,,,,,,,,,,,,50
2012-09-26 20:34:00,,0.0,0.4061,-0.2933,,0.1128,,0.0,,,11.385,,,,,,,,,,,,,,,,,,,,,,,,,,,13.903,,20.319,0.0067999999999999,0.3310119999999999,,0.0,,0.0,0.0,0.0022508815999999,,0.0022508815999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.283,,18.974,,10.368,,,,,,,0.6209,,,,,,,,,,,,,,,,,,50
2012-09-26 20:35:00,,0.0,0.4964,-0.1804999999999999,,0.3159,,0.0,,,11.44,,,,,,,,,,,,,,,,,,,,,,,,,,,13.903,,20.307,0.0067999999999999,0.3310119999999999,,0.0,,0.0,0.0,0.0022508815999999,,0.0022508815999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.147,,18.911,,10.362,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:36:00,,0.0,0.5414999999999999,-0.0451,,0.4964,,0.0,,,11.503,,,,,,,,,,,,,,,,,,,,,,,,,,,13.903,,20.295,0.0067999999999999,0.3310119999999999,,0.0,,0.0,0.0,0.0022508815999999,,0.0022508815999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.075,,18.765,,10.453,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:37:00,,0.0,0.4964,0.0,,0.4964,,0.0,,,11.575,,,,,,,,,,,,,,,,,,,,,,,,,,,13.905,,20.284,0.0067999999999999,0.3310119999999999,,0.0,,0.0,0.0,0.0022508815999999,,0.0022508815999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.042,,18.716,,10.53,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:38:00,,0.0,0.3383999999999999,-0.7219999999999999,,-0.3836,,0.0,,,11.655,,,,,,,,,,,,,,,,,,,,,,,,,,,13.905,,20.273,0.0067999999999999,0.3310119999999999,,0.0,,0.0,0.0,0.0022508815999999,,0.0022508815999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.083,,18.799,,10.648,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:39:00,,0.0,0.4287,-0.2933,,0.1353999999999999,,0.0,,,11.75,,,,,,,,,,,,,,,,,,,,,,,,,,,13.904,,20.262,0.0067999999999999,0.315966,,0.0,,0.0,0.0,0.0021485687999999,,0.0021485687999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.143,,18.882,,10.72,,,,,,,0.6712,,,,,,,,,,,,,,,,,,50
2012-09-26 20:40:00,,0.0,0.6542999999999999,0.0903,,0.7446,,0.0,,,11.921,,,,,,,,,,,,,,,,,,,,,,,,,,,13.904,,20.252,0.0067999999999999,0.30092,,0.0,,0.0,0.0,0.002046256,,0.002046256,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.197,,18.883,,10.762,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:41:00,,0.0,0.4287,-0.2707999999999999,,0.1579,,0.0,,,12.085,,,,,,,,,,,,,,,,,,,,,,,,,,,13.905,,20.241,0.0067999999999999,0.30092,,0.0,,0.0,0.0,0.002046256,,0.002046256,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.24,,18.9,,10.817,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:42:00,,0.0,0.4738,-0.2707999999999999,,0.2031,,0.0,,,12.19,,,,,,,,,,,,,,,,,,,,,,,,,,,13.905,,20.228,0.0067999999999999,0.285874,,0.0,,0.0,0.0,0.0019439431999999,,0.0019439431999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.324,,19.027,,10.809,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:43:00,,0.0,0.4738,-0.1353999999999999,,0.3383999999999999,,0.0,,,12.182,,,,,,,,,,,,,,,,,,,,,,,,,,,13.906,,20.219,0.0067999999999999,0.285874,,0.0,,0.0,0.0,0.0019439431999999,,0.0019439431999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.356,,19.147,,10.828,,,,,,,0.6040999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:44:00,,0.0,0.4964,0.0225999999999999,,0.5189,,0.0,,,12.026,,,,,,,,,,,,,,,,,,,,,,,,,,,13.906,,20.207,0.0067999999999999,0.270828,,0.0,,0.0,0.0,0.0018416304,,0.0018416304,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.339,,19.205,,10.854,,,,,,,0.4698,,,,,,,,,,,,,,,,,,50
2012-09-26 20:45:00,,0.0,0.5414999999999999,0.3383999999999999,,0.8799,,0.0,,,11.89,,,,,,,,,,,,,,,,,,,,,,,,,,,13.907,,20.197,0.0067999999999999,0.255782,,0.0,,0.0,0.0,0.0017393176,,0.0017393176,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.248,,19.083,,10.84,,,,,,,0.4194999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:46:00,,0.0,0.5866,-0.2031,,0.3836,,0.0,,,11.852,,,,,,,,,,,,,,,,,,,,,,,,,,,13.907,,20.191,0.0067999999999999,0.255782,,0.0,,0.0,0.0,0.0017393176,,0.0017393176,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.121,,18.932,,10.877,,,,,,,0.2685,,,,,,,,,,,,,,,,,,50
2012-09-26 20:47:00,,0.0,0.5414999999999999,-0.2482,,0.2933,,0.0,,,11.861,,,,,,,,,,,,,,,,,,,,,,,,,,,13.907,,20.182,0.0067999999999999,0.255782,,0.0,,0.0,0.0,0.0017393176,,0.0017393176,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.104,,18.912,,10.928,,,,,,,0.2349,,,,,,,,,,,,,,,,,,50
2012-09-26 20:48:00,,0.0,0.4964,-0.4287,,0.0676999999999999,,0.0,,,11.856,,,,,,,,,,,,,,,,,,,,,,,,,,,13.908,,20.17,0.0067999999999999,0.255782,,0.0,,0.0,0.0,0.0017393176,,0.0017393176,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.177,,18.965,,10.906,,,,,,,0.2180999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:49:00,,0.0,0.6769,0.0,,0.6769,,0.0,,,11.765,,,,,,,,,,,,,,,,,,,,,,,,,,,13.907,,20.163,0.0067999999999999,0.255782,,0.0,,0.0,0.0,0.0017393176,,0.0017393176,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.257,,19.036,,10.887,,,,,,,0.2014,,,,,,,,,,,,,,,,,,50
2012-09-26 20:50:00,,0.0,0.4061,-0.4287,,-0.0225999999999999,,0.0,,,11.693,,,,,,,,,,,,,,,,,,,,,,,,,,,13.907,,20.157,0.0067999999999999,0.255782,,0.0,,0.0,0.0,0.0017393176,,0.0017393176,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.292,,19.081,,10.866,,,,,,,0.2014,,,,,,,,,,,,,,,,,,50
2012-09-26 20:51:00,,0.0,0.4738,0.4512999999999999,,0.9251,,0.0,,,11.634,,,,,,,,,,,,,,,,,,,,,,,,,,,13.908,,20.148,0.0067999999999999,0.255782,,0.0,,0.0,0.0,0.0017393176,,0.0017393176,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.279,,19.119,,10.858,,,,,,,0.2014,,,,,,,,,,,,,,,,,,50
2012-09-26 20:52:00,,0.0,0.5641,0.2482,,0.8122,,0.0,,,11.666,,,,,,,,,,,,,,,,,,,,,,,,,,,13.908,,20.145,0.0067999999999999,0.240736,,0.0,,0.0,0.0,0.0016370047999999,,0.0016370047999999,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.295,,19.126,,10.793,,,,,,,0.0335999999999999,,,,,,,,,,,,,,,,,,50
2012-09-26 20:53:00,,0.0,0.4738,-0.0225999999999999,,0.4512999999999999,,0.0,,,11.709,,,,,,,,,,,,,,,,,,,,,,,,,,,13.908,,20.135,0.0067999999999999,0.255782,,0.0,,0.0,0.0,0.0017393176,,0.0017393176,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.271,,19.033,,10.749,,,,,,,-0.1007,,,,,,,,,,,,,,,,,,50
