measured_on,ac_current__779,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__788,ac_power_2__789,ac_power__773,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__778,ambient_temp__780,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__790,das_temp__1368,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__1132,dc_power__772,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-10-22 20:05:00,0.0,,,6.2713,-5.7181,0.5532,,,120.84,11.819,,,,13.896,,20.28,0.0,0.1821,0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.58,21.115,8.811099999999998,-26.97,6.85,-99999.0,,,,51
2011-10-22 20:06:00,0.0,,,-6.3406,-1.4064,-7.7469,,,120.69,11.885,,,,13.898,,20.264,0.0,0.1648,-0.0004,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.732,21.827,8.811099999999998,-26.97,6.8711,-99999.0,,,,51
2011-10-22 20:07:00,0.0,,,-6.0181,-6.5942,-12.612,,,120.91,11.918,,,,13.898,,20.254,0.0,0.1605,-0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.342,21.477,8.811099999999998,-26.97,6.8611,-99999.0,,,,51
2011-10-22 20:08:00,0.0,,,-6.1333,-2.859,-8.9922,,,120.78,11.93,,,,13.899,,20.24,0.0001,0.1648,0.0001,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.505,21.387,8.811099999999998,-26.97,6.8426,-99999.0,,,,51
2011-10-22 20:09:00,0.0,,,-0.2767,-2.813,-3.0897,,,120.81,11.932,,,,13.899,,20.228,0.0001,0.1625999999999999,-0.0001,0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.167,21.259,8.8113,-26.97,6.748,-99999.0,,,,51
2011-10-22 20:10:00,0.0,,,-5.2801,-3.3201,-8.6002,,,120.87,11.888,,,,13.9,,20.215,0.0001,0.167,-0.0002999999999999,0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.391,20.956,8.8116,-26.97,6.7276,-99999.0,,,,51
2011-10-22 20:11:00,0.0,,,-6.1335,-7.0784,-13.212,,,121.03,11.951,,,,13.901,,20.202,0.0,0.1648,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.62,21.252,8.8121,-26.97,6.9044,-99999.0,,,,51
2011-10-22 20:12:00,0.0,,,3.7353,-1.9136,1.8218,,,120.8,12.027,,,,13.901,,20.189,0.0,0.1625999999999999,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.45,21.38,8.8124,-26.97,6.906,-99999.0,,,,51
2011-10-22 20:13:00,0.0,,,-5.4877,7.1246,1.637,,,120.43,11.977,,,,13.9,,20.178,0.0,0.1778,-0.0011999999999999,0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.77,21.147,8.812699999999998,-26.97,6.8702,-99999.0,,,,51
2011-10-22 20:14:00,0.0,,,-8.992499999999998,-8.0241,-17.017,,,121.08,11.909,,,,13.902,,20.165,0.0,0.1691,-0.0005999999999999,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.987,21.139,8.8116,-26.97,6.8476,-99999.0,,,,51
2011-10-22 20:15:00,0.0,,,10.399,0.1153,10.514,,,120.79,11.878,,,,13.902,,20.154,0.0,0.1756,0.0,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.761,21.515,8.813,-26.97,6.9091,-99999.0,,,,51
2011-10-22 20:16:00,0.0,,,1.2913,-11.275,-9.984,,,120.77,11.849,,,,13.902,,20.141,0.0002999999999999,0.1821,0.0004,-0.0064999999999999,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,13.067,21.751,8.812699999999998,-26.97,7.0096,-99999.0,,,,51
2011-10-22 20:17:00,0.0,,,5.3033,-3.3203,1.983,,,119.63,11.772,,,,13.902,,20.129,0.0001,0.1799999999999999,-0.0001,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.328,21.28,8.813399999999998,-26.97,7.0743,-99999.0,,,,51
2011-10-22 20:18:00,0.0,,,9.1079,1.7294,10.837,,,119.42,11.757,,,,13.903,,20.116,0.0001,0.1648,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.47,21.878,8.9008,-26.97,7.1613,-99999.0,,,,51
2011-10-22 20:19:00,0.0,,,8.7621,-3.7354,5.0266,,,119.57,11.837,,,,13.904,,20.104,0.0,0.1778,0.0001,-0.0108,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.887,21.786,8.813399999999998,-26.97,7.1816,-99999.0,,,,51
2011-10-22 20:20:00,0.0,,,12.313,4.6346,16.948,,,119.31,11.845,,,,13.906,,20.091,0.0001,0.1560999999999999,0.0,-0.0064999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.823,20.85,8.8137,-26.97,7.1841,-99999.0,,,,51
2011-10-22 20:21:00,0.0,,,2.0522,4.7038,6.756,,,119.31,11.791,,,,13.906,,20.08,0.0001,0.1625999999999999,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.738,21.062,8.814,-26.97,7.1663,-99999.0,,,,51
2011-10-22 20:22:00,0.0,,,2.4442,3.0437,5.4878,,,119.44,11.705,,,,13.907,,20.066,0.0002999999999999,0.1756,-0.0005999999999999,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,13.432,21.265,8.8145,-26.97,7.1603,-99999.0,,,,51
2011-10-22 20:23:00,0.0,,,11.506,6.1334,17.639,,,119.32,11.684,,,,13.907,,20.054,0.0,0.1605,0.0,-0.0108,0.0,0.0,,0.0,,,,,,,,,,,,,,,14.217,21.568,8.8151,-26.97,7.1399,-99999.0,,,,51
2011-10-22 20:24:00,0.0,,,-10.261,1.7294,-8.531499999999998,,,119.41,11.645,,,,13.908,,20.039,0.0,0.1734999999999999,-0.0006999999999999,0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.507,20.837,8.814,-26.97,7.0504,-99999.0,,,,51
2011-10-22 20:25:00,0.0,,,-18.147,-12.613,-30.759,,,119.37,11.511,,,,13.91,,20.028,0.0,0.1605,0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.537,20.545,8.8151,-26.97,6.9606,-99999.0,,,,51
2011-10-22 20:26:00,0.0,,,-15.633,-11.921,-27.554,,,120.39,11.39,,,,13.91,,20.015,0.0,0.1691,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.746,20.457,8.8145,-26.97,6.8608,-99999.0,,,,51
2011-10-22 20:27:00,0.0,,,1.7294,7.562999999999999,9.2924,,,119.64,11.358,,,,13.909,,20.001,0.0002999999999999,0.1756,-0.0001,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,13.241,21.117,8.8148,-26.97,6.9023,-99999.0,,,,51
2011-10-22 20:28:00,0.0,,,4.5655,-7.7705,-3.205,,,120.27,11.51,,,,13.91,,19.987,0.0005999999999999,0.167,0.0004,-0.0108,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,13.19,21.393,8.8151,-26.97,6.9735,-99999.0,,,,51
2011-10-22 20:29:00,0.0,,,-16.694,-11.229,-27.923,,,120.43,11.547,,,,13.91,,19.976,0.0001,0.1560999999999999,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.829,20.63,8.8151,-26.97,7.0323,-99999.0,,,,51
2011-10-22 20:30:00,0.0,,,0.784,-8.6929,-7.9089,,,120.37,11.604,,,,13.91,,19.962,0.0,0.167,0.0001,0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.085,21.687,8.8151,-26.97,7.0759,-99999.0,,,,51
2011-10-22 20:31:00,0.0,,,-4.8883,-0.1845,-5.0727,,,119.99,11.597,,,,13.91,,19.95,0.0001,0.1648,0.0002999999999999,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.798,20.894,8.8151,-26.97,6.9866,-99999.0,,,,51
2011-10-22 20:32:00,0.0,,,-13.535,-9.9151,-23.45,,,120.37,11.543,,,,13.91,,19.936,0.0,0.1583,-0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.679,20.179,8.8151,-26.97,6.9138,-99999.0,,,,51
2011-10-22 20:33:00,0.0,,,-0.9224,-0.7609,-1.6833,,,119.98,11.475,,,,13.91,,19.926,0.0001,0.167,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.394,21.422,8.8151,-26.97,6.8453,-99999.0,,,,51
2011-10-22 20:34:00,0.0,,,3.8738,-3.3204,0.5534,,,120.1,11.487,,,,13.91,,19.912,0.0,0.1691,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.727,21.997,8.8151,-26.97,6.8478,-99999.0,,,,51
2011-10-22 20:35:00,0.0,,,-4.1966,-1.5681,-5.7647,,,120.01,11.514,,,,13.91,,19.898,0.0,0.1691,-0.0002999999999999,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.557,20.568,8.8151,-26.97,6.8043,-99999.0,,,,51
2011-10-22 20:36:00,0.0,,,-8.5548,-13.789,-22.344,,,120.51,11.585,,,,13.911,,19.89,0.0,0.1583,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.644,20.632,8.8151,-26.97,6.8061,-99999.0,,,,51
2011-10-22 20:37:00,0.0,,,5.3266,4.4504,9.7771,,,119.76,11.647,,,,13.912,,19.876,0.0001,0.167,0.0,-0.0064999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.212,20.835,8.8151,-26.97,6.826,-99999.0,,,,51
2011-10-22 20:38:00,0.0,,,-5.3036,6.6872,1.3836,,,119.67,11.725,,,,13.911,,19.864,0.0001,0.1822,-0.0011999999999999,0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.131,20.612,8.8151,-26.97,6.8,-99999.0,,,,51
2011-10-22 20:39:00,0.0,,,-6.9179,-2.7901,-9.7079,,,120.02,11.79,,,,13.912,,19.852,0.0002999999999999,0.1691,-0.0002999999999999,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.352,20.762,8.8151,-26.97,6.8209,-99999.0,,,,51
2011-10-22 20:40:00,0.0,,,0.5072999999999999,-12.106,-11.599,,,120.38,11.851,,,,13.912,,19.839,0.0001,0.1560999999999999,0.0001,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.079,21.189,8.8151,-26.97,6.9495,-99999.0,,,,51
2011-10-22 20:41:00,0.0,,,11.276,1.7756,13.052,,,119.87,12.06,,,,13.912,,19.833,0.0,0.1605,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.631,21.817,8.8151,-26.97,7.1323,-99999.0,,,,51
2011-10-22 20:42:00,0.0,,,-11.253,0.5534999999999999,-10.699,,,119.95,12.123,,,,13.912,,19.816,0.0001,0.167,-0.0001,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.747,19.787,8.8151,-26.97,7.2146,-99999.0,,,,51
2011-10-22 20:43:00,0.0,,,-0.8071,8.0941,7.2868,,,119.7,12.099,,,,13.913,,19.805,0.0004,0.1757,-0.0004,-0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.453,20.632,8.8151,-26.97,7.1896,-99999.0,,,,51
2011-10-22 20:44:00,0.0,,,6.1569,7.333,13.49,,,119.76,12.093,,,,13.913,,19.793,0.0006999999999999,0.1583,0.0,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,13.303,21.499,8.8151,-26.97,7.1906,-99999.0,,,,51
2011-10-22 20:45:00,0.0,,,-9.0394,-3.3667,-12.406,,,120.17,12.12,,,,13.915,,19.782,0.0002999999999999,0.167,-0.0001,0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.064,20.234,8.8151,-26.97,7.1885,-99999.0,,,,51
2011-10-22 20:46:00,0.0,,,6.964,1.5911,8.5553,,,120.03,12.118,,,,13.914,,19.77,0.0,0.1648,-0.0002999999999999,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.342,20.912,8.8151,-26.97,7.1748,-99999.0,,,,51
2011-10-22 20:47:00,0.0,,,-8.2554,-15.681,-23.936,,,120.72,12.079,,,,13.915,,19.759,-0.0001,0.1560999999999999,0.0001,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.291,20.794,8.8151,-26.97,7.1517,-99999.0,,,,51
2011-10-22 20:48:00,0.0,,,-6.9872,-4.6581,-11.645,,,120.29,11.969,,,,13.915,,19.751,0.0002999999999999,0.1648,0.0001,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.38,21.339,8.8151,-26.97,7.1346,-99999.0,,,,51
2011-10-22 20:49:00,0.0,,,2.3982,7.1946,9.5929,,,119.78,11.868,,,,13.915,,19.742,0.0005999999999999,0.167,-0.0001,0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.915,20.9,8.8151,-26.97,7.0523,-99999.0,,,,51
2011-10-22 20:50:00,0.0,,,6.1339,-5.6958,0.4380999999999999,,,120.29,11.779,,,,13.914,,19.73,0.0001,0.1691,0.0,-0.0108,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.06,21.19,8.8151,-26.97,6.9536,-99999.0,,,,51
2011-10-22 20:51:00,0.0,,,-8.6936,-15.289,-23.982,,,120.72,11.696,,,,13.916,,19.719,0.0,0.167,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.922,20.722,8.8151,-26.97,6.9212,-99999.0,,,,51
2011-10-22 20:52:00,0.0,,,-5.8111,5.0501,-0.761,,,119.97,11.605,,,,13.916,,19.708,0.0001,0.1734999999999999,-0.0006999999999999,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.124,20.38,8.8151,-26.97,6.901,-99999.0,,,,51
2011-10-22 20:53:00,0.0,,,10.169,8.6705,18.84,,,119.9,11.595,,,,13.916,,19.7,-0.0001,0.1583,0.0,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.974,21.828,8.8151,-26.97,6.8622,-99999.0,,,,51
2011-10-22 20:54:00,0.0,,,8.624499999999998,9.5469,18.171,,,119.91,11.535,,,,13.916,,19.69,0.0002999999999999,0.1560999999999999,0.0,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,13.544,21.008,8.8151,-26.97,6.8538,-99999.0,,,,51
2011-10-22 20:55:00,0.0,,,-8.3476,0.9916,-7.356099999999999,,,120.19,11.511,,,,13.915,,19.681,0.0001,0.1583,0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.855,20.422,8.8151,-26.97,6.8366,-99999.0,,,,51
2011-10-22 20:56:00,0.0,,,7.4023,4.7503,12.153,,,120.05,11.509,,,,13.916,,19.669,0.0005999999999999,0.1625999999999999,0.0,-0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,13.494,21.24,8.8151,-26.97,6.8696,-99999.0,,,,51
2011-10-22 20:57:00,0.0,,,11.299,0.761,12.06,,,120.19,11.554,,,,13.917,,19.662,0.0,0.1648,0.0001,-0.0064999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,13.725,21.439,8.8151,-26.97,6.8885,-99999.0,,,,51
2011-10-22 20:58:00,0.0,,,-2.1907,-10.308,-12.499,,,120.71,11.556,,,,13.917,,19.65,0.0002999999999999,0.1583,0.0001,-0.0108,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.288,20.563,8.8151,-26.97,6.85,-99999.0,,,,51
2011-10-22 20:59:00,0.0,,,-2.0294,3.1362,1.1067,,,120.16,11.536,,,,13.919,,19.643,0.0002999999999999,0.1691999999999999,-0.0004,0.0,0.0,0.0001,,0.0,,,,,,,,,,,,,,,12.845,21.037,8.8151,-26.97,6.8318,-99999.0,,,,51
2011-10-22 21:00:00,0.0,,,-5.7882,-6.5029,-12.291,,,120.54,11.526,,,,13.918,,19.632,0.0002999999999999,0.1605,0.0,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,11.939,20.166,8.8151,-26.97,6.8121,-99999.0,,,,51
2011-10-22 21:01:00,0.0,,,-7.4947,-3.3207,-10.816,,,120.47,11.49,,,,13.919,,19.621,0.0001,0.1560999999999999,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.938,20.79,8.8151,-26.97,6.8135,-99999.0,,,,51
2011-10-22 21:02:00,0.0,,,7.7483,-5.1424,2.6059,,,120.53,11.45,,,,13.92,,19.614,0.0002999999999999,0.1496,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.96,20.797,8.8151,-26.97,6.9047,-99999.0,,,,51
2011-10-22 21:03:00,0.0,,,-15.22,-13.721,-28.941,,,120.87,11.417,,,,13.919,,19.603,0.0001,0.1560999999999999,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.497,19.916,8.8151,-26.97,6.9087,-99999.0,,,,51
2011-10-22 21:04:00,0.0,,,-15.566,-15.428,-30.994,,,121.0,11.329,,,,13.92,,19.593,0.0,0.1560999999999999,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,10.689,20.246,8.8151,-26.97,6.9201,-99999.0,,,,51
2011-10-22 21:05:00,0.0,,,-13.422,-9.0861,-22.508,,,120.76,11.119,,,,13.92,,19.584,0.0,0.1560999999999999,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.836,20.049,8.8151,-26.97,6.9218,-99999.0,,,,51
2011-10-22 21:06:00,0.0,,,5.1888,-7.91,-2.7212,,,120.76,10.998,,,,13.919,,19.572,-0.0001,0.1474999999999999,0.0,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.918,21.518,8.8151,-26.97,6.9355,-99999.0,,,,51
2011-10-22 21:07:00,0.0,,,4.4276,-8.740199999999998,-4.3125,,,120.79,11.0,,,,13.921,,19.567,0.0002999999999999,0.1431,0.0002999999999999,-0.0086999999999999,0.0,0.0001,,0.0,,,,,,,,,,,,,,,12.882,21.313,8.8151,-26.97,6.8608,-99999.0,,,,51
2011-10-22 21:08:00,0.0,,,4.0818,-3.7126,0.3690999999999999,,,120.53,11.03,,,,13.921,,19.554,-0.0001,0.1583,0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.978,20.547,8.8151,-26.97,6.8491,-99999.0,,,,51
2011-10-22 21:09:00,0.0,,,8.6711,9.4783,18.15,,,120.01,11.079,,,,13.921,,19.544,0.0004,0.1560999999999999,0.0,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,13.742,21.523,8.8151,-26.97,6.8627,-99999.0,,,,51
2011-10-22 21:10:00,0.0,,,-5.9731,-2.6523,-8.6254,,,120.48,11.109,,,,13.922,,19.533,-0.0002999999999999,0.1560999999999999,-0.0002999999999999,0.0022,0.0,-0.0001,,-0.0001,,,,,,,,,,,,,,,12.101,20.558,8.8151,-26.97,6.8705,-99999.0,,,,51
2011-10-22 21:11:00,0.0,,,-1.4066,-3.9436,-5.3502,,,120.59,11.095,,,,13.922,,19.524,0.0001,0.1517999999999999,-0.0001,-0.0086999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.174,20.998,8.8151,-26.97,6.8675,-99999.0,,,,51
2011-10-22 21:12:00,0.0,,,-8.602,-15.474,-24.076,,,121.12,11.17,,,,13.922,,19.514,0.0001,0.1560999999999999,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.934,20.47,8.8151,-26.97,6.9488,-99999.0,,,,51
2011-10-22 21:13:00,0.0,,,-6.2036,-13.929,-20.133,,,121.01,11.352,,,,13.922,,19.503,0.0001,0.1560999999999999,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.123,20.406,8.8151,-26.97,7.0899,-99999.0,,,,51
2011-10-22 21:14:00,0.0,,,-0.0922,-12.407,-12.5,,,120.97,11.637,,,,13.923,,19.493,-0.0001,0.1496,0.0,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.217,20.864,8.8151,-26.97,7.2807,-99999.0,,,,51
2011-10-22 21:15:00,0.0,,,-13.376,-13.099,-26.475,,,121.01,11.75,,,,13.922,,19.48,0.0001,0.1560999999999999,0.0001,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.859,20.085,8.8151,-26.97,7.361799999999999,-99999.0,,,,51
2011-10-22 21:16:00,0.0,,,-2.0986,-3.736,-5.8346,,,120.67,11.748,,,,13.923,,19.47,0.0001,0.1562,0.0,0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.169,20.441,8.8151,-26.97,7.357599999999999,-99999.0,,,,51
2011-10-22 21:17:00,0.0,,,-7.2415,-7.9101,-15.152,,,120.84,11.716,,,,13.923,,19.463,0.0001,0.1517999999999999,-0.0001,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.818,20.268,8.8151,-26.97,7.367,-99999.0,,,,51
2011-10-22 21:18:00,0.0,,,5.6732,0.4151,6.0883,,,120.6,11.679,,,,13.923,,19.451,0.0002999999999999,0.154,-0.0001,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.715,20.755,8.8151,-26.97,7.3798,-99999.0,,,,51
2011-10-22 21:19:00,0.0,,,-0.2767999999999999,-0.5996,-0.8763999999999998,,,120.58,11.555,,,,13.923,,19.442,0.0001,0.1517999999999999,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.473,20.487,8.8154,-26.97,7.3345,-99999.0,,,,51
2011-10-22 21:20:00,0.0,,,6.8032,8.8558,15.659,,,120.23,11.415,,,,13.923,,19.43,0.0005999999999999,0.1562,0.0,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.366,20.457,8.8151,-26.97,7.2419,-99999.0,,,,51
2011-10-22 21:21:00,0.0,,,-3.9666,7.5643,3.5976,,,120.26,11.266,,,,13.923,,19.42,0.0,0.1648,-0.0008999999999999,0.0064999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.769,19.7,8.8151,-26.97,7.1448,-99999.0,,,,51
2011-10-22 21:22:00,0.0,,,-10.793,2.8827,-7.910199999999999,,,120.42,11.115,,,,13.924,,19.413,0.0,0.167,-0.0012999999999999,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.822,20.402,8.8154,-26.97,7.0966,-99999.0,,,,51
2011-10-22 21:23:00,0.0,,,2.1448,1.6374,3.7821,,,120.59,11.047,,,,13.925,,19.401,0.0001,0.1605,-0.0002999999999999,-0.0064999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.823,20.406,8.8154,-26.97,7.0626,-99999.0,,,,51
2011-10-22 21:24:00,0.0,,,1.3376,-6.6419,-5.3042,,,120.9,11.059,,,,13.926,,19.393,0.0,0.1562,0.0,-0.0086999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.517,20.985,8.8151,-26.97,7.049,-99999.0,,,,51
2011-10-22 21:25:00,0.0,,,-6.4804,2.6291,-3.8513,,,120.52,11.058,,,,13.925,,19.38,0.0004,0.1605,-0.0002999999999999,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,11.852,20.378,8.8151,-26.97,7.0227,-99999.0,,,,51
2011-10-22 21:26:00,0.0,,,-0.5303999999999999,-7.5643,-8.094699999999998,,,120.97,11.003,,,,13.925,,19.37,0.0002999999999999,0.1562,0.0,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.291,20.258,8.815799999999998,-26.97,6.9347,-99999.0,,,,51
2011-10-22 21:27:00,0.0,,,-0.8072,-0.1384,-0.9455,,,120.7,11.011,,,,13.926,,19.358,0.0005999999999999,0.1627,0.0,0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.284,20.66,8.8154,-26.97,6.8853,-99999.0,,,,51
2011-10-22 21:28:00,0.0,,,2.7213,5.581,8.3022,,,120.41,11.08,,,,13.926,,19.349,0.0006999999999999,0.1605,-0.0001,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.518,20.568,8.815799999999998,-26.97,6.8798,-99999.0,,,,51
2011-10-22 21:29:00,0.0,,,-4.2664,-6.6419,-10.908,,,120.95,11.152,,,,13.926,,19.341,0.0,0.1562,-0.0001,-0.0043,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.872,21.032,8.815799999999998,-26.97,6.9183,-99999.0,,,,51
2011-10-22 21:30:00,0.0,,,-4.9583,-3.6899,-8.6483,,,120.81,11.247,,,,13.926,,19.33,0.0002999999999999,0.1627,-0.0001,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,11.898,20.058,8.8164,-26.97,6.9987,-99999.0,,,,51
2011-10-22 21:31:00,0.0,,,-5.3734,-3.2056,-8.5791,,,120.8,11.376,,,,13.926,,19.318,-0.0001,0.1562,0.0001,0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.013,20.555,8.8161,-26.97,7.1159,-99999.0,,,,51
2011-10-22 21:32:00,0.0,,,-4.7046,-5.4195,-10.124,,,120.91,11.397,,,,13.925,,19.308,-0.0001,0.1517999999999999,0.0001,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.772,20.37,8.8161,-26.97,7.0992,-99999.0,,,,51
2011-10-22 21:33:00,0.0,,,-4.2433,-4.4971,-8.7404,,,120.86,11.474,,,,13.926,,19.298,0.0,0.154,-0.0001,-0.0022,0.0,0.0,,0.0,,,,,,,,,,,,,,,11.583,20.546,8.8175,-26.97,7.1187,-99999.0,,,,51
2011-10-22 21:34:00,0.0,,,-0.0690999999999999,-1.3607,-1.4298,,,120.79,11.571,,,,13.926,,19.289,-0.0004,0.1648,-0.0001,-0.0022,0.0,-0.0001,,-0.0001,,,,,,,,,,,,,,,12.669,20.916,8.8182,-26.97,7.1615,-99999.0,,,,51
2011-10-22 21:35:00,0.0,,,-4.5893,-6.2036,-10.793,,,120.99,11.602,,,,13.927,,19.281,0.0005999999999999,0.154,0.0,-0.0043,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.128,20.924,8.8161,-26.97,7.1706,-99999.0,,,,51
2011-10-22 21:36:00,0.0,,,-2.5368,-2.3523,-4.8891,,,120.84,11.623,,,,13.927,,19.268,0.0002999999999999,0.1562,0.0001,-0.0022,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,12.374,20.613,8.817199999999998,-26.97,7.219,-99999.0,,,,51
2011-10-22 21:37:00,0.0,,,-4.3587,-3.8744,-8.2331,,,120.9,11.58,,,,13.928,,19.261,0.0004,0.1583,0.0,0.0,0.0,0.0001,,0.0001,,,,,,,,,,,,,,,11.897,20.524,8.8175,-26.97,7.2693,-99999.0,,,,51
2011-10-22 21:38:00,0.0,,,-4.4048,-4.2664,-8.6712,,,120.96,11.582,,,,13.928,,19.248,0.0002999999999999,0.1562,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,12.318,20.545,8.8179,-26.97,7.279,-99999.0,,,,51
